,Initial_Fitness
2581,-1.0880092086513664e-06
2582,-3.822652468752992e-06
2583,-1.080805240561122e-06
2584,-6.279093770827927e-06
2585,-2.3281898053949183e-06
2586,-3.1983214280685243e-06
2587,-4.359253712742476e-06
2588,8.65330949090577e-07
2589,2.988917088793735e-06
2590,-7.112351543821762e-06
2591,1.2860241165224396e-06
2592,-1.3780311090511742e-06
2593,1.8911194930902512e-06
2594,-1.1818089575421073e-06
2595,-3.806256507449467e-06
2596,-6.974332808058808e-06
2597,-3.351493900875413e-06
2598,-6.837485712004346e-06
2599,-3.904029975047825e-06
2600,1.2231011812052659e-06
2601,-1.0880092086513664e-06
2602,-4.9511833773893915e-06
2603,1.124156073898414e-06
2604,-5.479799560149636e-06
2605,-3.3443252250607177e-06
2606,-2.8761122368229156e-06
2607,-5.432456200721442e-06
2608,-3.25702126721078e-06
2609,-3.1329140442321694e-06
2610,-1.8033355876889954e-06
2611,-2.0278066036117943e-06
2612,-5.231905076210812e-06
2613,-1.0609672762216734e-06
2614,-1.9936312876429564e-06
2615,4.10584214024877e-06
2616,2.2905536790068753e-06
2617,9.976407370851029e-06
2618,-2.556848625217085e-06
2619,2.2216337075834986e-06
2620,1.4896266974994943e-06
2621,-1.2670895979934606e-06
2622,1.1691435584436928e-05
2623,1.1831405827835205e-06
2624,-1.0880092086513664e-06
2625,-2.529166768750595e-06
2626,3.6411770318735398e-06
2627,-6.3403486430404615e-06
2628,-7.827536753757194e-06
2629,-4.210213673726749e-07
2630,-4.496314893988689e-06
2631,-4.836126978521863e-06
2632,-2.850133735736612e-06
2633,-3.1387699112361754e-06
2634,-6.843412163559451e-06
2635,1.0049824556826185e-06
2636,-1.7853068555563821e-06
2637,-5.128666288177945e-06
2638,-3.827266111497407e-06
2639,-1.0880092086513664e-06
2640,-7.501851492412278e-07
2641,-6.527058839317848e-06
2642,-1.296865356409635e-06
2643,1.6053936049549183e-06
2644,-3.064916335049985e-06
2645,2.8056488955522734e-06
2646,-7.2117930745247575e-06
2647,-7.489498609155304e-06
2648,-1.5403238841939512e-07
2649,-1.3141482876788027e-06
2650,-2.9273234381320774e-06
2651,-1.026328497593784e-06
2652,-6.449833844646834e-06
2653,-2.041186400724444e-06
2654,-4.745557479013749e-06
2655,-4.141703220379236e-07
2656,-4.547631972124498e-06
2657,-4.689556173582426e-06
2658,-4.156573394006613e-06
2659,-6.251909562969746e-07
2660,-5.876678712995978e-06
2661,-6.694036948082432e-06
2662,2.4759510664735717e-06
2663,-5.009989093358294e-06
2664,-4.957535667789541e-06
2665,-3.167658699686707e-06
2666,-2.2735366010498335e-06
2667,-5.749200071532543e-06
2668,-3.2485750748609443e-06
2669,-4.002478658958532e-06
2670,3.4862659114109136e-06
2671,-3.0178576453646425e-06
2672,-4.587912532564643e-06
2673,-1.2880992020414005e-06
2674,-4.423774126613189e-06
2675,-4.665031650409009e-06
2676,-4.1431935968939624e-06
2677,-3.89437685071395e-06
2678,-3.892602910782664e-06
2679,-7.578009498989282e-06
2680,-7.295229190493727e-06
2681,6.175979676052431e-06
2682,-8.244998565480138e-07
2683,-9.891805295371533e-08
2684,-4.672590872793202e-06
2685,2.0955031672063036e-06
2686,-2.8828550737925644e-06
2687,-3.3677486930767415e-06
2688,1.1693920032956107e-05
2689,-6.931532506823931e-06
