448,376,247,88,33,35,3,29
375,887,562,344,451,426,0,280
9,214,31,3,3,2,0,3
256,890,589,92,193,164,0,355
303,431,99,61,25,28,4,34
188,92,71,30,21,1,1,2
467,457,229,89,45,43,5,44
357,466,288,258,240,159,0,17
857,735,560,365,269,217,4,101
625,491,564,286,73,58,4,136
486,917,920,558,405,337,5,475
72,37,34,17,5,1,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
364,564,338,221,140,168,0,46
0,0,0,0,0,0,0,0
536,419,316,175,60,43,13,50
879,779,673,555,367,268,3,98
0,0,0,0,0,0,0,0
431,363,395,347,140,118,17,145
648,648,504,461,274,201,8,70
442,366,288,177,62,53,4,10
635,603,490,461,303,213,46,43
453,578,494,637,385,408,116,157
377,390,436,474,244,241,50,147
350,198,125,103,33,26,10,21
460,357,437,402,182,146,46,58
285,187,238,76,55,29,5,23
457,397,266,211,113,84,8,130
454,671,587,708,821,830,0,429
0,0,0,0,0,0,0,0
402,320,333,363,169,94,12,34
416,252,203,113,34,25,1,80
623,450,561,427,148,83,11,151
1460,1372,1101,974,726,512,56,190
181,482,393,111,257,222,0,247
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
426,496,241,208,132,109,17,63
401,278,255,189,52,31,4,23
