Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7,Estimated_Read_Number_t8,Estimated_Read_Number_t9
0.0033099600027894967,-102.91233288477656,,1468,1684,2842,4065,3345,3613,4436,2698,2586,2405
-0.008811389954183027,-229.55071798982613,,387,332,673,818,573,703,788,365,354,299
-0.009642196054057046,-98.22190008520221,,519,436,619,555,318,316,290,141,161,86
-0.0008862790153560795,-64.92439116433212,,1103,1144,1404,1886,1394,1413,1497,877,624,576
-0.008371106180996339,-230.90117713188863,,194,168,694,782,486,515,593,246,268,183
-9.546860294031402e-05,-57.45516652798937,,674,712,955,1115,883,782,925,494,464,354
-0.013128420892798275,-494.20497878787637,,247,191,252,407,683,1022,949,372,372,534
0.00109642456188971,-85.55932498956727,,272,295,683,981,665,755,953,497,356,367
-0.008653456818081499,-111.03149669995801,,434,373,392,530,263,295,521,184,206,218
-0.004547563761773223,-77.69139358207201,,2702,2567,1726,1742,1396,1386,1590,911,843,506
-0.0016097073273923243,-56.38520935774066,,795,810,1015,1094,761,728,861,542,459,379
0.006746262154559905,-102.1836845644726,,4829,6018,5697,7655,6589,7921,11787,8432,10140,11341
-0.010156599409393268,-166.40841165460614,,1197,994,566,805,617,616,880,417,488,313
0.0009222839238153327,-81.9293548938374,,1434,1554,1310,1643,1740,1757,2183,1141,921,909
-0.012901908632994456,-147.05296468707434,,1559,1212,833,888,499,552,601,309,340,205
-0.019263321898828407,-82.32657019533681,,1204,803,373,343,170,175,146,99,116,48
-0.00235712805651899,-174.68173549233995,,23,23,136,469,252,405,240,294,147,313
-0.02824193002965598,-33.43692431442999,,270,145,68,44,19,7,3,0,0,0
0.0014644973588045299,-60.42648070518252,,376,412,485,638,489,413,605,318,226,168
-0.0016606234558071515,-51.390743258879574,,1767,1799,1613,1820,1414,1494,1733,1026,978,699
-0.0013187534451964081,-62.88305360712915,,391,401,660,810,626,617,691,376,286,226
0.0016873030872619956,-64.79084329442226,,733,809,1153,1578,1257,1493,1970,1081,1104,1027
0.00333791748438481,-73.4492183203683,,424,486,668,965,858,737,1087,586,462,357
-0.0031397622642203816,-61.70145489676763,,855,840,933,1156,848,590,771,399,345,188
0.003481358191299639,-66.19846449029487,,453,522,636,901,789,771,764,574,416,379
-0.002205665266877383,-60.36246802583214,,1283,1289,959,1213,1022,1005,1175,598,470,351
0.005412756050146919,-92.30398671483867,,1892,2283,3368,4709,4130,5484,7631,5443,6305,6548
-0.008087750290797953,-122.28959160138504,,131,114,373,456,260,314,270,122,104,79
-0.0011270665254780278,-53.43251701463791,,1734,1788,1550,1948,1513,1530,1836,1007,1010,732
0.0028968731103369214,-43.18587173188776,,100,113,79,123,93,88,123,80,57,52
-0.008536094119144268,-215.53013619410262,,245,211,520,660,448,527,584,367,381,274
-0.009782285041678097,-113.46649459880885,,426,357,438,475,315,380,365,166,215,135
0.00207863907087781,-77.74951956242008,,1037,1155,1034,1420,1365,1204,1551,925,748,582
0.004885677821898407,-73.1058339426246,,3325,3962,3956,5375,4614,5500,7202,4760,5105,4892
-0.010517875921048449,-307.63228366445367,,973,801,873,1045,668,878,976,575,742,490
-0.0008301021337483493,-80.147876130213,,643,668,969,1387,897,952,934,703,584,462
0.005595484088806561,-52.517473859283655,,215,260,362,510,538,543,831,517,444,493
0.005839249411907193,-55.822459127681235,,1539,1876,2207,2870,2410,2912,3839,2580,2878,3452
-0.003134241814822596,-54.12776846065258,,2021,1986,1731,1947,1499,1615,1557,872,744,506
0.0037216768926388397,-92.4873359072776,,2044,2369,3602,5054,4237,5072,6213,4053,3917,3841
-0.004625366986048829,-59.80190061364249,,2184,2071,1573,1725,1307,1256,1561,773,725,484
-0.010915257260943279,-219.43587713108244,,1437,1172,909,1038,707,880,864,508,554,370
0.00043713654491415186,-85.01929760865636,,2311,2475,2236,2695,2450,2777,3061,2219,2274,1773
-0.0033721650730449398,-51.80547540645815,,1506,1472,1536,1739,1125,1047,1084,588,473,343
-0.045989874488450676,-12.870376837584066,,91,31,9,3,0,0,0,0,0,0
0.0057748566394660635,-97.1185013038643,,700,852,832,1163,1186,1077,1621,992,729,733
-0.0039977422846484215,-343.8004859658409,,153,147,600,1278,785,1140,1168,1033,1118,1139
-0.00314682775681481,-55.76933743460593,,541,531,359,457,340,315,332,218,154,83
-0.002325590253353443,-50.89567972734714,,1601,1604,1445,1702,1365,1364,1566,813,697,494
0.0018817942746165654,-55.042644893248486,,928,1029,1262,1679,1220,1355,1664,944,894,782
-0.010456200493503032,-130.2227735390119,,654,539,434,445,296,384,403,245,384,246
0.0010462614011864432,-63.94968848075792,,1632,1773,2067,2612,2287,2199,2458,1545,1543,1213
-0.014288072309494533,-46.44011910564696,,125,94,38,30,4,15,5,5,2,0
-0.010063482209160375,-164.92390128021805,,685,570,660,751,448,570,504,289,368,225
-0.0003147084581102519,-71.91648895128708,,1136,1195,1688,2079,1451,1648,1854,1022,892,678
