0,0,0,0,0,0,0,0,0
819,1123,846,2348,1338,1313,1578,1035,2058
0,1,0,0,0,0,0,0,0
306,893,780,944,981,431,740,539,1208
0,0,1,1,0,1,0,0,0
291,192,190,261,78,140,189,101,94
377,802,639,987,296,362,266,157,167
309,148,436,771,26,544,186,311,69
399,242,409,822,137,545,317,316,196
0,0,0,0,0,0,0,0,0
387,284,194,278,95,111,113,93,80
0,0,0,0,0,0,0,0,0
904,1141,1047,2689,608,1402,1488,1016,1052
778,709,756,1676,152,900,724,598,293
611,703,506,1011,315,501,595,366,383
806,1088,1619,3240,1620,2022,1576,1674,2889
0,0,0,0,0,1,0,0,0
455,339,578,735,131,312,275,200,176
475,530,577,1639,538,964,997,676,936
760,834,540,900,605,500,515,332,656
293,197,304,856,48,411,307,272,97
223,203,364,467,30,285,473,400,19
1035,966,848,1156,230,643,695,490,320
540,558,473,1022,405,684,771,734,843
1258,1240,1225,1725,580,892,930,741,646
388,563,485,533,321,338,510,388,306
340,286,231,465,161,280,315,186,173
208,230,236,223,91,171,217,188,57
82,134,287,257,34,146,134,106,31
553,617,394,566,377,333,424,287,344
100,24,33,51,2,59,13,14,3
648,350,623,889,98,549,482,380,107
835,812,927,1523,207,1002,975,925,241
461,336,569,672,54,560,345,385,52
615,354,1147,3655,166,5159,3003,6530,2410
0,0,1,0,0,0,0,0,0
586,543,476,1177,401,626,644,438,465
703,820,580,851,517,483,606,451,577
564,380,327,134,4,20,9,2,5
1031,1311,1141,2295,1133,1058,1467,1055,1417
107,28,240,222,10,120,18,46,13
243,41,371,304,1,282,33,66,5
388,514,431,642,576,331,521,386,767
1222,1451,1056,1636,1381,922,1292,827,1678
477,735,608,717,1014,472,751,617,1205
928,600,616,1585,1442,1460,1666,1923,2381
572,1120,732,1060,590,507,384,241,359
464,590,759,837,88,594,738,616,85
770,900,1156,2402,1357,1266,1378,1012,1613
263,269,195,334,151,166,211,142,163
1042,631,365,75,23,14,9,5,8
798,522,462,853,528,1134,1068,1947,3399
58,53,10,13,5,9,6,10,5
189,157,228,485,91,314,194,141,91
622,816,1258,1684,140,1023,719,630,238
0,0,0,0,0,0,0,0,0
128,103,53,41,11,12,6,3,6
862,1024,787,1461,704,945,1075,770,1264
449,460,377,894,483,534,515,343,467
384,572,460,485,415,317,426,334,673
731,639,537,583,234,457,514,433,514
364,670,654,745,244,687,1007,870,875
1107,894,770,914,276,635,703,575,442
882,1111,1078,1623,1082,998,1219,850,1259
550,630,749,851,467,523,655,591,378
33,24,46,88,2,40,39,37,3
282,158,81,58,48,30,23,18,43
0,0,0,0,1,0,0,0,0
967,836,760,1340,1106,1085,1697,1427,2412
1309,1172,937,1412,549,696,875,634,593
28,71,22,16,10,0,2,1,0
836,1071,1024,2621,708,1490,1568,1146,1270
189,149,188,300,32,121,164,142,66
1109,1241,898,1082,610,605,732,487,707
834,1295,1156,1620,1470,962,1266,795,1558
180,102,103,13,5,6,3,0,2
390,222,449,580,26,229,76,80,18
401,329,380,359,118,191,199,218,126
1205,1325,1155,2087,1705,1202,1407,1161,1525
298,422,438,325,131,165,154,150,89
1292,1684,1311,1791,1013,1072,1340,950,1100
1165,1669,1378,2662,2380,2428,3396,3095,6831
1018,1189,902,1020,897,761,739,627,771
0,0,0,0,0,0,0,0,0
249,420,346,371,234,181,280,173,338
0,0,0,0,0,0,0,0,0
717,577,649,769,121,463,398,398,96
342,1172,1481,2203,2183,1774,3155,2710,5453
215,235,236,197,75,151,199,161,65
362,491,475,547,652,301,511,339,839
242,287,346,428,416,202,350,271,445
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
587,748,656,793,277,474,669,541,233
428,599,509,510,484,312,496,314,422
817,820,686,1035,757,683,853,623,1039
98,92,140,90,35,60,60,40,47
351,586,412,447,441,279,379,275,304
196,45,7,20,2,8,2,2,1
298,39,23,4,0,0,0,1,1
213,144,122,156,20,114,131,64,29
298,197,368,289,19,193,214,201,15
661,1141,995,1172,300,531,605,405,361
58,19,6,5,1,0,5,1,1
815,586,558,776,185,367,337,258,133
0,0,0,0,0,0,1,0,0
393,190,146,179,72,266,128,191,141
234,607,458,956,181,356,291,157,141
0,0,0,0,0,0,1,0,1
394,604,471,495,564,294,391,314,472
796,719,632,1877,421,1080,1033,760,782
504,730,497,1015,858,565,703,350,930
259,341,130,72,28,20,18,11,10
398,54,430,804,7,459,76,224,12
672,777,516,1226,398,400,398,253,333
0,0,0,0,0,0,0,0,0
947,996,1258,1928,501,1405,1205,1041,997
1283,1781,1514,2189,970,1380,1600,1264,1044
705,670,642,991,554,678,655,541,664
450,496,392,802,347,508,520,339,553
920,1371,1455,1953,1188,1228,1378,1044,1720
381,365,487,697,104,447,342,257,162
251,125,159,239,66,172,121,94,69
765,525,736,664,28,713,554,656,90
748,621,895,2139,110,1153,879,768,286
560,432,509,1104,101,621,479,426,148
320,82,78,135,47,103,84,85,149
700,803,671,1102,252,683,801,573,441
0,0,0,0,0,0,0,0,0
194,460,387,407,266,347,471,459,732
210,112,61,88,5,151,17,17,8
100,83,85,146,108,78,93,54,99
412,294,183,346,125,264,278,163,177
1507,1548,1385,1735,527,1048,1159,810,494
671,150,70,34,8,29,21,14,3
755,572,770,1395,247,950,727,509,271
413,403,373,605,158,268,381,219,174
1014,1720,1648,2872,1532,1679,1897,1491,1931
671,670,500,1011,342,572,615,413,369
111,138,64,40,21,38,10,18,22
224,306,189,427,201,258,317,220,400
1019,1409,1328,2788,1598,1289,1558,928,1754
1187,1767,1564,2681,1851,1600,2124,1518,2249
25,9,425,128,3,114,36,31,1
308,507,588,593,183,415,591,463,170
792,760,750,2020,313,972,1274,931,865
1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
640,703,772,279,17,31,15,4,1
869,760,1201,2662,160,1824,1761,1749,481
422,243,173,189,49,144,128,139,116
0,0,0,0,0,0,0,0,0
401,410,222,312,160,145,134,98,98
864,886,769,1146,662,664,765,555,829
1099,1311,1041,1559,1349,787,1020,786,1190
0,1,0,0,0,0,0,1,0
467,413,291,509,333,255,310,193,245
223,154,139,284,22,104,96,72,27
125,51,24,62,6,119,69,164,168
1138,1385,832,1440,392,1688,2074,2655,4240
581,233,903,1081,14,748,228,360,20
0,0,0,0,0,0,0,0,0
1,3,13,13,1,8,5,2,2
0,0,0,0,0,0,0,0,0
556,467,440,1007,160,588,592,425,231
0,0,0,0,0,0,0,0,1
66,54,115,167,11,104,94,110,25
919,836,683,790,559,596,677,574,861
327,142,156,219,20,121,56,46,25
578,592,654,1258,219,731,736,630,215
0,0,0,0,0,0,0,0,0
936,1106,1225,1996,772,1392,1588,1389,929
1166,1418,2021,2875,328,1773,1680,1087,594
607,805,652,1251,438,817,958,727,822
353,218,294,232,15,70,36,31,9
581,778,685,1699,383,755,834,433,516
0,0,0,0,0,0,0,0,0
337,229,176,348,135,210,268,200,270
984,814,959,1320,252,685,776,651,171
1145,1365,1305,1990,667,1247,1347,1126,1093
478,726,671,683,586,269,573,435,616
802,669,529,945,298,530,532,499,325
853,1448,956,1919,991,1526,1641,1195,2096
448,324,247,294,115,248,250,205,131
42,15,41,47,4,13,19,15,1
1271,1360,1294,1367,479,877,1181,925,710
608,835,851,907,544,658,1004,722,1088
693,513,436,716,467,459,514,350,639
791,512,413,780,236,406,431,409,397
669,907,696,601,417,238,272,227,205
631,573,420,761,192,326,247,123,81
605,674,573,1324,577,623,723,413,678
0,0,0,0,0,0,0,0,0
864,692,803,1254,402,806,760,681,809
668,418,683,805,71,458,296,315,90
883,980,1019,1448,607,857,852,705,635
1139,1361,1249,1751,435,909,965,762,526
2685,2244,3243,4917,256,2569,1959,1723,411
1506,2075,1936,3166,1507,1840,2105,1407,1328
488,482,463,1028,342,597,556,387,259
892,915,658,909,574,506,563,389,447
54,28,401,226,10,150,74,82,6
423,203,157,111,32,46,52,43,15
529,144,106,145,20,58,36,28,7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
641,610,709,1530,124,904,845,623,285
0,0,0,0,0,0,0,0,0
307,311,283,302,182,224,312,167,284
660,662,458,755,976,417,612,498,916
554,46,11,5,2,3,2,1,2
2369,2205,2396,3499,427,1991,1976,1732,467
405,124,837,975,17,799,188,328,15
0,1,2,1,0,0,1,1,0
10,4,10,10,1,11,9,4,7
588,878,685,720,831,428,698,578,950
489,172,1186,1378,21,937,275,499,51
626,746,522,1187,920,553,650,390,759
489,569,469,1025,547,565,577,455,528
439,469,377,875,788,487,528,315,541
592,190,214,264,15,226,110,137,12
997,331,170,96,13,22,5,7,2
86,23,28,8,0,2,2,1,0
289,257,165,463,54,442,264,280,205
0,0,0,0,0,0,0,1,3
801,838,975,1849,215,987,964,683,369
615,182,438,809,12,431,191,287,13
298,123,164,314,41,143,102,142,41
0,0,0,0,0,0,0,0,0
187,126,81,151,47,84,81,58,64
272,58,395,926,5,570,105,266,19
2,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
317,159,516,675,31,445,307,338,27
581,525,636,1121,418,706,767,570,505
2,0,0,1,1,1,1,2,0
1024,792,1030,1271,327,584,529,419,177
280,166,179,208,145,102,83,88,82
0,0,0,0,0,0,0,0,0
350,70,124,128,65,74,137,122,126
430,554,462,526,548,291,422,354,494
1033,1291,1087,2261,1138,2252,1645,1829,1826
805,918,1472,3117,505,1477,1297,1083,675
411,438,415,631,624,317,453,423,541
1258,1494,1483,2304,964,1335,1432,1191,822
306,220,670,628,9,397,298,247,6
0,0,0,0,0,0,0,0,0
989,983,1451,2525,129,1411,1249,1102,228
853,940,791,1100,705,744,793,538,538
3,0,10,4,0,4,0,0,0
97,48,55,50,1,23,22,14,4
595,594,1008,2478,140,1243,635,655,239
738,933,1285,2557,1089,1975,2646,2011,1715
183,22,421,620,8,458,30,90,10
6,4,15,21,4,18,8,19,6
481,533,518,591,316,378,578,461,296
89,51,17,16,1,8,5,1,0
2122,2662,2308,3757,2684,2044,2446,1753,2936
579,333,477,773,58,400,304,277,88
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
701,553,762,889,231,536,429,250,109
760,390,283,146,71,50,44,24,6
1034,1221,979,1347,840,793,869,709,706
706,839,608,1128,436,537,621,359,511
0,0,0,0,0,0,0,0,0
179,198,203,211,120,243,285,402,418
494,335,373,554,57,339,382,306,97
547,574,494,748,221,473,492,493,247
944,938,1002,1581,402,1045,1043,893,509
588,727,582,1346,479,787,742,530,782
626,605,694,1631,176,958,807,712,362
727,1198,1514,3147,1042,2898,3819,4148,5011
686,311,307,446,39,231,174,123,42
841,780,706,1101,547,545,618,425,452
945,1805,1924,4612,3620,4259,6193,5749,9275
909,1133,950,4265,2087,5190,8813,9234,25784
792,1548,2164,4106,989,2660,2791,2174,2194
27,24,18,22,6,7,6,7,2
401,114,121,270,22,127,131,107,46
386,328,385,485,93,313,220,143,83
554,482,442,649,102,314,199,197,89
289,384,284,366,225,254,300,264,340
641,623,496,1182,234,760,890,597,595
218,701,557,580,320,234,337,216,175
345,419,453,530,300,325,487,394,296
121,87,149,131,6,119,102,102,15
483,472,431,764,708,505,488,322,461
593,675,621,1049,333,635,784,582,393
972,1422,1884,2400,438,1459,1753,1409,505
397,674,628,579,391,309,418,353,326
720,968,798,872,232,407,439,294,182
994,1037,668,1299,666,622,647,514,669
352,241,258,265,53,168,186,120,109
493,697,499,731,757,403,608,501,994
830,1110,738,1453,865,764,933,586,1114
1175,1637,1386,1849,979,1006,1257,819,1069
375,317,292,792,154,645,716,750,979
418,771,532,934,530,404,415,212,325
418,671,502,428,66,225,133,64,24
818,648,799,1107,631,747,671,652,839
874,1079,968,1620,894,1052,1232,883,1234
162,141,190,125,21,84,68,53,14
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
579,636,644,664,657,385,599,453,798
847,710,520,715,445,274,374,286,385
934,751,697,1450,1256,981,1532,1106,2144
570,420,351,458,472,368,496,443,918
572,545,333,708,278,389,507,348,375
0,0,0,0,0,1,0,0,0
99,45,44,11,7,0,2,2,0
373,285,1810,1746,42,1183,316,408,41
618,499,347,688,143,427,396,330,294
645,709,1236,1910,390,1268,1084,699,634
352,354,279,482,243,309,346,209,343
290,424,517,481,43,309,267,201,26
626,974,916,1643,464,681,834,529,530
667,652,738,1112,208,733,747,547,240
450,515,734,1140,91,804,400,459,115
423,394,284,497,144,274,292,211,151
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
770,430,322,462,100,253,248,196,124
0,0,0,0,0,0,0,0,0
466,27,5,4,1,1,2,0,3
401,30,12,5,1,2,3,2,0
955,997,1011,1530,1564,1598,1751,1830,4086
1134,1257,1636,2231,645,1435,1135,1004,767
731,638,698,1137,65,1015,1279,1217,106
359,476,448,591,351,382,553,536,467
77,29,404,263,12,213,60,78,13
320,750,744,656,377,432,626,648,510
525,421,882,1329,41,916,559,491,65
351,174,66,7,2,2,1,0,0
0,0,0,0,0,0,0,0,0
689,956,675,1680,1204,981,1116,757,1336
888,735,694,1161,791,649,855,504,1016
918,707,745,1006,239,675,700,608,461
0,0,0,0,0,0,0,0,0
91,27,120,135,9,81,30,50,11
597,715,405,553,445,217,217,104,142
710,842,783,1009,407,479,550,343,349
480,439,410,907,218,515,464,327,263
364,370,637,679,50,405,511,435,69
323,469,527,608,281,433,675,664,464
218,337,424,418,83,363,417,425,157
392,419,348,370,492,226,380,310,774
570,592,533,854,277,614,601,513,329
479,478,299,482,348,244,217,135,294
431,400,513,589,38,346,256,211,108
434,497,372,722,852,302,413,213,657
288,132,194,61,4,27,10,5,6
393,437,371,264,103,75,42,25,24
203,174,249,419,119,238,138,96,76
588,558,514,1243,520,756,716,551,495
294,132,33,6,1,1,2,0,0
607,711,484,881,322,546,548,431,388
564,713,644,658,716,462,684,550,1088
1118,1097,1350,1808,644,1266,1085,1025,849
580,476,524,884,375,497,507,393,481
965,991,948,1977,1090,836,872,538,840
1,0,140,14,0,23,0,2,0
368,109,152,139,8,147,104,92,9
