Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7
-0.022870896281640324,-55.283295169382285,,605,268,26,9,13,0,3,1
0.012111902947824514,-54.27084476941229,,1469,1509,1906,1903,2103,1365,1309,860
-0.010553193294883901,-33.06043785086707,,328,195,89,20,36,4,5,1
-0.02104370772239421,-55.06397353000726,,958,444,56,29,25,6,7,4
-0.022274870011481637,-35.182360459713905,,254,114,9,2,2,0,0,0
-0.01321265990542755,-49.46320804693938,,984,550,107,57,40,8,11,4
-0.003112158224947613,-76.98682883592284,,302,215,28,5,14,2,11,7
-0.01636247686516789,-66.80451779521094,,465,241,20,5,10,2,3,2
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.013187686128905203,-21.39773789136058,,311,174,51,24,27,5,3,0
-0.007835677140337581,-40.14346623285862,,271,172,37,5,8,3,3,2
-0.019406088979176436,-25.170374898535236,,155,74,6,3,4,0,1,0
-0.015604134694267718,-19.418627964227756,,159,84,13,6,7,1,1,0
-0.00978271967212789,-56.381952774488525,,499,303,61,15,19,3,8,2
-0.024592807478053057,-58.8834427469145,,350,149,5,2,4,0,2,0
0.0020054987075398354,-46.11919546932238,,1821,1468,1000,801,695,249,127,55
-0.007226877022516984,-43.627300141392816,,1400,904,291,191,142,52,24,9
-0.01908514743506945,-83.99544984871658,,617,299,26,10,5,1,6,0
-0.011632394872219332,-41.58862104887023,,150,87,6,1,4,0,2,1
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.008776064079173331,-38.95829899258973,,302,188,36,13,15,2,4,2
-0.02081390551320797,-66.9275015049067,,589,274,28,10,10,3,5,4
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.01620526538092046,-95.36200417145287,,508,264,23,3,8,1,2,0
0.00917824249260418,-186.30870434133735,,2613,2502,3151,3410,3801,2601,2576,1422
-0.017788837343376246,-28.332939096222052,,133,66,5,6,2,0,2,0
-0.004447811700055482,-42.0776768506327,,840,580,191,151,155,52,40,13
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.02643030986483793,-53.860731800031786,,615,250,20,7,8,1,0,0
-0.03306140184601838,-18.123566897670784,,43,14,0,0,0,0,0,0
0.001037161956360052,-58.05754302612702,,1621,1277,769,556,525,336,142,57
-0.014160827384913362,-53.162246502985475,,626,342,72,22,22,3,1,2
-0.017153952686430635,-35.24081686929017,,357,181,23,10,8,1,2,1
-0.017316742595981885,-66.8480164582288,,818,414,53,13,15,3,7,2
-0.012340297102425148,-32.45188538133408,,46,26,1,0,0,0,0,1
0.008974066390845085,-200.1553346028444,,400,381,460,747,778,776,1140,1071
0.010741198227386384,-139.6518051787841,,1055,1049,1652,1916,1994,1005,1328,638
-0.016650896286523137,-87.98776367041468,,431,222,21,2,13,1,2,0
-0.02039716062763118,-79.79614371706634,,363,170,15,3,6,0,1,0
-0.01269239914256385,-42.6394783763378,,180,102,10,1,2,0,1,0
-0.01770282728781497,-57.70113786481465,,497,249,28,6,11,1,2,1
-0.010911138898210434,-49.48169864462051,,555,328,61,43,48,8,15,2
-0.010263083021710143,-72.93828678476065,,524,314,46,15,27,3,4,4
0.013438420363578226,-3261.363823147161,,2154,2285,3372,5588,7758,10854,25903,36937
0.008865727893653298,-78.29983525774819,,1214,1154,1123,1266,1318,867,917,489
0.009522415973830058,-178.91274461241778,,1885,1820,2074,2389,2563,2249,2319,1547
-0.0007058065183596987,-60.00672144139768,,258,194,32,7,13,3,6,5
0.008480822870968227,-150.7909619498147,,2482,2337,2660,2820,3023,2026,1887,981
-0.01387804575847612,-70.08593727577616,,589,324,41,16,20,3,3,2
-0.0023240415118165048,-37.9519325673234,,316,229,75,40,46,18,8,4
0.028415557965294873,-426.7402438927612,,454,690,232,25,36,14,5,24
-0.009208242960892139,-16.614750509625203,,13,8,1,0,0,0,1,0
-0.004557772911572229,-24.785454077406616,,162,111,61,37,34,10,6,3
-0.0039531923219004485,-115.57512857938671,,275,192,15,3,13,3,6,15
-0.03007682606903423,-38.426809340829195,,244,91,3,1,3,0,0,0
-0.0037989231497178935,-12.388824054332014,,3,2,0,0,0,1,0,0
-0.006062633535386025,-42.39096552868433,,805,534,167,107,86,17,12,5
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0034587205969366583,-36.44476491403638,,1098,776,323,231,162,58,38,9
-0.007402779332054951,-25.431557277138623,,326,209,76,46,37,6,5,3
-0.007438615881292646,-42.67511740469248,,371,238,49,47,47,23,28,14
-0.022798792438829325,-39.85643316342514,,299,132,10,3,0,0,1,0
-0.0034109237949943444,-46.23454296705252,,347,245,91,43,32,18,8,11
0.00879258532037598,-162.29960104215502,,3065,2908,3487,3605,4051,2656,2377,1228
-0.011493845250706826,-49.657741447016775,,382,222,42,12,15,2,1,2
-0.019369384725296153,-3.7313660940167983,,4,1,0,0,0,0,0,0
-0.005662791134654045,-28.721944564775892,,411,275,109,76,80,20,18,5
-0.005729151277136173,-46.31820412263906,,262,175,27,18,15,6,6,4
-0.011168132943409258,-35.49251214398515,,70,41,2,0,2,0,3,1
0.007995899993729367,-4.250633316869152,,1,0,0,0,0,0,0,0
-0.9840012118760523,-1397.3013013029658,,1223,0,0,0,0,0,0,0
-0.0017509718546403312,-40.25421870627649,,1172,863,384,295,236,98,46,18
0.004219945038363912,-50.85162696070647,,375,318,332,262,307,96,109,57
-0.01783786472063316,-72.62991875485233,,540,270,23,7,6,1,2,3
-0.005430153159272921,-35.01595188784721,,895,603,293,162,96,20,12,1
-0.008248485662098248,-62.45167185878736,,570,359,88,57,58,22,24,47
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.009496683790331296,-280.21157773916366,,3406,3287,4396,5141,5376,3561,3525,2064
0.007584682971975268,-181.15569720943557,,2699,2488,2991,2991,2936,1816,1617,746
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0043116559636608535,-28.16138346381574,,668,462,215,136,104,21,15,5
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.007343597025307815,-34.54290405183632,,1069,688,243,139,144,35,24,6
-0.010865923861348988,-40.38450541817553,,285,168,28,9,13,2,3,0
0.0171828931563934,-132.10791697146988,,900,1044,1298,1141,1211,1170,902,958
-0.0017977947650640105,-50.64348101177977,,276,203,35,13,13,5,12,5
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0012349499829589286,-47.99958188950685,,260,193,58,23,28,5,14,2
0.006307350924882396,-9.263918846102744,,1,0,0,0,1,0,0,0
-0.014943603419753083,-35.73251203366426,,324,173,26,11,10,1,4,1
0.010343465833331903,-159.5033326030761,,1609,1584,2557,2793,3034,1579,1696,880
-0.051749326460697825,-4.072241991347411,,8,1,0,0,0,0,0,0
-0.011239404094327683,-87.97186422038087,,413,242,13,9,17,3,5,3
0.00911957253118701,-80.955494500115,,1910,1826,1876,1947,2364,1364,1350,889
0.004595639452416946,-14.494262171799786,,19,16,16,3,3,0,0,0
-0.015343418029151415,-57.74848516588651,,292,155,15,2,8,0,3,1
0.006582046192674574,-101.67448014922562,,1272,1144,1494,1240,1385,553,513,221
0.006491170167185995,-56.986814036801206,,496,445,481,210,205,136,233,128
0.0025692811640991454,-87.39199707479659,,863,705,460,314,408,163,154,252
0.008442731694094298,-85.10694841417688,,3442,3239,3503,3276,3422,1872,1783,1148
0.011460292737235426,-207.34871888181587,,1427,1443,1826,1438,1379,652,662,258
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.0059690365592631155,-2674.175597599553,,696,617,1413,4258,8710,5600,9885,6664
-0.00958498977095451,-44.053864520949034,,1584,967,334,143,115,21,12,9
-0.012843372082580108,-49.67249809761104,,237,133,12,10,5,0,3,1
-0.024074156949521704,-35.699493037897426,,342,147,14,4,7,0,0,0
0.007918657080439954,-84.41269489138938,,942,875,1068,1046,1095,498,571,234
-0.002931716407860427,-53.05640899452574,,125,89,23,11,13,5,0,0
-0.0018884229993723807,-5.666040114695577,,1,0,0,0,0,0,0,0
0.008720302494281778,-117.94842992805168,,835,791,1223,1295,1389,772,795,388
-0.007048532889830275,-41.203616556201794,,426,276,75,46,31,7,6,1
0.009408200852942476,-8.938015507044122,,1,0,2,1,2,1,1,0
0.007057350370961949,-220.74953610177272,,1539,1400,1418,1354,1491,962,1301,1430
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.005406458039499518,-130.6244802676301,,568,496,284,340,373,137,478,392
-0.026653295723733317,-34.24902799777601,,165,66,6,0,2,0,1,0
0.008752685567878003,-90.12713902248551,,802,760,973,973,1140,562,709,285
0.012269208257806363,-11.526449885336277,,1,1,0,2,1,1,1,1
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.008659435517140279,-185.20567032889403,,1164,1101,1679,1674,2304,1176,1418,1030
-0.008596674315795673,-36.56340336421677,,214,133,19,9,4,1,2,2
-0.009262695435714684,-91.07037901504376,,602,370,42,14,21,4,10,5
-0.025251793305147915,-11.060688459713463,,7,2,0,0,0,0,0,0
0.009139561315115242,-52.925304996975306,,633,605,557,492,561,443,601,323
-0.007090532045458453,-33.434675996496864,,461,298,85,57,50,7,11,4
-0.002851986912070767,-23.7415108097821,,179,128,61,33,25,5,4,3
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.008843551307651253,-256.61950290887614,,1713,1627,2572,2974,3231,1887,1824,896
0.008942933178768708,-198.38389071117766,,1191,1134,1620,1802,2165,1433,1675,701
0.00995303397127455,-114.54534952072609,,1254,1223,1669,1901,2060,1195,1301,648
0.01060449356665328,-304.2724581421071,,2685,2661,3557,4613,4989,3641,4412,2997
-0.022941924630127362,-30.205394105481297,,111,49,6,0,2,0,1,0
0.00829307209261745,-99.30239682708672,,1571,1473,1569,1610,1603,1255,1073,719
0.009123660438454476,-92.1348335086943,,1227,1173,1388,1555,1535,1061,1005,621
-0.023039161886466014,-98.49598915624449,,826,365,24,26,24,5,7,5
-0.01923359982178114,-25.209892102734457,,165,79,8,3,2,0,1,0
-0.014919754781166698,-60.2834060854984,,616,330,52,12,17,4,10,2
0.009461747924071362,-225.05709223757106,,1634,1575,2592,2861,3118,1701,1891,888
-0.007496540089996166,-32.25000480715241,,900,577,215,113,94,18,19,9
-0.006266889508745578,-38.2315139977623,,309,204,51,21,22,4,11,5
-0.008453045677036756,-112.46170153110806,,685,429,57,9,24,3,9,5
-0.00942678146410027,-48.27575125044553,,206,126,17,3,8,0,2,3
-0.008776102544881002,-58.00490410659647,,2070,1288,348,236,207,61,50,14
0.009831012813123357,-254.2641419851036,,793,771,1188,1821,2179,1284,1707,766
-0.01968573911230445,-56.28312330728548,,799,382,46,14,15,3,5,1
-0.008196424475456685,-73.23396908565249,,393,248,35,9,21,4,4,1
-0.002397243006846156,-55.49019891937256,,2925,2122,940,708,576,163,106,23
-0.004756763211216895,-74.77033123345765,,235,161,15,4,12,0,3,2
-0.023354047354027248,-60.22901457592744,,776,340,34,8,14,1,2,1
-0.014131902124512784,-91.78494312410564,,518,283,20,11,10,1,3,3
0.002328938271596269,-48.47352464727558,,1322,1074,650,548,485,271,159,47
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.009152381500742782,-57.90503040151694,,90,55,2,2,2,0,3,0
0.00770715639867979,-149.83662656142462,,2821,2608,3074,2891,2976,1913,1756,910
0.010724599311894447,-167.7665603140026,,1082,1075,1027,1457,1374,1422,1793,1492
-0.0090094581240324,-35.359417781148714,,1453,899,322,163,114,18,29,7
-0.014030032270006102,-28.047153439123417,,410,224,45,30,27,8,5,1
0.015380620350035994,-121.51394941766642,,1515,1684,2759,3194,3554,2259,2787,1825
-0.007143038501370765,-63.96258950312466,,470,304,48,23,32,4,10,4
-0.014365475413763196,-17.856275203572842,,186,101,27,8,4,1,1,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.011125477891458391,-26.35899901963693,,146,85,22,2,3,0,1,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.005145659711682737,-106.30834313648674,,1438,1250,1450,853,1172,753,528,384
-0.010021701435482401,-65.81365331450839,,405,244,30,7,15,2,6,2
0.008893177087189213,-189.9073286381842,,1995,1897,2416,2740,2779,1739,1936,1196
-0.019511146137406364,-16.41040472730584,,17,8,0,1,0,0,0,0
-0.002258565278691664,-40.5636787108918,,1058,770,359,252,178,70,19,6
0.010002852325943865,-200.7032000453859,,2546,2487,3051,3539,3732,2747,3183,2086
-0.010897094907291564,-47.81490424588041,,1484,877,242,126,130,23,18,13
0.01834484955535241,-360.8918003811688,,1734,2069,4000,5602,7597,6936,12659,17192
-0.012186970066274568,-27.66486668991047,,273,156,35,10,12,2,1,1
0.016518205909639087,-22.83723987523541,,6,6,1,4,1,0,2,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.02900993746102632,-16.294396760689732,,84,32,1,0,0,0,0,0
-0.004132489861883321,-12.28257773252598,,2,1,0,0,0,0,0,0
0.009741381405586523,-317.22281600985286,,3180,3087,4159,4957,5354,3899,4156,2488
-0.015592991390935444,-45.92886516762222,,162,85,6,3,2,0,0,0
-0.01820150450307801,-33.72071827323376,,207,102,11,5,3,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.016169870502652655,-197.71095962666107,,3456,3915,6747,8488,10472,9419,13587,11426
0.01520323977144586,-568.1947611348083,,2980,3298,5420,8843,11812,11838,17363,15493
-0.00010395004590548623,-31.208693382202135,,502,384,206,158,146,57,40,13
0.00531085199797759,-95.32372970619201,,1228,1071,1091,640,1017,615,421,386
0.0138519070533111,-54.17213846122136,,973,1042,1305,1639,1883,1427,1544,1177
-0.01857374724135219,-71.12124180339364,,604,297,29,7,14,2,2,1
-0.004963368412215077,-36.574268118888874,,483,329,98,78,72,20,14,7
0.0091903805243109,-226.3965693351145,,1507,1443,1773,2133,2486,1851,2337,1496
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.006877396406252876,-48.269985620913396,,768,500,139,78,61,20,19,4
0.0012506910108129026,-14.902566852321966,,1,0,0,0,2,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.005320318403738741,-69.87036940662028,,3381,2286,780,553,507,158,101,27
-0.009249558165837828,-36.04446929617326,,802,493,153,66,78,20,20,4
0.010274756465002597,-160.50050721081465,,1269,1247,1483,1686,1948,1492,2211,1551
-0.0262767926061728,-9.34609839663635,,55,22,3,2,0,0,0,0
-0.00882697797144625,-32.76673888770309,,608,378,116,56,41,10,11,2
0.00981888113146099,-150.0361748373566,,874,850,1258,1488,1742,952,1290,614
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.015549411791009389,-54.84685610370113,,796,421,78,41,18,5,8,0
0.009729726100274207,-446.1377803467621,,3992,3874,5151,6424,6993,5075,5515,3743
-0.011312312823476663,-40.615113093811004,,1040,609,148,95,93,21,24,5
-0.015017714607696506,-36.619881662436114,,208,111,9,3,5,1,2,1
-0.02916389606957638,-3.5841356888752145,,4,1,0,0,0,0,0,0
-0.022197199705235378,-54.15078276590589,,371,167,11,3,7,1,0,0
-0.006632604619830711,-22.9561281580969,,22,14,1,0,2,0,0,0
0.009628575931083062,-184.18719492869934,,3565,3451,4127,4535,4741,3510,3320,1869
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.007635299150194022,-144.70156012019947,,1135,1047,1708,1588,1572,734,637,239
-0.021354643935192263,-68.15960476510185,,445,204,12,3,9,1,3,0
0.009043806130709995,-333.7435953355557,,2661,2540,3535,3927,4767,3236,3620,2053
0.006971070628507152,-89.41802516670114,,1337,1214,1404,1321,1254,548,539,213
0.008084789345707334,-222.5383863882291,,2850,2659,3254,2876,4074,2914,2378,1844
0.01019349849222476,-195.64232423970984,,4123,4046,5222,5660,6108,4151,4325,2721
0.010160398629752387,-192.52305926498028,,3139,3078,3953,4563,4850,3428,3424,2200
-0.009135838838255673,-33.769277762241444,,545,336,88,49,52,17,10,3
-0.04925518332096543,-8.755913054639343,,86,20,1,0,0,0,0,0
-0.02425493128820507,-11.029865206239513,,11,4,0,0,0,0,0,0
0.004714519908376801,-6710.569598307435,,2290,1970,2778,6973,10234,8379,24460,19502
0.0016615137810047278,-48.89336449192436,,1943,1553,1045,817,743,280,116,57
-0.0050828613663618065,-37.7269429050804,,497,338,128,79,57,37,7,5
0.012166721284820804,-9.688863956426792,,1,1,1,0,0,0,0,0
-0.006612625550926149,-44.87666166953151,,319,209,39,29,17,5,3,2
0.007279077558206342,-71.59934430082433,,1684,1541,1317,1320,1302,895,758,476
-0.00946435505539528,-44.37756621576277,,911,557,136,87,71,20,19,4
0.008035732033071646,-110.51388269215956,,1706,1589,1704,1668,2017,1235,1309,756
-0.01377750539514502,-83.12510680689836,,675,372,40,16,15,2,8,4
0.008535403829430181,-71.67396679398203,,1248,1177,1130,1057,1209,856,981,444
0.005176456123540084,-14.112826098920326,,5,4,0,0,0,0,2,0
-0.005712594786282884,-34.54073140640627,,317,212,60,47,58,26,15,9
-0.015116079679537896,-15.682852442884595,,41,21,1,1,1,0,0,0
0.00605916522535279,-58.993285337735784,,1059,941,961,821,777,315,312,97
-0.010900189055903346,-112.21841484349062,,749,443,53,16,26,3,17,5
-0.0032164867586771326,-28.599860586683562,,40,28,7,1,6,1,2,2
-0.004351875497290179,-55.994902223172666,,1016,703,200,179,160,63,66,25
-0.017560895614634718,-74.30897099545251,,633,319,31,13,13,1,6,1
-0.017566980150408876,-61.67515667013849,,1037,522,92,35,40,3,6,6
-0.007097708542402076,-53.929181349424695,,916,593,180,85,78,19,6,5
0.001157846068970016,-38.80908693788198,,754,595,326,279,203,115,64,23
-0.011366622649386721,-44.752508488810435,,1562,913,257,126,102,18,10,6
-0.023901180014897924,-34.67485862846694,,205,88,4,2,3,0,1,0
-0.014130390472223017,-50.572888081603836,,513,280,41,19,16,3,3,2
0.003317846857700101,-51.5727371573352,,1181,982,690,538,405,220,101,40
-0.00840144673765576,-31.008567849756503,,971,609,216,111,89,32,15,6
-0.012150243349799535,-14.394195099378962,,27,15,0,0,0,0,0,0
-0.020461322090607775,-38.31060078191152,,251,118,13,1,5,1,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.006744587440404876,-76.62963200274626,,204,133,6,2,7,2,8,0
-0.005655898320997364,-42.89386524020138,,1474,988,394,221,198,47,26,14
0.006226118811907292,-44.29533328500092,,1620,1445,1251,1018,1093,570,522,263
0.0064574096416846905,-32.390677734785456,,39,34,4,0,0,1,4,0
-0.017283648992314674,-84.98854135749245,,497,252,18,5,8,0,3,1
-0.019747757131768226,-25.979540366621478,,45,21,13,0,2,0,0,0
0.007965178499477662,-108.4091729512651,,2666,2480,3002,2854,2810,1630,1156,581
-0.019463892236050107,-63.23518630545228,,627,302,33,11,18,2,4,3
-0.03623388213735266,-18.145181295321734,,60,19,0,0,0,0,0,0
-0.03170880377515631,-56.03719985373431,,852,305,20,10,19,2,6,2
0.003924629302517852,-78.85087288127254,,3043,2569,2326,1782,1688,780,476,200
-0.013062486404110528,-35.61704580928507,,197,110,17,2,6,0,1,0
-0.02624795877628585,-52.104282136643505,,622,254,19,8,11,0,3,0
-0.013131250499194076,-25.047493812878955,,267,149,34,21,12,4,5,0
-0.03163143590177129,-21.841295619245024,,141,50,2,1,1,0,0,0
-0.001256146239507941,-34.1792543010301,,1109,826,474,307,284,84,54,19
-0.018349249884418738,-91.86773473673466,,1065,526,59,17,22,2,7,3
-0.00021316240267234624,-43.48583375876237,,1514,1157,754,442,500,183,120,35
-0.014868392920311085,-50.545251820629026,,536,288,41,19,15,1,6,3
-0.006611105611438746,-53.23174002696956,,298,195,33,8,6,2,11,2
-0.012905543154606215,-46.603800799813875,,221,124,9,3,5,1,3,2
0.004987964855108492,-95.8490195354842,,1184,1025,930,515,879,333,494,164
-0.014129267758444544,-53.001607263778695,,524,286,41,13,16,2,5,2
-0.023838740335086393,-74.03049105089534,,841,364,30,21,16,4,6,4
-0.008598368540612036,-64.75153170465852,,514,321,50,17,24,5,9,4
-0.025256860067563065,-16.60452040958416,,58,24,2,0,0,0,0,0
0.006688902831967439,-38.17654417155052,,960,866,692,622,568,292,270,124
-0.009314671704167367,-98.32467069062196,,653,401,59,24,28,6,11,3
-0.0061122881352513765,-62.85229279946342,,199,132,14,3,7,0,6,2
-0.02013164184948721,-32.88036920942736,,393,186,25,20,19,0,2,0
-0.008009074649937071,-40.09080344648865,,245,155,31,18,16,3,8,0
-0.06426834390986472,-5.773977612097903,,49,8,0,0,0,0,0,0
-0.006114065234085357,-38.91748839808674,,959,636,208,158,139,43,20,8
-0.0024432198879646393,-22.634179589106786,,45,32,2,2,4,1,0,1
0.00953283843092068,-185.7722452303477,,1744,1684,1975,2245,2354,2167,2239,1630
0.006825603623783772,-21.167280896517866,,25,22,5,8,7,1,1,2
-0.02161446745512491,-61.146211171286765,,601,274,25,8,13,1,3,1
0.012714133078454024,-143.7151731253136,,1843,1921,3116,3279,3852,2242,2976,1672
-0.018360283010505386,-46.0898507836667,,269,133,12,4,8,0,1,0
-0.0037870771135606225,-27.064100205216853,,342,239,108,60,62,16,6,3
-0.016616279715482248,-79.35506196395164,,469,241,19,5,14,1,2,2
-0.013905424345384505,-32.47395556067791,,234,128,19,4,7,2,1,0
-0.001191203593458666,-87.80958557537528,,1078,805,589,266,446,197,107,106
-0.011544901532159087,-36.94519775519828,,503,292,66,31,36,7,11,2
0.0005322484056215285,-33.10774780008944,,78,60,4,2,3,1,4,1
-0.006753365732460902,-29.962738273471746,,293,191,54,38,39,9,15,3
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.018034848773522703,-39.74463667747851,,284,141,19,6,9,0,2,0
-0.019429893320084476,-74.07589053542608,,846,407,48,15,17,3,7,1
-0.013466568987475301,-36.70415216489062,,704,391,89,43,38,6,3,2
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.004613827095884676,-39.131326996536764,,736,506,193,138,123,60,31,10
-0.004244367868254457,-17.56121938125092,,24,16,4,0,1,0,2,0
-0.014400718330372358,-35.450623296560146,,197,107,19,10,5,1,0,0
-0.05988391591777438,-5.959887875753802,,61,11,0,0,0,0,0,0
-0.024853773380166665,-65.91213637553423,,786,332,27,13,9,1,1,1
0.004939739137587168,-413.9516807452656,,797,689,712,364,476,219,1239,121
-0.01386318316549908,-39.69910481785428,,860,473,100,67,50,7,12,5
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.007976758735856248,-51.33648529676008,,296,187,25,9,10,1,3,3
-0.011377953176079866,-37.05061443342339,,363,212,37,16,15,4,5,2
0.009623463275627818,-331.04694835988926,,2851,2760,3947,4763,4837,3597,3676,2196
-0.009538865115334388,-44.57927631503902,,252,154,17,7,10,2,3,2
-0.022817631281413807,-39.13337743152596,,563,250,35,10,9,1,1,0
-0.017976957683920033,-65.51944033158507,,501,250,21,9,16,2,3,2
0.005743332948842005,-210.93692049683713,,2473,2181,2986,1884,2224,1552,1260,857
-0.9840012118760523,-66.87482205067384,,668,0,0,0,0,0,0,0
-0.01587381235989309,-43.29247400044733,,866,454,96,28,24,5,4,2
-0.01591293530888277,-126.61974212876117,,891,467,49,8,24,2,4,1
-0.007801681589328171,-67.24109975658264,,404,257,47,10,14,2,1,2
-0.0008499037267443964,-5.661768293429638,,1,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.010157276842178561,-222.02696637347577,,2431,2383,3588,3987,4019,2869,3134,1974
-0.0026203727378441566,-27.563296428179424,,418,301,178,93,64,13,14,6
-0.020835966264286014,-82.69736997278234,,982,457,50,10,23,2,10,4
-0.01877196038094424,-51.84940663397845,,547,267,34,7,8,1,1,1
0.016958658224857773,-15.874369040195143,,4,4,2,4,5,2,7,5
0.006102508362808651,-36.09867111840052,,35,31,5,1,4,0,1,0
-0.03452210842017756,-21.833880519350657,,233,78,6,0,1,0,0,0
-0.018080604294943493,-65.94443745088537,,713,355,39,14,18,3,6,1
-0.016407298537353898,-67.3175129217526,,697,361,48,10,13,2,4,2
0.006879380548556208,-55.08952252112989,,2222,2014,1924,1689,1574,912,740,370
-0.016438056164870478,-45.34748990314244,,194,100,11,3,10,0,0,0
-0.021967737931898865,-30.772440543246145,,303,137,16,3,5,1,0,0
-0.002603386332649723,-59.97145299050466,,147,106,3,5,10,1,4,3
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.004591087228987736,-32.77082086674184,,1293,889,403,250,182,50,20,10
0.0027525064654748393,-39.92171538162151,,642,527,432,325,280,103,79,12
-0.013488299164235915,-95.22992884988416,,1106,614,100,43,52,7,8,3
-0.003244132524679519,-52.68845241295869,,239,169,23,14,25,6,11,8
-0.00686762403061509,-29.18459059918834,,58,37,7,0,4,0,2,1
-0.021519579559795388,-63.46958620476763,,100,45,48,0,3,0,0,0
-0.018460452329024032,-20.253359648425487,,85,41,4,0,1,0,0,0
-0.007436952774619997,-31.480437007894196,,188,120,22,7,11,2,4,1
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.0031334487062799465,-65.55038728882465,,252,208,72,10,28,6,6,8
-0.011417398245497458,-117.33476656587005,,877,512,63,19,24,4,7,4
0.008380244660176832,-153.51166964792853,,1043,980,1605,1667,1635,837,834,365
-0.017997404990477778,-57.398219388991244,,507,252,25,8,11,1,2,1
0.005429053388105537,-47.365465930202284,,1247,1091,782,680,761,416,366,192
-0.006229451704932276,-24.908718339308326,,446,295,114,76,60,17,11,3
0.007531669635683731,-59.64105800101679,,1452,1336,1288,1201,1216,698,709,438
-0.007511316384000738,-43.84732806642495,,331,212,39,19,12,2,9,4
-0.009117901195804141,-33.572218350767685,,144,88,14,5,10,1,1,1
-0.007650957752828976,-28.612721900337107,,159,101,16,17,12,3,4,1
0.0025064339914002663,-35.240881780272744,,434,354,287,226,168,42,38,12
0.009472502079956237,-336.2134024743987,,1558,1502,2581,3294,3942,2188,2270,969
0.010825152854901654,-260.4343988881684,,2702,2692,3725,4749,5019,3634,4117,2639
0.009454693879399772,-77.29964785820341,,582,561,799,888,957,523,562,258
-0.018293728643605865,-44.97828527413865,,742,367,65,26,24,4,2,0
-0.0003395421147502041,-48.700666888134435,,2341,1784,916,607,450,176,125,75
-0.008437661477810665,-29.797028031727343,,265,166,53,25,22,5,0,0
-0.013635516328448043,-54.26651358627947,,323,178,22,7,8,1,0,2
0.0066204806057539485,-45.0096242752209,,452,407,393,409,385,161,146,64
-0.0011262149596105477,-50.25481732513564,,38,28,2,0,4,0,4,1
-0.009959330616287797,-21.79927779494693,,198,119,54,18,10,4,0,0
0.010536753593558476,-271.9623224318885,,2165,2142,2578,3149,3358,3375,3447,3110
0.008905367457337394,-160.554490863281,,2960,2816,3446,3667,3842,2473,2233,1267
0.010554963990606707,-164.98046844696262,,1829,1810,1984,2357,2448,2389,2246,2010
-0.0026650663829810677,-51.88574959793276,,747,538,198,122,111,31,10,5
0.009566762293168548,-220.71926388949686,,2574,2488,3521,3875,4029,2862,2859,1634
