row_number,reads_t0,reads_t1,reads_t2,reads_t3,reads_t4,reads_t5,reads_t6,reads_t7,reads_t8,reads_t9,freq_t0,freq_t1,freq_t2,freq_t3,freq_t4,freq_t5,freq_t6,freq_t7,freq_t8,freq_t9,freq_mean,freq_std,freq_cv,zero_t0,zero_t1,zero_t2,zero_t3,zero_t4,zero_t5,zero_t6,zero_t7,zero_t8,zero_t9,zero_count
2812,147.0,32.0,14.0,12.0,15.0,7.0,8.0,9.0,13.0,5.0,3.0200941036668872e-05,6.506420311905591e-06,2.9009898384542367e-06,2.6714372599602314e-06,2.881500593300972e-06,1.3735665361516827e-06,1.6909476176133332e-06,1.6619921598289848e-06,1.3255324051887456e-06,1.8543387261212166e-06,5.306766648519386e-06,8.878011551552785e-06,1.6729290821787932,0,0,0,0,0,0,0,0,0,0,0
2813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2814,2275.0,3052.0,2808.0,2615.0,2758.0,2162.0,1363.0,992.0,847.0,57.0,0.00046739551604368495,0.0006205498372479956,0.000581855676169964,0.0005821507028996671,0.000529811909088272,0.0004242358358799911,0.0002880952003508716,0.00018318846917226143,8.63635343996052e-05,2.113946147778187e-05,0.0003784786142730095,0.00021951325526893103,0.5799883771286243,0,0,0,0,0,0,0,0,0,0,0
2815,286.0,85.0,25.0,27.0,37.0,19.0,17.0,13.0,20.0,5.0,5.875829344549182e-05,1.7282678953499225e-05,5.180338997239708e-06,6.01073383491052e-06,7.1077014634757315e-06,3.7282520266974243e-06,3.5932636874283328e-06,2.4006553419752003e-06,2.039280623367301e-06,1.8543387261212166e-06,1.0795553710020647e-05,1.7446566951619755e-05,1.6160732291204982,0,0,0,0,0,0,0,0,0,0,0
2816,202.0,61.0,18.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,4.150061285310961e-05,1.2402863719570032e-05,3.7298440780125897e-06,1.3357186299801157e-06,7.684001582135926e-07,7.848951635152472e-07,8.454738088066666e-07,1.107994773219323e-06,6.117841870101903e-07,1.11260323567273e-06,6.420019060711009e-06,1.2842734533955871e-05,2.000388842093152,0,0,0,0,0,0,0,0,0,0,0
2817,250.0,98.0,27.0,18.0,16.0,9.0,13.0,7.0,14.0,3.0,5.136214462018516e-05,1.992591220521087e-05,5.594766117018885e-06,4.007155889940347e-06,3.0736006328543702e-06,1.7660141179093061e-06,2.7477898786216664e-06,1.292660568755877e-06,1.4274964363571107e-06,1.11260323567273e-06,9.231014370252631e-06,1.583041060638513e-05,1.7148970288353056,0,0,0,0,0,0,0,0,0,0,0
2818,327.0,84.0,21.0,19.0,41.0,18.0,17.0,21.0,20.0,8.0,6.718168516320218e-05,1.7079353318752175e-05,4.351484757681355e-06,4.229775661603699e-06,7.876101621689324e-06,3.5320282358186123e-06,3.5932636874283328e-06,3.877981706267631e-06,2.039280623367301e-06,2.9669419617939464e-06,1.1672789673760456e-05,1.9985520485092762e-05,1.712131361098898,0,0,0,0,0,0,0,0,0,0,0
2819,144.0,25.0,11.0,5.0,6.0,4.0,1.0,5.0,2.0,0.0,2.9584595301226652e-05,5.083140868676242e-06,2.2793491587854716e-06,1.113098858316763e-06,1.1526002373203888e-06,7.848951635152472e-07,2.1136845220166665e-07,9.233289776827693e-07,2.039280623367301e-07,0.0,4.1336305080061925e-06,9.064799792604476e-06,2.192886008182635,0,0,0,0,0,0,0,0,0,1,1
2820,2305.0,2983.0,3248.0,3121.0,3699.0,3189.0,2275.0,1808.0,2013.0,196.0,0.00047355897339810714,0.0006065203684504492,0.0006730296425213829,0.0006947963073613235,0.0007105780463080197,0.0006257576691125308,0.0004808632287587916,0.0003338757583300894,0.00020525359474191885,7.269007806395169e-05,0.00048769236670465646,0.00022010265139776964,0.4513144377336926,0,0,0,0,0,0,0,0,0,0,0
2821,623.0,317.0,142.0,77.0,48.0,31.0,14.0,9.0,17.0,4.0,0.00012799446439350142,6.445422621481475e-05,2.9424325504321544e-05,1.7141722418078152e-05,9.22080189856311e-06,6.082937517243166e-06,2.9591583308233328e-06,1.6619921598289848e-06,1.7333885298622058e-06,1.4834709808969732e-06,2.621564879479336e-05,4.077404788486732e-05,1.5553264644100246,0,0,0,0,0,0,0,0,0,0,0
2822,823.0,429.0,232.0,144.0,70.0,21.0,15.0,8.0,8.0,3.0,0.00016908418008964953,8.722669730648432e-05,4.807354589438449e-05,3.205724711952278e-05,1.344700276873787e-05,4.120699608455048e-06,3.1705267830249996e-06,1.4773263642924309e-06,8.157122493469204e-07,1.11260323567273e-06,3.6058554141957106e-05,5.451445921717674e-05,1.5118273411581615,0,0,0,0,0,0,0,0,0,0,0
2823,2769.0,3969.0,4475.0,4133.0,4876.0,4196.0,2912.0,2027.0,2048.0,130.0,0.0005688871138131708,0.0008069994443110402,0.0009272806805059078,0.0009200875162846363,0.0009366797928623693,0.0008233550265274943,0.0006155049328112533,0.00037431756755259464,0.00020882233583281162,4.8212806879151634e-05,0.000623014721738043,0.0003197206167314281,0.5131830023553756,0,0,0,0,0,0,0,0,0,0,0
2824,494.0,892.0,686.0,582.0,619.0,621.0,309.0,282.0,320.0,7.0,0.00010149159776948587,0.00018136646619436832,0.0001421485020842576,0.00012956470710807121,0.00011890992448355345,0.00012185497413574213,6.5312851730315e-05,5.207575434130819e-05,3.262848997387681e-05,2.5960742165697034e-06,9.479493420375483e-05,5.5140194611830554e-05,0.5816780918429845,0,0,0,0,0,0,0,0,0,0,0
2825,85.0,9.0,7.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.7463129170862952e-05,1.8299307127234473e-06,1.4504949192271183e-06,4.452395433267052e-07,3.842000791067963e-07,1.962237908788118e-07,4.227369044033333e-07,5.539973866096616e-07,4.078561246734602e-07,3.708677452242433e-07,2.3524676377036537e-06,5.335898167895107e-06,2.268116793914367,0,0,0,0,0,0,0,0,0,0,0
2826,100.0,152.0,159.0,112.0,106.0,80.0,36.0,28.0,25.0,0.0,2.0544857848074062e-05,3.090549648155155e-05,3.2946956022444545e-05,2.493341442629549e-05,2.0362604192660203e-05,1.5697903270304943e-05,7.609264279259999e-06,5.170642275023508e-06,2.5491007792091263e-06,0.0,1.6072023957482345e-05,1.1801659947978304e-05,0.7342937361109678,0,0,0,0,0,0,0,0,0,1,1
2827,100.0,166.0,184.0,159.0,175.0,286.0,202.0,189.0,271.0,18.0,2.0544857848074062e-05,3.375205536801025e-05,3.812729501968425e-05,3.539654369447306e-05,3.361750692184468e-05,5.612000419134017e-05,4.2696427344736664e-05,3.4901835356408677e-05,2.763225244662693e-05,6.67561941403638e-06,3.294643976052351e-05,1.308960299380671e-05,0.3972982622439353,0,0,0,0,0,0,0,0,0,0,0
2828,19.0,4.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.903522991134072e-06,8.133025389881988e-07,8.288542395583534e-07,2.226197716633526e-07,3.842000791067963e-07,1.962237908788118e-07,4.227369044033333e-07,0.0,0.0,0.0,6.771460315732918e-07,1.1745005634494981e-06,1.7342302629976996,0,0,0,0,0,0,0,1,1,1,3
2829,590.0,466.0,398.0,303.0,217.0,158.0,44.0,37.0,35.0,2.0,0.00012121466130363697,9.474974579212516e-05,8.247099683605615e-05,6.745379081399584e-05,4.16857085830874e-05,3.100335895885226e-05,9.300211896873333e-06,6.832634434852493e-06,3.5687410908927765e-06,7.417354904484866e-07,4.5902158520082086e-05,4.32014371865819e-05,0.9411614717755427,0,0,0,0,0,0,0,0,0,0,0
2830,247.0,110.0,42.0,32.0,15.0,6.0,6.0,5.0,3.0,0.0,5.0745798884742934e-05,2.2365819822175465e-05,8.70296951536271e-06,7.123832693227283e-06,2.881500593300972e-06,1.1773427452728707e-06,1.2682107132099998e-06,9.233289776827693e-07,3.0589209350509513e-07,0.0,9.549469603848012e-06,1.5993667568562144e-05,1.6748050678763022,0,0,0,0,0,0,0,0,0,1,1
2831,241.0,113.0,30.0,27.0,13.0,14.0,8.0,12.0,15.0,2.0,4.951310741385849e-05,2.2975796726416615e-05,6.21640679668765e-06,6.01073383491052e-06,2.4973005141941757e-06,2.7471330723033653e-06,1.6909476176133332e-06,2.215989546438646e-06,1.5294604675254757e-06,7.417354904484866e-07,9.613861148039676e-06,1.547179152988564e-05,1.6093045615272117,0,0,0,0,0,0,0,0,0,0,0
2832,2425.0,3283.0,3866.0,3623.0,4229.0,3696.0,2641.0,1822.0,1880.0,138.0,0.000498212802815796,0.0006675180588745642,0.0008010876225331484,0.0008065514327363265,0.0008123910672713208,0.0007252431310880884,0.0005582240822646016,0.00033646107946760115,0.0001916923785965263,5.117974884094558e-05,0.0005448561404488919,0.0002723403048234997,0.4998388283102458,0,0,0,0,0,0,0,0,0,0,0
2833,527.0,970.0,796.0,812.0,749.0,831.0,490.0,324.0,194.0,0.0,0.00010827140085935032,0.0001972258657046382,0.0001649419936721123,0.00018076725459064232,0.0001438829296254952,0.0001630619702202926,0.00010357054157881665,5.983171775384345e-05,1.978102204666282e-05,0.0,0.00011413346960518541,6.849849556323271e-05,0.6001608098317169,0,0,0,0,0,0,0,0,0,1,1
2834,1871.0,2190.0,2312.0,2052.0,2184.0,1929.0,1291.0,856.0,853.0,71.0,0.00038439429033746575,0.0004452831400960388,0.00047907775046472824,0.00045681577145319956,0.00041954648638462157,0.00037851569260522795,0.00027287667179235164,0.0001580739209792901,8.697531858661538e-05,2.6331609910921276e-05,0.00031078906526104603,0.00016510408854561014,0.5312414556245282,0,0,0,0,0,0,0,0,0,0,0
2835,1473.0,1064.0,1065.0,855.0,760.0,535.0,409.0,288.0,351.0,50.0,0.00030262575610213093,0.00021633847537086087,0.00022068244128241156,0.00019033990477216648,0.0001459960300605826,0.00010497972812016431,8.644969695048166e-05,5.318374911452751e-05,3.5789374940096134e-05,1.8543387261212168e-05,0.00013749285439746341,9.341320110708837e-05,0.6794035484687478,0,0,0,0,0,0,0,0,0,0,0
2836,329.0,65.0,56.0,22.0,11.0,4.0,6.0,2.0,7.0,3.0,6.759258232016367e-05,1.321616625855823e-05,1.1603959353816947e-05,4.8976349765937575e-06,2.1131004350873796e-06,7.848951635152472e-07,1.2682107132099998e-06,3.693315910731077e-07,7.137482181785553e-07,1.11260323567273e-06,1.0367223226586962e-05,2.064472787855111e-05,1.991326731822905,0,0,0,0,0,0,0,0,0,0,0
2837,2591.0,3505.0,3935.0,3743.0,4450.0,4073.0,2979.0,2266.0,2548.0,232.0,0.000532317266843599,0.0007126563497884092,0.0008153853581655301,0.0008332658053359288,0.0008548451760126217,0.0007992195002494005,0.0006296666191087649,0.00041845269268583104,0.0002598043514169941,8.604131689202445e-05,0.0005941654436499103,0.0002658521700419342,0.4474378780176751,0,0,0,0,0,0,0,0,0,0,0
2838,1328.0,845.0,588.0,354.0,208.0,101.0,34.0,28.0,44.0,4.0,0.0002728357122224236,0.00017181016136125698,0.00012184157321507793,7.880739916882682e-05,3.995680822710681e-05,1.9818602878759992e-05,7.1865273748566655e-06,5.170642275023508e-06,4.486417371408062e-06,1.4834709808969732e-06,7.233973150756374e-05,9.114926639572249e-05,1.260014911510985,0,0,0,0,0,0,0,0,0,0,0
2839,462.0,142.0,40.0,19.0,20.0,25.0,13.0,16.0,19.0,5.0,9.491724325810218e-05,2.8872240134081057e-05,8.288542395583533e-06,4.229775661603699e-06,3.842000791067963e-06,4.905594771970295e-06,2.7477898786216664e-06,2.9546527285848617e-06,1.937316592198936e-06,1.8543387261212166e-06,1.545494949379354e-05,2.906548838687887e-05,1.8806467361072525,0,0,0,0,0,0,0,0,0,0,0
2840,319.0,303.0,236.0,125.0,98.0,58.0,36.0,24.0,7.0,1.0,6.553809653535627e-05,6.160766732835606e-05,4.8902400133942846e-05,2.7827471457919074e-05,1.882580387623302e-05,1.1380979870971083e-05,7.609264279259999e-06,4.431979092877292e-06,7.137482181785553e-07,3.708677452242433e-07,2.472082785383184e-05,2.518265341084635e-05,1.0186775172738083,0,0,0,0,0,0,0,0,0,0,0
2841,595.0,128.0,62.0,43.0,29.0,22.0,28.0,18.0,28.0,8.0,0.00012224190419604067,2.6025681247622363e-05,1.2847240713154476e-05,9.572650181524162e-06,5.570901147048546e-06,4.31692339933386e-06,5.9183166616466655e-06,3.3239843196579695e-06,2.8549928727142213e-06,2.9669419617939464e-06,1.9563953670053686e-05,3.6760974868095876e-05,1.8790060325976912,0,0,0,0,0,0,0,0,0,0,0
2842,1921.0,1849.0,1954.0,1561.0,1384.0,1235.0,746.0,464.0,432.0,45.0,0.00039466671926150274,0.0003759490986472949,0.00040489529602425557,0.00034750946356649343,0.000265866454741903,0.00024233638173533256,0.0001576808653424433,8.568492912896099e-05,4.4048461464733703e-05,1.668904853509095e-05,0.0002335326718448012,0.00014916930397313724,0.6387510532023772,0,0,0,0,0,0,0,0,0,0,0
2843,1926.0,2869.0,2735.0,2289.0,2408.0,2183.0,1101.0,792.0,755.0,36.0,0.0003956939621539065,0.0005833412460892856,0.000566729086298024,0.0005095766573374141,0.00046257689524458275,0.00042835653548844614,0.00023271666587403497,0.00014625531006495066,7.69828435321156e-05,1.335123882807276e-05,0.0003415580440910833,0.0002082228920022958,0.6096264885043087,0,0,0,0,0,0,0,0,0,0,0
2844,87.0,19.0,13.0,2.0,15.0,5.0,11.0,8.0,7.0,5.0,1.7874026327824434e-05,3.863187060193944e-06,2.6937762785646483e-06,4.452395433267052e-07,2.881500593300972e-06,9.81118954394059e-07,2.325052974218333e-06,1.4773263642924309e-06,7.137482181785553e-07,1.8543387261212166e-06,3.510931504041529e-06,5.157468298826073e-06,1.4689325039918726,0,0,0,0,0,0,0,0,0,0,0
2845,718.0,1055.0,980.0,821.0,830.0,1019.0,851.0,844.0,912.0,28.0,0.00014751207934917177,0.00021450854465813744,0.00020306928869179657,0.00018277083253561248,0.00015944303282932045,0.0001999520429055092,0.00017987455282361832,0.00015585793143285144,9.299119642554893e-05,1.0384296866278814e-05,0.00015463637985178454,6.15508721322381e-05,0.39803591100387936,0,0,0,0,0,0,0,0,0,0,0
2846,870.0,1772.0,1583.0,1472.0,1540.0,1514.0,832.0,494.0,410.0,0.0,0.00017874026327824435,0.00036029302477177206,0.0003280190653052183,0.000327696303888455,0.00029583406091223313,0.00029708281939052104,0.00017585855223178665,9.12249029950576e-05,4.180525277902967e-05,0.0,0.00020965542455523182,0.0001307917918762352,0.6238413805393395,0,0,0,0,0,0,0,0,0,1,1
2847,188.0,52.0,12.0,11.0,5.0,7.0,4.0,3.0,10.0,3.0,3.862433275437924e-05,1.0572933006846585e-05,2.48656271867506e-06,2.4488174882968788e-06,9.605001977669908e-07,1.3735665361516827e-06,8.454738088066666e-07,5.539973866096616e-07,1.0196403116836504e-06,1.11260323567273e-06,5.999842744488915e-06,1.1841232583164382e-05,1.973557596702206,0,0,0,0,0,0,0,0,0,0,0
2848,40.0,15.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,8.217943139229625e-06,3.0498845212057454e-06,2.0721355988958834e-07,4.452395433267052e-07,5.763001186601944e-07,0.0,2.1136845220166665e-07,1.8466579553655386e-07,3.0589209350509513e-07,7.417354904484866e-07,1.394024271400366e-06,2.553846020464193e-06,1.8318639685534728,0,0,0,0,0,1,0,0,0,0,1
2849,999.0,869.0,624.0,460.0,394.0,265.0,104.0,59.0,42.0,4.0,0.0002052431299022599,0.00017668997659518618,0.0001293012613711031,0.0001024050949651422,7.568741558403887e-05,5.1999304582885126e-05,2.198231902897333e-05,1.0895281936656677e-05,4.282489309071332e-06,1.4834709808969732e-06,7.799697442562136e-05,7.36126590463368e-05,0.9437874380344154,0,0,0,0,0,0,0,0,0,0,0
2850,1550.0,1508.0,1283.0,1029.0,973.0,683.0,416.0,276.0,227.0,21.0,0.000318445296645148,0.00030661505719855095,0.00026585499733834184,0.00022907574504158984,0.00018691333848545638,0.00013402084917022846,8.792927611589332e-05,5.096775956808886e-05,2.3145835075218867e-05,7.78822264970911e-06,0.00016107563772882255,0.0001168783824028975,0.7256113431537835,0,0,0,0,0,0,0,0,0,0,0
2851,372.0,99.0,40.0,19.0,17.0,18.0,15.0,19.0,36.0,5.0,7.642687119483551e-05,2.012923783995792e-05,8.288542395583533e-06,4.229775661603699e-06,3.2657006724077683e-06,3.5320282358186123e-06,3.1705267830249996e-06,3.508650115194523e-06,3.670705122061142e-06,1.8543387261212166e-06,1.2807637674660889e-05,2.2985269447201175e-05,1.7946393056344165,0,0,0,0,0,0,0,0,0,0,0
2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2853,339.0,76.0,34.0,19.0,11.0,11.0,8.0,9.0,14.0,1.0,6.964706810497108e-05,1.5452748240775776e-05,7.045261036246003e-06,4.229775661603699e-06,2.1131004350873796e-06,2.15846169966693e-06,1.6909476176133332e-06,1.6619921598289848e-06,1.4274964363571107e-06,3.708677452242433e-07,1.0579771913737453e-05,2.1225334580960194e-05,2.0061995791650484,0,0,0,0,0,0,0,0,0,0,0
2854,650.0,326.0,201.0,131.0,87.0,50.0,35.0,24.0,35.0,1.0,0.0001335415760124814,6.62841569275382e-05,4.164992553780726e-05,2.9163190087899192e-05,1.671270344114564e-05,9.81118954394059e-06,7.397895827058333e-06,4.431979092877292e-06,3.5687410908927765e-06,3.708677452242433e-07,3.129322253068649e-05,4.147597809058186e-05,1.325393877556791,0,0,0,0,0,0,0,0,0,0,0
2855,315.0,54.0,18.0,6.0,10.0,6.0,3.0,4.0,8.0,3.0,6.47163022214333e-05,1.0979584276340684e-05,3.7298440780125897e-06,1.3357186299801157e-06,1.9210003955339816e-06,1.1773427452728707e-06,6.341053566049999e-07,7.386631821462154e-07,8.157122493469204e-07,1.11260323567273e-06,8.716087637034442e-06,1.9923945537497395e-05,2.2858555101363365,0,0,0,0,0,0,0,0,0,0,0
2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2857,797.0,443.0,216.0,116.0,68.0,18.0,10.0,14.0,17.0,4.0,0.00016374251704915027,9.007325619294302e-05,4.475812893615108e-05,2.5823893512948902e-05,1.3062802689631073e-05,3.5320282358186123e-06,2.1136845220166664e-06,2.585321137511754e-06,1.7333885298622058e-06,1.4834709808969732e-06,3.489084917869306e-05,5.335491469175195e-05,1.5291906912161142,0,0,0,0,0,0,0,0,0,0,0
2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2859,5.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0272428924037031e-06,0.0,4.144271197791767e-07,0.0,0.0,3.924475817576236e-07,2.1136845220166665e-07,0.0,3.0589209350509513e-07,0.0,2.3513781396472654e-07,3.2767558175795895e-07,1.3929545434693305,0,1,0,1,1,0,0,1,0,1,5
2860,130.0,69.0,19.0,11.0,23.0,17.0,7.0,12.0,7.0,0.0,2.670831520249628e-05,1.4029468797546429e-05,3.9370576379021785e-06,2.4488174882968788e-06,4.418300909728157e-06,3.3358044449398003e-06,1.4795791654116664e-06,2.215989546438646e-06,7.137482181785553e-07,0.0,5.928708141093858e-06,8.289347905790046e-06,1.398147436806864,0,0,0,0,0,0,0,0,0,1,1
2861,2058.0,2767.0,2768.0,2501.0,2758.0,2438.0,1292.0,1304.0,1598.0,187.0,0.00042281317451336423,0.0005626020313450865,0.0005735671337743804,0.0005567720489300449,0.000529811909088272,0.00047839360216254316,0.0002730880402445533,0.00024080419737966622,0.00016293852180704734,6.93522683569335e-05,0.00038701429276018917,0.00018557696978819489,0.4795092204831421,0,0,0,0,0,0,0,0,0,0,0
2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2863,521.0,987.0,801.0,674.0,667.0,643.0,309.0,172.0,156.0,0.0,0.00010703870938846587,0.00020068240149533805,0.00016597806147156024,0.00015004572610109965,0.00012813072638211657,0.00012617189753507597,6.5312851730315e-05,3.1762516832287266e-05,1.590638886226495e-05,0.0,9.910292797985233e-05,6.785909838355853e-05,0.6847328458758526,0,0,0,0,0,0,0,0,0,1,1
2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2865,489.0,205.0,74.0,36.0,14.0,14.0,8.0,6.0,3.0,0.0,0.00010046435487708217,4.168175512314519e-05,1.5333803431829537e-05,8.014311779880694e-06,2.689400553747574e-06,2.7471330723033653e-06,1.6909476176133332e-06,1.107994773219323e-06,3.0589209350509513e-07,0.0,1.7403559332232626e-05,3.183277730647236e-05,1.8290852917073672,0,0,0,0,0,0,0,0,0,1,1
2866,890.0,1874.0,1816.0,1815.0,2083.0,2028.0,1137.0,907.0,653.0,0.0,0.00018284923484785916,0.00038103223951597114,0.0003762998247594924,0.000404054885568985,0.00040014438238972834,0.0003979418479022303,0.00024032593015329496,0.00016749187655165434,6.658251235294237e-05,0.0,0.00026167227340421584,0.0001518310777921954,0.5802335027460306,0,0,0,0,0,0,0,0,0,1,1
2867,334.0,435.0,287.0,168.0,113.0,89.0,31.0,24.0,11.0,0.0,6.861982521256738e-05,8.844665111496662e-05,5.947029168831185e-05,3.7400121639443236e-05,2.170730446953399e-05,1.7463917388214248e-05,6.5524220182516655e-06,4.431979092877292e-06,1.1216043428520155e-06,0.0,3.052141169670182e-05,3.1607733978605424e-05,1.0355887445123164,0,0,0,0,0,0,0,0,0,1,1
2868,185.0,30.0,21.0,2.0,12.0,4.0,2.0,5.0,10.0,7.0,3.800798701893702e-05,6.099769042411491e-06,4.351484757681355e-06,4.452395433267052e-07,2.3052004746407777e-06,7.848951635152472e-07,4.227369044033333e-07,9.233289776827693e-07,1.0196403116836504e-06,2.5960742165697034e-06,5.695635641085205e-06,1.1505002699938047e-05,2.019932704907984,0,0,0,0,0,0,0,0,0,0,0
2869,3584.0,4766.0,4966.0,4705.0,5142.0,4311.0,2969.0,2155.0,2480.0,351.0,0.0007363277052749744,0.0009690499752044388,0.0010290225384116955,0.001047426025676074,0.0009877784033835732,0.0008459207624785576,0.0006275529345867482,0.00039795478938127357,0.0002528707972975453,0.0001301745785737094,0.000702407851026859,0.00033793901285691154,0.48111501637029347,0,0,0,0,0,0,0,0,0,0,0
2870,203.0,139.0,54.0,37.0,29.0,17.0,15.0,9.0,9.0,0.0,4.170606143159035e-05,2.8262263229839908e-05,1.118953223403777e-05,8.236931551544046e-06,5.570901147048546e-06,3.3358044449398003e-06,3.1705267830249996e-06,1.6619921598289848e-06,9.176762805152855e-07,0.0,1.0405168926236968e-05,1.3761247806941888e-05,1.3225268759986388,0,0,0,0,0,0,0,0,0,1,1
