236,46,11,24,7,5,36,12
17,3,1,0,0,1,2,1
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1534,2771,2970,2751,2303,1714,1299,246
0,0,0,0,0,0,0,0
2310,3252,3204,2803,2931,1461,1595,224
519,163,26,28,7,10,10,16
0,0,0,0,0,0,0,0
611,397,238,161,167,36,31,16
550,253,120,89,58,8,23,3
443,248,66,56,36,9,12,9
720,353,105,63,39,15,12,11
517,141,27,22,5,2,9,11
375,79,16,15,12,9,4,14
270,188,78,61,80,41,513,29
275,29,6,19,10,3,7,7
291,36,5,8,2,2,4,6
610,191,11,17,8,4,3,9
269,76,19,21,9,6,10,9
0,0,0,0,0,0,0,0
404,82,19,13,5,4,5,11
443,51,4,15,15,4,16,8
559,215,64,29,25,1,7,11
1201,270,66,54,29,30,30,28
68,17,4,11,5,6,5,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1085,1062,798,812,779,574,345,167
281,50,7,11,6,1,5,8
219,81,18,5,4,0,2,3
349,83,21,11,4,7,6,14
235,60,8,14,5,3,3,7
1247,401,124,95,46,9,29,16
69,9,0,2,0,0,0,1
807,934,894,801,862,542,429,137
405,119,23,18,9,1,8,6
421,60,10,23,13,4,12,12
0,0,0,1,0,0,0,0
353,89,31,22,11,17,4,12
265,69,5,8,2,1,7,4
37,4,0,0,1,0,0,1
465,110,8,11,7,4,3,6
0,0,0,0,0,0,0,0
612,59,24,28,18,12,35,40
1,0,0,0,0,0,0,0
353,250,104,84,46,23,22,23
0,0,0,0,0,0,0,0
99,9,4,2,4,3,2,3
717,538,238,138,98,22,30,20
290,71,6,13,7,2,3,3
362,73,13,12,3,4,6,2
0,0,0,0,0,0,0,0
924,758,390,312,339,82,50,29
1,0,0,0,0,0,0,0
