Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7,Estimated_Read_Number_t8
-0.0013348423074204807,-76.79909538142964,,917,865,804,1553,724,1039,1126,736,891
0.0015740121575785228,-288.4251353378118,,1317,1428,1580,1993,763,2595,1289,1208,1080
0.0012546729922157385,-110.32303699366494,,979,1045,1102,1668,944,710,1285,916,909
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.01143624580893594,-658.277607530461,,535,931,1399,2489,1105,4734,2046,2787,3904
-0.008421218759664263,-73.10822108165593,,546,366,325,481,128,65,183,150,153
0.0014316402596426963,-73.84961060072027,,576,620,1042,1381,525,644,558,488,523
1.469283744506356e-05,-109.72806784736473,,255,256,336,572,187,674,303,296,331
0.004855604302503784,-210.89937056242223,,672,853,1910,3550,1501,2452,1574,1142,948
0.003194194727045214,-106.49313059670871,,705,826,1063,2113,743,653,1206,807,829
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.0007665823379883886,-51.60398394822125,,317,330,385,628,193,398,327,266,305
-0.0027217108514519302,-117.37326467876363,,723,638,1107,1148,295,221,293,233,148
0.0018066406645458866,-99.34209161133714,,1091,1196,1207,1312,684,1280,840,821,763
-0.009397296899419837,-97.75892336746499,,531,340,248,482,175,43,198,109,97
0.0013979343815334546,-827.062525512903,,396,425,104,181,83,15,344,40,87
0.0017456838559118059,-70.61763959121377,,548,599,578,675,469,507,580,458,319
-0.0012794076828909129,-195.25754008618435,,785,742,728,1158,691,262,879,648,529
-0.007062722069872173,-97.91878331482813,,1256,900,1102,1367,272,187,143,65,24
-0.004151400720796732,-384.52193970238756,,316,260,165,583,110,11,147,115,127
-0.0002203119229868813,-63.09907330322135,,1008,1003,1145,1871,795,1266,1337,860,865
0.0014503435883095298,-217.23626812862855,,511,551,530,607,424,1461,594,505,489
0.007948518359208661,-68.83698586187924,,262,385,398,370,188,456,438,360,465
-0.010886812008942514,-164.89059193386848,,327,195,162,511,176,35,244,196,167
0.0036105055154046954,-192.59870962896767,,619,740,777,941,681,1855,997,818,795
-0.010136159516405379,-110.19216895193733,,516,319,434,84,17,41,13,8,6
-0.009037057580042878,-349.8491242451875,,792,516,424,956,489,112,753,493,509
-0.018174998413487194,-37.85079719164032,,422,177,104,124,15,3,7,5,3
0.005601253921824305,-188.45680346145323,,849,1117,1941,3363,1736,3364,2252,2136,2101
-0.005336520760126329,-48.663970784130306,,897,698,554,966,344,374,333,165,158
-0.003156739148840351,-98.86296819733384,,1133,979,1024,1613,526,1064,550,413,321
-6.67658301850187e-05,-47.75979322414254,,1063,1065,1116,1623,757,1004,1003,775,733
-0.0025497042548858935,-65.01881198387343,,584,519,485,804,331,281,517,354,348
0.005992725323487095,-422.84835785161727,,968,1298,1576,1971,888,3120,1376,1346,1413
-0.0014614264939525209,-151.45751333743712,,459,430,776,1487,525,723,856,991,1079
-0.008035757228651767,-79.37057788093786,,701,479,554,448,74,41,32,5,3
-0.007608141760728758,-46.570015765296795,,482,336,351,274,85,147,76,52,35
-0.00100072096871745,-66.99281766119617,,604,579,600,794,220,454,320,270,216
-0.006273965995958976,-77.6245113413936,,223,165,152,253,142,48,162,83,92
0.009693580200877239,-79.86637713700568,,439,703,707,1301,653,923,1733,1375,1801
0.0031942124849041837,-133.1428421928134,,1079,1265,1697,1971,730,1208,744,695,594
0.0012838658069310787,-78.7269243235508,,487,521,491,848,440,986,657,479,422
0.0017600628487008346,-78.42816366669926,,1366,1495,1816,3487,1605,1993,2210,1749,1865
-0.013006921063005208,-31.15587155239285,,90,48,66,54,6,17,8,3,2
-0.000870885972787267,-60.5685650193024,,933,900,859,1166,595,960,916,821,771
6.272178500129006e-05,-64.42324682093444,,1147,1157,851,1543,768,969,1233,916,970
0.0037833206762533265,-120.08575740803848,,282,340,787,722,345,323,673,420,613
-0.01515018269910341,-298.91759133340287,,222,107,75,476,193,26,369,140,170
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.0025952533941137213,-75.11524090778852,,782,891,1037,1043,547,1051,874,743,760
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.003181185958802968,-1358.862503871084,,214,250,162,911,207,5,397,194,211
-0.010433433615633045,-212.87464225001426,,515,313,313,684,235,53,382,312,246
-0.018277479032854017,-46.61411271966335,,301,125,84,21,5,3,10,3,4
-0.004694279360264099,-45.73931711260834,,857,688,578,848,290,334,413,330,264
0.0025146530372898443,-83.00846494752685,,1519,1724,2281,3287,1433,1993,1687,1563,1335
-0.01544898854307051,-46.72075023919962,,1041,498,384,269,50,58,22,11,3
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.04543974200446568,-25.82039451826822,,29,3,6,8,0,1,0,0,0
-0.008622848369232872,-52.556127050557635,,711,472,376,446,144,71,162,115,80
-0.011197174033656953,-196.74006154706933,,679,399,252,720,242,111,468,246,286
0.0009602969234809313,-47.932184905017806,,411,432,480,512,270,268,352,271,266
-0.0008329203513585182,-109.20424643962531,,863,834,711,744,364,782,371,348,301
0.0006395554868229023,-411.8763679103534,,294,304,163,362,158,13,192,67,103
-0.0035486186437104746,-65.5013749309924,,1239,1051,1059,1231,340,575,431,307,254
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.0006288081185534811,-82.13150977224987,,1208,1179,1235,1444,521,1039,685,598,521
0.0014600760844577319,-104.52799805953451,,1337,1442,1430,1765,1235,1435,1588,1207,1144
-0.010679144780470527,-268.20806085889484,,535,322,403,874,250,20,356,274,187
-0.006980520622387146,-597.7862930564199,,1372,987,953,2113,1003,186,1419,964,892
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.04658968743757394,-15.984178944390106,,305,32,7,5,0,0,0,0,0
-0.009249106638310071,-101.89038487534975,,352,227,212,528,126,42,180,116,104
0.0024990991142613272,-788.592171498997,,913,1035,1353,3056,1981,1998,6259,6316,10225
-0.008324325573120702,-213.06431125745382,,220,148,44,90,45,2,54,18,25
-0.006464169841516399,-169.68669854764028,,354,261,404,724,219,63,349,319,283
-0.019804135405277777,-44.04481847928945,,333,129,100,93,7,0,2,0,0
0.0022191784340589594,-54.900408536251355,,1166,1304,1289,1969,958,1388,1660,1609,1664
0.0009680369373602637,-64.46187423897888,,366,385,463,913,292,363,515,522,649
0.0007068308665420489,-76.16834321419742,,915,952,1121,1536,726,1379,1049,671,758
-0.0026340131766066097,-57.6894140958386,,611,541,657,763,304,180,212,122,77
0.005417958788639734,-163.51349101164536,,1587,2070,2020,2703,1086,2374,1750,1615,2035
-0.0004532881942212147,-184.18341020935972,,1200,1181,1063,1981,992,561,1410,889,986
-0.01423718972742753,-43.019861624644605,,193,98,43,53,19,12,26,11,6
-0.013354359619147623,-34.014368621495294,,475,251,178,159,39,45,56,30,19
-0.000808380729577337,-406.2824664781435,,696,673,1083,1496,988,241,1231,879,651
-0.011747124305815013,-369.6018230579574,,672,384,272,618,340,49,578,332,456
0.0035154022310640723,-78.94412267323769,,754,897,1097,1270,622,1140,880,717,664
0.0044158364515806126,-298.52687536217826,,843,1048,2586,3225,1423,2514,1359,1294,1069
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.002247558500375852,-94.56830096464768,,845,946,924,1404,762,1571,1080,1029,996
0.004768800593890844,-49.67548787335453,,383,484,574,742,274,428,436,474,589
-0.006890883013523688,-275.8515245977745,,413,298,287,559,359,52,564,271,254
-0.0005154429055149001,-56.811244794932996,,1073,1052,919,1455,700,861,1082,801,913
0.008526328484828809,-119.96966150725515,,482,730,1118,1210,739,1498,1183,1139,1278
-0.020161050590619164,-35.19156491229902,,543,207,126,137,14,13,8,3,2
-0.0013163936766948368,-39.74877860814625,,272,256,276,389,112,149,153,124,140
-0.005471325647710671,-95.46832480695396,,358,276,306,477,192,130,330,300,307
-0.02778662661389804,-312.78375299751804,,1231,326,9,14,17,12,37,32,27
-0.0032962755909704553,-645.7669406187382,,51,43,39,847,129,9,179,40,51
0.002161242079854702,-52.31319989743162,,1007,1123,1283,1634,709,770,954,807,818
0.000873894553404873,-54.31778125625899,,297,311,350,618,178,188,272,316,302
0.0054781060026169864,-47.377969119485186,,178,232,165,236,137,240,316,265,264
-0.04505335742405061,-20.447643553324113,,179,20,3,0,0,0,0,0,0
0.0009846896041952676,-146.96428009830504,,435,458,546,675,218,800,296,288,357
-0.0024015085739890907,-58.66020283321221,,465,416,457,658,207,334,354,388,395
-0.0033939426393616466,-91.7193609309591,,424,362,375,543,113,280,97,123,102
-0.0001322169047378607,-80.13264163863975,,708,707,898,905,466,638,365,304,200
-0.0022630403261262658,-55.56716972052637,,902,813,750,977,392,670,428,349,285
-0.01449534815892097,-39.17674059177653,,429,215,112,95,35,42,45,38,20
0.002797628898774899,-138.2168441304577,,308,354,841,1225,334,647,322,317,294
-0.0028207076735749324,-52.95186152229,,406,356,387,559,161,161,224,248,236
0.0023631531621819053,-115.56739112486319,,313,352,680,899,229,489,258,275,203
-0.003225580057087352,-59.19375128197188,,791,681,839,865,273,371,278,185,104
0.0036408891806311607,-127.82377048483929,,1011,1211,1301,1569,760,1479,872,824,796
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.008693032587618846,-44.278413979504435,,249,165,185,130,30,68,25,24,14
-0.03460926622457096,-20.709896596723393,,196,37,18,35,2,0,0,0,0
-0.005602342423790539,-344.57116462500943,,893,686,831,1632,667,145,875,620,571
-0.015415447307039863,-558.8988970411613,,401,192,147,1165,385,24,545,299,240
-0.010306891182553573,-97.26138910589881,,559,342,188,382,183,64,213,88,89
0.0019462819520265201,-58.626988473024724,,760,839,853,1418,719,1062,1453,1083,1254
-0.005604624993075236,-46.32563003738413,,937,720,510,759,303,366,251,186,154
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
8.262612092760314e-05,-98.65170072369884,,895,903,691,806,525,368,642,575,485
-0.0039709458864269015,-61.254184603220246,,838,696,533,705,270,532,317,302,265
-0.039010938042075644,-21.061447352015357,,309,47,18,25,0,0,0,0,0
0.0005810558296261844,-80.94223283200444,,905,936,831,956,480,921,631,574,467
0.002520407636290576,-84.40614500452779,,922,1046,1095,1758,826,1768,1336,1176,1216
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.0002536850097641244,-51.99726874058099,,454,451,382,473,314,409,421,314,283
-0.033717925709861575,-11.261767489347138,,84,16,12,5,0,0,0,0,0
0.000980644869061693,-56.53542363660215,,116,122,194,263,65,147,214,234,340
0.009479119246565675,-89.45617205310461,,466,738,566,873,393,933,1531,1346,2968
0.0011071500617124057,-762.3062118251765,,142,150,86,634,120,5,229,96,118
-0.0013372113159291826,-113.65293842908794,,686,647,531,460,262,647,331,253,194
0.006417113213749167,-187.6067195613089,,320,438,820,1167,378,1166,530,639,732
0.0031261089159724336,-152.13103168235267,,463,541,1048,1035,551,838,411,428,214
-0.00389041020934432,-104.79678487743506,,412,343,304,444,254,76,292,228,207
-0.005555713841267672,-147.9491691468004,,543,418,333,570,299,100,483,288,250
-0.003739809162621303,-55.840512166102656,,552,464,296,305,142,261,210,143,156
-0.0026019956379188984,-82.45687650405692,,521,462,387,600,370,272,502,295,271
-0.004350789118718562,-6.427481227146359,,1,0,0,0,0,0,0,0,0
-0.0013705241288049183,-57.23872907737435,,244,229,213,231,158,99,207,151,128
-0.0006968481302965131,-176.2531030209059,,825,802,885,1750,867,591,1425,962,950
-0.006388491934935641,-338.7270259942067,,819,606,510,952,577,124,861,463,463
-0.004696328102822752,-74.62021047189222,,348,279,236,481,220,126,295,148,119
-0.009197000716309054,-56.92213992630797,,833,538,363,399,214,266,114,79,49
0.0009483086631382474,-98.42519706684229,,444,467,480,469,202,539,231,220,220
-0.0010151868670662352,-61.18999176836222,,132,126,127,77,91,47,99,82,60
0.006124285753812543,-5.977377643922918,,1,1,1,0,0,0,0,0,0
-0.03535237711180892,-29.49818041649348,,494,91,31,7,1,1,2,0,0
-0.0006691315739625076,-8.358054757515927,,1,0,0,0,0,0,0,0,0
0.0030490256280268817,-120.19404300509791,,758,882,867,950,611,1297,826,653,620
-0.009614587909668253,-47.42602674723121,,469,297,286,387,76,71,61,66,31
0.004312252105526962,-176.46343002347675,,512,633,1151,1632,543,1407,736,753,760
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.01679851755287646,-110.77063275459491,,78,35,0,0,0,0,12,3,4
-0.02238486529647303,-24.927161282378798,,88,30,14,15,3,0,3,1,1
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.001906529431503881,-98.5337704811748,,668,613,663,941,225,517,244,220,235
-0.024982488921765383,-40.16063491424791,,252,76,51,13,1,2,4,0,0
-0.005324335440588937,-119.32517810778835,,781,608,756,874,248,119,398,302,268
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.0001994585286265258,-1466.2961383480008,,372,370,203,921,266,5,382,274,273
0.005370284080055291,-104.58621813500183,,947,1232,1379,1727,1096,1633,1418,1319,1167
0.0009119362002624283,-105.38920973728919,,1348,1416,1503,1805,761,1613,1049,884,826
0.0033628238950016015,-181.91894517433445,,1280,1513,1853,2261,1404,1059,2112,1866,1726
-0.011521428701577206,-155.15287347676127,,676,391,261,712,239,45,252,122,78
-0.010533631112601827,-13.316945876013081,,1,0,0,3,0,1,0,0,0
0.005248388346789826,-122.50251607464517,,402,520,389,334,235,685,459,480,448
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.002119283009450762,-63.48002597605999,,201,223,202,264,126,351,225,160,122
0.0018137602637475938,-62.65120586169155,,318,348,497,587,219,403,231,207,183
-0.005899793487194296,-59.98300871088429,,824,624,510,841,248,198,337,229,201
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.003970715030648423,-157.9404068685997,,508,422,305,729,414,171,579,408,362
0.0009677269161009201,-81.83185592156423,,635,669,812,1327,420,916,663,649,664
0.003066447178115949,-369.3774750859891,,1229,1432,1445,1645,995,2989,1354,1132,1010
-0.006519371700907481,-14.717668496154051,,1,0,0,4,0,2,0,0,0
-4.070948426649311e-05,-450.12610898745766,,253,254,140,407,119,11,195,139,162
-0.004567457450604979,-75.6349000441841,,719,580,664,1128,263,218,238,114,128
-0.0007943634549455697,-71.97699592993231,,922,892,1051,1743,638,843,672,724,591
-0.0801248274285036,-17.86571548542678,,231,4,0,0,0,0,0,0,0
-0.0017901824232918915,-58.840527149184766,,988,912,818,938,434,362,527,484,452
0.005190822525874671,-96.17613682539903,,1099,1418,1703,2874,1549,2992,2512,2184,2420
-0.008586821794199555,-38.04081835834659,,352,234,190,159,43,53,71,73,51
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.031498200498872524,-17.73256848824576,,296,65,37,30,1,0,0,0,0
-0.01705763251520033,-90.91678919881953,,705,312,147,182,27,13,43,14,15
-0.002616105724861763,-596.0430332723829,,142,125,18,173,80,2,144,17,81
-0.021290481246332968,-72.45863518099502,,217,78,38,44,9,0,7,3,0
0.0018295270976925464,-85.69570586234583,,1426,1566,1836,1987,933,1379,1060,898,801
0.0011205415635774144,-50.87360358076202,,999,1060,1109,1691,860,1083,1156,908,966
0.01569625414213325,-892.3392854643005,,83,177,21,376,99,1,207,11,96
-0.006881396377633931,-64.49025982870553,,1024,740,440,799,302,256,341,200,192
0.002819431959750035,-64.86245460790452,,505,581,436,559,373,477,508,449,400
0.0014830155535659807,-166.85738936034042,,453,489,536,816,289,1040,397,430,481
-0.020255394625690537,-49.56488214651503,,408,155,99,77,8,0,5,2,0
-0.004691072259523113,-309.30468497349455,,1138,913,924,1486,715,307,1224,1028,1081
0.003631747929038141,-141.4609486520221,,369,441,754,707,174,680,452,313,509
0.004183888548098227,-93.28604245898566,,1524,1874,2285,3010,1828,2394,2478,2365,2524
0.0054272168649858715,-84.81861213819325,,1583,2066,2802,3611,1896,2687,2843,2601,2818
0.003383885460962923,-229.00794007193952,,1796,2125,2602,2972,1184,2833,1723,1516,1525
-0.002069190498698352,-45.71047209093998,,1038,945,784,1117,470,681,722,569,593
-0.007975518218538927,-70.36185657588291,,938,643,302,430,183,315,258,247,233
-0.041036993932862635,-31.692339743807665,,341,47,12,20,2,0,0,0,0
-0.01048804491041725,-9.554718096510115,,1,0,0,3,0,0,0,0,0
0.0034466519893112664,-61.432647438401936,,353,418,537,667,362,750,580,461,476
0.001853592396760176,-53.368819432716364,,242,266,244,241,174,335,273,219,200
0.0037002225273188214,-84.59892340609443,,421,505,400,711,319,765,520,410,430
-0.0019414456406047333,-47.004110245478394,,1001,917,730,886,386,558,624,480,529
0.007421487658363298,-145.02843789725858,,580,833,1654,2095,1299,2184,2329,1586,1574
-2.4667164265160853e-05,-200.6565312044243,,697,700,875,730,416,1099,390,324,212
0.0002312292306521275,-80.38348398347668,,524,532,822,1212,373,446,527,587,528
0.001195320475397024,-113.36375115463112,,828,882,843,1217,612,1484,884,721,703
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.0023964570356630552,-122.98142241952924,,922,1040,1026,1688,697,1592,913,840,913
-0.008898321547431278,-304.92465374130575,,780,511,403,915,401,71,649,370,392
-0.0007405344273919852,-105.28907004884991,,553,536,484,743,472,303,668,385,383
0.004118951921027643,-84.15217911105114,,644,789,1126,2128,816,1078,1249,1516,1748
-0.006572161109244775,-85.3386038252044,,862,632,671,644,146,406,212,149,97
0.0013890241591792954,-84.27909694480763,,1130,1215,1178,1649,866,1705,1262,974,984
0.0016495939935750772,-148.85723853338118,,947,1031,918,1475,937,1063,2016,1912,2395
-0.01907606186393193,-90.30920662296576,,464,186,35,30,9,7,19,13,3
-0.004729548319203822,-73.19934988200396,,506,405,473,739,149,260,173,178,105
0.003018709260062443,-139.76711652575065,,929,1080,1431,1994,894,2046,1248,1139,1085
0.00592679463574901,-232.88470355657546,,1113,1488,1932,2669,1431,3167,1877,1861,1767
-0.02248962036044038,-38.72936583194755,,151,51,22,20,1,0,6,4,2
-0.008763095755029602,-205.71505702022998,,530,350,262,475,299,59,414,224,218
-0.007364347453713555,-422.85481773030523,,1120,791,712,1650,761,177,1025,685,697
0.00130530322383742,-108.21524375990691,,598,640,684,972,341,856,438,563,572
0.0007602837906953274,-65.78457459459528,,638,665,617,861,481,366,587,447,428
0.003491890066069304,-272.3876621750752,,1545,1837,2061,2659,1097,2964,1611,1506,1427
0.002965226312010403,-54.328205919264484,,1060,1229,1183,1508,725,1128,1438,1230,1662
-0.011067702662464863,-37.27450962028368,,147,86,102,100,11,14,5,7,4
0.00037070241906607404,-180.56630101911387,,556,569,507,546,381,1229,540,488,406
-0.008284446852305593,-392.31308475016186,,585,395,325,790,533,100,788,389,405
0.0009131450751823594,-46.51580066116568,,870,914,942,1501,661,738,859,606,699
-0.01640932449806392,-85.9617137969955,,745,340,355,427,27,23,10,5,4
-0.004757397222835158,-112.154359662492,,597,477,352,773,373,162,402,194,192
-0.0014687485328968475,-55.56933027554958,,249,233,321,544,142,253,205,199,178
-0.00402482679457369,-85.96814176241121,,404,335,477,840,232,211,307,291,253
-0.00668919738574617,-182.10164000070753,,529,385,205,372,124,21,107,20,26
0.005847195699028952,-332.2928490376315,,1814,2416,1980,3591,2586,2358,4824,3132,5044
0.001837588084501414,-147.16444118465938,,1156,1270,1487,1816,892,1842,997,980,848
-0.007774626384411109,-637.9191010299079,,852,590,519,1333,877,103,1099,660,734
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.001572530744739928,-71.22723904449276,,1241,1346,1327,1641,823,1388,1063,826,854
-0.003884086045768932,-122.96285920703038,,532,444,616,1035,290,203,463,441,455
-0.009416756197172605,-19.65885374283814,,19,12,14,2,0,0,0,0,0
-0.0003610115492598612,-118.75670041665393,,398,393,471,721,238,771,340,381,433
-0.012525684834194709,-60.792791264022014,,495,272,179,233,88,31,124,58,33
-0.00010572245715678285,-239.12024668107793,,2520,2522,3080,3644,1150,2368,1197,1013,886
-0.010653801484348378,-407.4397573568067,,489,294,430,967,354,59,634,545,491
-0.008959201664508119,-48.00539477046836,,262,171,243,200,42,65,48,21,10
-0.00107149188591472,-58.848788898885886,,1025,979,1021,1339,619,697,860,741,721
-0.0003660719988722548,-71.82197616509228,,333,329,501,754,212,286,326,397,430
0.0013658232630871785,-113.22504047584627,,872,936,898,1192,474,1148,642,651,624
0.0018282550043590908,-58.92079683392424,,781,857,992,1754,745,802,1114,923,966
0.0017211983078323457,-98.43810527657224,,542,592,565,711,434,1017,619,505,427
0.0017687382540002108,-113.88081388393712,,543,594,370,985,465,606,1103,610,985
0.002423489694099898,-75.62651861057378,,1535,1734,1524,1844,891,1315,1307,1106,1073
0.002232164554518155,-134.8787996656942,,1294,1448,1731,2290,1099,2326,1466,1341,1306
0.004566030883735014,-497.85494240740144,,1804,2259,3145,3508,1607,4603,2198,2018,2005
0.0055844745891834085,-128.07846992657682,,910,1196,1427,1546,967,1812,1398,1215,1189
0.005339319517660195,-148.7295655621881,,1508,1960,2346,3035,1557,2653,1873,1856,1824
-0.0005298247019835515,-102.174284700523,,894,876,793,981,405,979,568,490,368
0.0005370705095728988,-61.183213638171324,,826,852,722,1202,628,579,789,649,593
-0.005395235220782512,-124.3295620025171,,481,373,463,935,261,174,353,380,395
0.0009872610997308463,-50.94211962084872,,345,363,338,624,195,336,324,354,330
-0.0003220109856700978,-57.24603533238957,,310,307,301,536,121,171,214,175,157
0.0032664098994444482,-67.32735236370702,,585,688,657,785,475,757,685,577,470
-0.003395416685851099,-248.66124196097493,,581,496,409,1024,592,215,887,412,414
0.004218224954517388,-63.22721999264155,,523,644,710,1213,406,741,657,688,813
-0.02430272150288429,-37.04743599670805,,196,61,19,15,3,9,10,0,0
-0.0017374641802207326,-552.940666337998,,1233,1141,1453,2681,1635,407,1744,1161,1038
-0.004623963647252993,-47.11323847332097,,428,344,293,453,155,251,190,194,201
-0.028964553751103475,-27.426651280639227,,498,124,54,29,2,2,2,0,0
0.006788010877759857,-126.0332230278452,,494,688,835,1036,584,1702,1701,1100,2225
0.0020706788205749603,-129.28307937929873,,622,691,528,546,397,888,554,534,388
-0.007355609020156877,-98.54958443316372,,336,237,409,284,23,46,7,9,7
0.0037538643911839025,-108.07630453369406,,1099,1323,1792,2383,913,1578,1217,1122,956
0.0037477648118564456,-111.0797520615789,,28,33,5,79,1,0,1,0,0
0.01501433010947491,-1118.4340851418324,,2124,4392,2994,5951,5586,6427,19125,18202,50023
0.0021286590460061895,-957.5778078899533,,116,129,44,902,178,15,342,43,99
-0.006601250119442006,-425.94745617617576,,1251,916,914,1847,822,218,1226,653,666
0.006568501822961319,-153.51061098804362,,525,723,685,813,665,1295,872,787,675
0.0009635132482783515,-171.91192008203265,,1426,1502,2144,2145,780,1401,731,744,598
-0.001077781527859656,-79.42877648934315,,772,737,803,780,329,598,351,253,166
-0.045225275515299264,-26.139127790381437,,175,20,7,5,0,0,0,0,0
0.003160354784489765,-106.7173530269309,,592,693,1314,1471,584,803,616,526,403
-0.014072885548644899,-157.09679939857543,,69,35,5,18,1,0,17,1,4
0.0019020465299859624,-176.47343762289742,,808,890,1046,1475,953,538,1278,1023,900
0.0016708362444024434,-67.82630660065594,,1072,1168,1520,2487,1119,1160,1237,981,844
-0.01048804491041725,-9.554718096510115,,1,0,0,3,0,0,0,0,0
0.006136770360790017,-200.34655626590506,,1844,2490,3332,4673,2106,3985,2947,2838,2847
-0.009192440599209433,-189.70761100897076,,674,436,319,605,310,95,430,252,310
0.00837107445782323,-277.567934021666,,1164,1749,2272,3010,1689,3914,2576,2780,2997
0.002693377234077081,-166.1299510628494,,1317,1507,1719,2008,865,2069,1232,1089,1049
0.0026268558011439207,-58.015936715214224,,1069,1219,1198,1795,657,1116,1175,1082,1100
-0.012234447466303202,-64.50301100544567,,217,121,115,118,12,1,12,14,10
-0.0069947940581303394,-185.2283773689187,,1249,898,801,1335,508,130,515,418,277
0.00029729710189584525,-58.62227311223464,,1217,1241,1242,1720,782,770,1022,939,851
0.003292611285378565,-118.23596246386661,,1368,1611,2090,2366,1076,1969,1476,1150,1081
0.0010920804870111795,-49.93135835546453,,527,558,593,715,356,590,464,378,456
-0.009937756220921416,-411.2193696845898,,555,346,291,876,436,47,696,250,263
0.0044663715685178285,-91.21467608068288,,1417,1766,1495,2045,983,1757,1642,1312,1644
0.0032334744679160927,-96.34969424910543,,572,672,840,1241,716,1288,894,722,501
0.002036583865089618,-117.20570036964062,,1074,1191,1375,1690,638,1534,1014,769,858
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.0053620051913678074,-142.33406556078384,,978,1272,1655,1819,1382,1836,1689,1405,1340
-0.01631022080403055,-644.40470449183,,771,354,211,1130,473,24,646,247,290
0.001148353072469182,-74.75071391876295,,430,457,341,576,305,291,678,564,564
-0.0007853869097653493,-106.13853361154233,,630,610,1035,1571,402,550,374,219,184
0.000813769886897063,-107.39898228728035,,1194,1248,1296,1566,828,1686,1075,873,832
0.002677085557853851,-197.32925944313914,,454,519,675,928,317,1097,376,474,500
-0.014491943533914373,-289.55157307219963,,409,205,116,483,265,20,321,98,96
0.0072047123455020665,-477.0935677907199,,1545,2196,3258,4000,1863,4979,2747,2608,2710
0.0016751343224995741,-86.60935626717978,,665,724,688,916,470,1095,705,535,607
0.005258010443817624,-121.21825249283305,,772,999,1159,1729,833,1852,1359,1127,1020
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.003270200739129754,-46.97711286131708,,417,358,245,362,169,154,232,142,114
0.00317609651097239,-54.77197743823043,,460,538,664,1055,380,701,596,539,596
-0.0024492731725164014,-69.12059692837059,,459,410,414,709,331,182,314,177,100
0.0026739173818889402,-66.38340294002356,,779,890,902,1081,686,1028,1043,836,764
0.005166524180069399,-65.36664428826245,,1334,1719,1834,2580,1297,1536,2237,2097,2457
-0.014659049372728898,-88.30698832705278,,260,129,94,40,13,0,10,4,2
-0.0032857086361408414,-47.802030546480495,,423,363,378,488,134,119,175,177,125
-0.010210228183102514,-92.18703255283832,,588,362,293,515,131,49,201,164,118
-0.006688117750044992,-109.09123591461238,,308,224,452,438,61,139,30,39,23
0.003577468202632889,-80.95411290079085,,918,1096,1279,1519,671,1212,900,884,922
0.0003016701823929488,-91.87110935433029,,1042,1063,918,1519,702,604,1174,941,1091
-0.0032785235412339173,-472.2171256353598,,775,666,1151,2766,1092,327,1404,720,778
-0.016389328368560982,-97.55982088474914,,358,163,84,342,84,21,96,49,27
0.0033121524581454583,-54.963382256040866,,684,806,721,961,450,651,608,606,620
0.00509482377448376,-113.52166297016632,,744,955,1061,2164,873,1693,1540,925,972
-0.004133899525587438,-156.41020832662758,,507,418,643,1090,394,327,580,659,607
0.0034103011981904997,-85.3930222416958,,1665,1972,2575,3552,1761,1896,2316,2085,1995
-0.003967934188929798,-158.17274103481327,,888,738,842,1585,642,324,715,323,303
0.0008544980581645253,-46.94357557211937,,1069,1120,1206,1791,765,1107,1009,828,760
-0.001795881936673141,-153.30230553169483,,1072,989,741,1671,992,841,1248,791,965
-0.014459635861881153,-103.92650339706238,,566,284,163,313,115,22,159,72,66
-0.0008991711722544718,-61.67760072131831,,1223,1178,1027,1646,712,1228,977,837,882
-0.0002256919005992038,-156.6115762626481,,1200,1194,1219,1356,614,1445,651,581,531
