Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6
-0.0016195666091457298,-91.60109833128075,,2406,1057,3068,2548,558,420,727
0.02475184603050166,-5079.080053078896,,516,804,4,1569,1011,1155,158
-0.027317226873923715,-59.44250977969787,,208,26,287,90,3,0,0
0.002450173009061919,-54.08494679050143,,954,509,1133,1007,376,315,166
0.022063483249619518,-2198.6688663170617,,366,501,4,757,463,446,318
0.0009807050304901936,-43.84660614736611,,748,372,812,764,211,169,305
0.004576956832332772,-61.27025761607436,,697,412,1120,1199,389,332,616
-0.014505918482649774,-108.22218237789683,,490,116,836,373,76,0,0
0.007890833339667913,-133.9303425300051,,427,296,257,758,270,353,675
0.000750590342203017,-41.8848945802181,,1407,693,1382,1169,386,318,287
0.0012783572565502725,-78.89445362835457,,1661,839,2129,1595,537,508,782
0.0013629857452762749,-137.72905620148538,,1638,830,2956,2201,669,553,1115
-0.016085433710918622,-194.83817029508637,,960,210,1457,555,123,0,0
0.004424956728695856,-52.33059760204799,,1372,806,2703,2269,956,696,741
-0.0014405893108892565,-35.75119156162068,,971,430,993,727,188,175,222
0.0005387104271008826,-103.73678178310468,,772,376,1049,808,289,240,39
0.02452012772168609,-3916.417414121818,,472,727,4,1292,691,691,248
0.021043440239389914,-749.6985669095528,,342,446,53,648,274,339,368
0.013170066912222927,-982.418212584864,,387,346,3,295,107,191,155
-0.0165804971070949,-125.04772390633764,,491,105,822,306,68,0,0
-0.007103449649629975,-86.1048665602396,,514,173,992,663,137,13,2
0.02461543724398619,-4282.765108114339,,544,842,4,1413,874,1003,922
-0.01099360717062925,-62.72065506843608,,157,44,3,18,1,1,4
-0.012465331694470366,-365.33581206581323,,1195,312,2713,1425,342,0,0
0.01591452115014726,-1647.2895118203382,,478,487,3,493,272,287,345
-0.03366811286839912,-17.126899579701096,,396,37,54,18,0,0,0
0.009742323392722713,-62.25146929158434,,509,386,1021,834,353,552,862
-0.014868984440967858,-79.14451045460697,,519,120,631,239,56,2,0
0.016983223930604023,-1331.8939968793911,,276,296,3,425,43,8,16
0.0015902039965197592,-32.84322204491784,,1136,582,1482,1346,415,321,357
0.02765906154679889,-278.97252305571004,,8,14,4,169,9,1,0
0.022312244252860804,-603.1833566187352,,1843,2555,3671,5377,5871,7775,8480
0.03691237470145051,-1328.757934962041,,68,190,113,1637,373,438,26
0.0032539108908227975,-173.64792489559224,,1109,616,796,1666,501,469,194
-0.011320649403669537,-113.86871480384514,,483,133,821,475,124,0,0
-0.002471213191997723,-49.87180120557667,,1358,573,2074,1403,308,232,216
-0.011927072733607755,-224.45487012233139,,774,207,1753,986,220,0,0
-0.03217855491195664,-13.982808111865424,,181,18,20,10,0,0,0
0.002701313883643849,-36.18852711295824,,571,308,976,996,351,192,205
-0.005366190472878796,-26.51326643558077,,2,0,19,5,0,0,0
-0.013006704766093242,-172.7771397961274,,610,155,1353,700,144,0,0
0.00338614887599078,-64.08871266444325,,1000,559,2451,2044,752,493,315
0.0006675944920431233,-24.04512950825963,,1,0,2,10,0,0,0
0.0035969763250997162,-206.21803671390643,,1785,1007,2763,2846,924,822,1841
0.001101487917123297,-113.6214826322644,,583,292,220,589,173,184,108
0.005654606405277563,-41.582341979154435,,1133,706,2132,1858,745,687,565
0.0006752601982976478,-40.97525510892537,,1228,602,1623,1279,361,305,415
0.004091885160406607,-67.87231441096034,,928,536,1113,1296,351,421,629
0.01656695115997632,-557.0282987364983,,167,175,3,199,26,23,3
-0.002637483092420452,-106.84818719119119,,1109,464,1039,1089,238,192,15
0.0010100240250932517,-33.06377238569022,,1137,567,1421,1162,349,312,244
0.00105805194284934,-140.5929593701227,,1305,652,1834,1564,520,381,912
0.0027850842434331722,-31.379857883967016,,496,269,602,530,182,183,141
-0.009752338282793285,-74.98981430409069,,428,127,671,561,91,0,0
0.002593904773276329,-131.13514777702304,,1312,706,1221,1217,445,466,989
0.006776462668771441,-484.9586741103041,,401,263,1195,751,411,243,8
0.0008368277200284792,-84.8033898039603,,982,485,1032,1036,307,275,535
-0.009222982639660475,-7.72064474458124,,1,0,1,0,0,0,0
-0.01125299837920024,-287.46660833680295,,852,235,2159,1073,290,6,1
-0.001536798523876701,-171.46810501709763,,591,260,891,1078,210,76,0
-0.01167941848606762,-53.11534373906562,,411,111,480,299,60,0,0
-0.002795013910745091,-75.91600479877229,,579,240,837,896,144,76,188
0.0010988769932923574,-51.657233913027994,,1193,597,1460,1240,385,349,163
0.01964845196742987,-2802.377461107095,,481,586,3,855,454,400,751
-0.009656529104433959,-54.76220363076055,,392,117,417,417,66,0,0
0.003111626723133464,-87.87268689993758,,1545,852,2955,2379,799,688,1067
0.0024981614754646412,-46.61212887580812,,691,370,924,741,267,250,375
0.0033372858126599126,-64.76203169681207,,653,364,1425,1239,372,358,143
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.013878993803719212,-41.0117743836579,,326,79,368,192,31,0,0
0.005338886666021055,-103.01237767374737,,478,293,337,759,239,294,462
-0.012218344206756934,-71.6943417384398,,439,116,732,419,66,0,0
-0.01336873970998054,-139.26268814509223,,709,177,1123,537,124,0,0
0.005135920426469345,-40.17382773920555,,1166,708,1972,1648,643,651,669
-0.021263937315488556,-38.6918395805021,,175,29,80,21,2,2,0
0.0017911213285727518,-134.44147537560144,,265,137,54,379,108,192,87
0.006376301044407683,-202.47144528640337,,371,239,524,504,104,148,15
-0.011496527988037235,-47.36099935244588,,333,91,420,257,19,11,3
0.002094656080586797,-34.855225300969195,,791,415,1152,1035,296,268,179
0.004080966939845992,-44.87854745272578,,942,544,984,1001,409,368,407
0.005851836346884336,-259.117109272246,,594,373,791,2433,674,524,258
-0.0033305969544268057,-69.46359641525626,,264,106,410,344,58,35,0
0.003237158202744575,-42.66232186598436,,615,341,609,713,228,233,286
0.002805289861097343,-337.18158853213436,,688,374,1484,1261,338,247,7
0.025465153431354127,-5172.5800518149745,,576,929,4,1690,1024,1147,729
0.003832196166512183,-53.147017101466396,,1564,893,2730,2536,961,661,859
-0.005420699356853593,-79.83677418569195,,840,307,1693,1241,215,68,50
0.001974688035400972,-30.59838779087791,,971,507,1330,1221,399,309,235
0.0061715279250756355,-177.6484244151596,,964,615,803,1837,830,612,880
-0.0005211053752435541,-243.87951817863598,,545,252,378,314,69,67,1
0.0016205387403709238,-111.48183540906325,,1142,586,1059,1272,373,354,704
0.0003733885716531418,-75.62620030393335,,1220,590,1419,1188,391,277,543
0.0036968979471656742,-56.50837068697589,,678,384,989,852,308,290,515
-0.02879552973668865,-15.250135927414217,,79,9,32,10,0,0,0
0.00022037959585347391,-41.98060627889208,,1462,702,1712,1450,421,325,203
0.030072498980975765,-1744.7535101886203,,283,569,86,1299,694,550,21
0.025587331169354216,-6198.982978466058,,590,957,4,1941,999,1097,232
0.005976534296164229,-34.350818856832305,,882,558,1492,1490,581,531,450
0.005221583465662351,-33.07689919336652,,752,459,1328,1201,446,430,360
0.0025997213631603782,-36.6418295799817,,521,280,536,521,187,177,115
-0.016201054053573066,-212.92399715630776,,890,194,1560,604,126,0,0
0.006577868633501539,-65.0560337853602,,620,403,984,1117,465,432,208
0.023851846362342256,-1641.5691140733227,,455,679,65,1273,558,402,295
-0.0068620509212390475,-216.94419629259914,,603,206,1136,659,252,12,0
-9.114121543782414e-05,-55.70104186574099,,1448,685,1633,1282,366,330,176
0.0024552128919985423,-529.1350704052585,,780,416,243,2126,492,556,632
0.004176648318185496,-118.16639104715819,,802,465,708,1146,359,388,145
-0.0014188256030097722,-33.37943355111868,,1076,477,965,783,208,194,159
-0.004311755283539675,-201.63798868758062,,583,225,158,740,106,127,79
0.02937767463684058,-3374.7534864099016,,312,607,15,1692,1210,1167,1338
0.010110902595729783,-54.61897922200494,,1062,819,1806,2289,1167,1220,1141
0.004613456882400403,-52.05070883751454,,1062,629,1356,1493,553,490,313
0.0014581907342141663,-613.0274804353943,,2077,1058,3851,2450,857,1098,127
0.001837439898428405,-48.84310505023313,,1030,534,1953,1433,393,394,344
0.0015228284874751604,-33.896022984418366,,443,226,554,566,165,140,65
0.004648161998630832,-258.374483445255,,256,152,232,789,123,158,14
0.005601786178958734,-78.44607016032477,,954,593,899,796,338,398,718
-0.00035834229092842696,-51.77717400636468,,1121,523,1993,1379,365,293,315
0.0028625574645331857,-58.08885339736093,,824,449,1125,1049,370,297,134
0.0023377971096691487,-41.74305723392753,,746,396,878,724,236,267,174
0.0069363729455000295,-49.64665627342282,,752,498,1326,1704,716,531,396
-0.0010597116095880529,-39.58882051656886,,746,336,1188,1023,225,159,82
0.002054941418845729,-169.34709850258773,,1043,546,1675,1314,491,404,1055
0.015313917556170217,-1822.926869715463,,510,505,3,527,215,217,358
0.0057239944447991485,-179.2726938797218,,563,352,490,870,274,482,1012
0.0027329025361114497,-44.61225038537939,,1019,552,1074,1108,369,322,434
-0.015575448630768412,-158.8006210407631,,603,135,1175,492,95,0,0
-0.003664998551211011,-256.1806620410734,,615,245,1832,962,345,75,10
0.0015818578438449623,-64.09097111277458,,859,440,1048,1014,274,279,108
-0.003023810167328233,-66.115665235985,,1238,508,1064,881,198,184,60
0.0002850766257824224,-70.1286578812722,,1081,520,1237,1134,303,260,499
0.0015276162570418837,-167.07362725439748,,436,222,656,415,125,79,6
0.00018954670863649504,-38.730203823182215,,1193,572,1254,1082,267,297,304
-0.004739525918566134,-4.80533134090383,,1,0,2,0,0,0,0
-0.026990823511357682,-30.600531418816153,,387,50,69,21,2,4,0
-0.001440676349577444,-280.3899318961593,,219,97,2,70,1,2,0
0.016845771994313953,-896.5925235925592,,237,252,3,307,116,129,270
-0.0015780998442864467,-74.59219511237154,,881,388,731,666,178,144,367
0.02153430626244981,-5607.978460130066,,696,929,4,1603,927,976,1992
0.001771794985993745,-72.373527049405,,940,486,903,1017,317,271,496
0.003983173483517883,-68.39139858178973,,1123,646,1485,1610,548,487,241
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.008281554193167812,-358.02827613958345,,1158,818,1182,1579,723,1055,2979
0.0049070193271811054,-126.65525001508662,,658,395,550,931,355,372,739
0.019471874318472363,-3018.5826081027794,,534,646,3,906,485,433,753
0.028384537074912144,-508.5771202231518,,66,122,4,211,105,110,1
-0.0003630991326215847,-17.002591258155903,,1,0,2,7,0,0,0
0.00010789323537207813,-80.57690430304513,,719,343,1366,1450,343,169,321
-0.0151051538730009,-29.01590504907956,,47,10,91,90,5,0,0
-0.01459727789168834,-111.77585420392757,,585,137,808,341,85,0,0
0.006628028560213947,-107.922365722259,,899,587,866,1520,576,597,365
-0.015736494648225078,-63.72363178786522,,471,105,503,203,43,0,0
0.0162792758889981,-1598.459884872811,,392,406,3,482,76,132,93
-0.00033962270173564825,-31.402820258023038,,840,392,1010,937,221,167,148
0.001986975630588397,-48.64709589273361,,486,254,415,576,142,150,110
0.002344123964761764,-48.722989921302506,,632,336,633,694,220,200,324
0.0012352707393638337,-56.288055241100736,,884,445,1434,1120,259,328,411
0.0037459798992878473,-75.38785315269736,,1573,894,2565,2185,779,675,1090
0.018615983534517995,-2285.4383243882726,,512,594,3,702,348,365,336
0.038310562253656553,-152.67519645312964,,1,2,6,135,1,5,0
-0.002732193500340223,-57.78107358682374,,405,168,831,602,122,79,22
-0.010627101560229134,-28.84999345962682,,173,49,224,166,25,0,0
-0.01617295653545242,-120.23095041168675,,615,134,967,387,69,0,0
0.0049349117277086895,-69.17499847656272,,1018,612,1102,1505,514,474,658
0.012771375870565645,-337.6172876148906,,144,126,265,210,90,79,1
0.0153313863746538,-1362.576500976034,,362,359,3,415,102,99,189
-0.018348098528067187,-81.4311448554584,,450,88,622,223,32,0,0
-0.012622748181710813,-128.53906079985447,,486,125,555,654,27,6,10
-0.004873816524015951,-56.70071388901577,,1103,414,1537,913,209,108,149
-0.012482094843312051,-225.0850835381619,,701,182,1288,639,208,0,0
0.02068837610782172,-260.22645572995975,,1077,1381,1446,1557,1626,2780,5008
0.0027765893992416127,-31.620604285388186,,830,450,1128,960,334,292,279
-0.0032111734794087665,-188.66703767539295,,1080,439,2633,1520,451,234,39
0.003950517229369791,-56.16364469021236,,816,468,1014,1260,321,371,294
0.002648545750198737,-78.33155220313716,,996,537,956,925,314,324,639
0.04145341638985408,-2751.4763044909773,,13,45,6,1307,197,537,2
0.0034380210246959192,-373.86752560182697,,1845,1033,3247,2751,1170,940,2537
0.004426552683468489,-37.61495449095838,,1128,662,1999,1665,599,570,502
0.005397073551154876,-43.85391322780467,,1205,741,1793,1778,696,621,810
0.023023676012515076,-5441.469644732438,,669,959,4,1649,761,641,770
0.013580562872477848,-961.4697634689405,,444,404,479,1372,405,443,14
-0.003241058496006608,-55.242116618533075,,861,350,638,690,145,109,194
0.0011509979089071034,-236.19635495588187,,202,101,2,66,10,16,18
0.0011120096838921076,-33.48815650275458,,1401,702,1732,1496,466,378,387
0.005710836260063894,-87.17213968191615,,522,326,595,625,202,334,674
-0.0002583160610640004,-113.646362551955,,1278,599,1189,1100,308,276,691
0.020750748452665127,-2456.2728230324224,,465,598,4,792,442,551,401
-0.025917994474439914,-17.49247591790732,,529,72,134,49,4,0,0
-0.035404432706071916,-25.805218957123657,,1046,90,81,57,1,1,1
-0.04608231447051224,-12.563446387097427,,289,15,11,4,0,0,0
-0.03782833944422678,-14.238314188759437,,175,13,11,4,0,0,0
-0.025266033478074837,-113.31864666278341,,452,63,489,256,2,0,0
0.0014345311615158699,-35.31669505267476,,1065,542,1269,1072,338,299,226
-0.006808032438190417,-5.213090004690383,,1,0,2,1,0,0,0
0.019930500999632825,-809.5010517426134,,189,233,3,302,174,237,43
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.01547401865872712,-107.55434842873373,,549,124,754,297,72,0,0
-0.004361755256761022,-341.8257148537606,,511,196,86,862,142,213,50
-0.030114405916114997,-52.34857056860848,,901,100,93,32,2,3,0
-0.015509891385739969,-533.8388505640949,,931,210,1,77,10,16,22
0.005948824878720858,-131.307797128891,,2156,1362,2644,3575,1433,1237,1782
-0.016267486786211607,-29.765311101914545,,336,73,133,90,7,2,5
0.032479752427370466,-1629.6132128271577,,106,239,5,638,279,262,1
0.025454260495149032,-5781.67890928399,,430,693,4,1885,1332,708,689
0.022043554590477122,-4320.465934496718,,490,670,4,1318,903,695,1404
-0.03601078127264921,-14.00701988665502,,343,28,21,9,0,0,0
0.02356237573381076,-1575.3398017736731,,243,357,4,588,374,429,121
0.02633884269085264,-3499.1569196557107,,553,930,51,2160,1285,1337,1668
-0.018565322911557994,-61.31029131673705,,188,36,381,151,18,0,0
0.021808890237829257,-1840.4132120438685,,321,434,4,648,363,415,531
-0.0016604746758578292,-43.42785278804119,,743,325,769,520,146,137,223
0.027260293875869895,-4992.079627135604,,355,624,4,1747,919,566,710
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.012378845623091762,-150.93855671969226,,546,143,1118,592,139,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.020663922388939434,-1629.7719542691457,,307,393,4,552,385,414,89
0.022971647404716564,-3542.7327872886167,,447,639,4,1141,418,267,67
-0.010733145420793885,-170.00380497895188,,830,235,1494,710,151,15,0
-0.016289936012894947,-112.72634200186229,,458,99,796,312,61,0,0
-0.016317733043443992,-209.02516919482187,,426,92,1307,565,104,0,0
0.0007735846635193815,-72.60203902193821,,1079,532,1526,1291,377,303,544
-0.011716079428077134,-278.2873066173116,,628,170,1536,842,267,0,0
6.480305686831864e-05,-328.4838937111474,,934,445,1857,1571,279,200,10
0.007852423300766232,-506.8471431883407,,391,270,1089,775,235,215,7
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.020722545829634884,-833.0813598811332,,177,227,4,312,308,316,74
-0.017761132237451877,-38.14544379700696,,131,26,232,111,9,0,0
-0.019793823613426874,-159.36443695300338,,711,130,1114,362,53,0,0
0.011775516678641396,-52.699987993900805,,27,22,6,39,1,0,0
0.02281082497987159,-2808.807395291219,,417,592,4,945,439,435,497
-0.014089173875345196,-52.579916063839434,,344,83,469,235,37,0,0
-0.009546074871233438,-87.69332696945341,,511,153,631,495,127,0,0
-0.0027728386023361216,-65.43433272296221,,917,381,1103,708,178,128,305
-0.03834642857432945,-20.489828601738104,,444,33,30,14,0,0,0
0.026750630083197065,-6026.46282108789,,454,778,4,2019,1266,976,934
-0.017319123513548553,-115.00061940453345,,565,116,801,282,59,0,0
0.002608542261119514,-233.00345047338627,,286,154,376,172,53,73,1
0.030202497309071114,-2833.7007562421477,,159,321,5,1147,510,550,43
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.039697746404483834,-1164.45356852846,,14,44,6,632,119,253,6
-0.002389238002296821,-7.165761569384248,,1,0,2,0,0,0,0
-0.0004604530971544329,-36.3036763781548,,811,376,988,709,235,185,114
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.015763291297504155,-100.9237103498317,,418,93,674,265,60,0,0
-0.00010683210251101255,-36.012353512174776,,604,285,912,774,211,133,181
-0.00927974009137593,-4.585080138095226,,1,0,1,0,0,0,0
0.027996367355143714,-11876.470275769852,,807,1470,4,3665,2139,2013,1008
0.00021280984420022535,-101.39628126538904,,904,433,1178,1048,268,243,587
-0.012309100993303308,-72.85979987591011,,570,150,669,324,70,2,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.013841782520167465,-62.130117196882765,,430,105,521,249,52,0,0
0.011058619971481044,-112.07977951629437,,660,533,709,1364,548,832,730
0.004111228010381495,-236.38906506506726,,1024,592,791,1618,467,501,1196
0.02620876032260926,-1950.7245212723303,,201,336,4,736,386,515,55
-0.00622502148366151,-90.36635488240768,,500,176,847,779,179,12,0
0.0020027325894231276,-89.6324098668402,,1367,715,2527,2382,580,533,234
0.004284646973249052,-386.59813686631435,,626,365,238,1161,330,550,117
-0.009790424539737334,-55.98059090855639,,402,119,400,345,78,0,0
-0.009647826486176077,-57.87448081362898,,391,116,459,448,68,0,0
0.0021569016485550904,-217.0506538215826,,957,504,1336,1598,476,456,33
-0.013822386444470411,-100.60775284407339,,727,177,899,421,92,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.03461595169971274,-3352.936174408759,,191,478,5,1237,747,737,27
0.039139759090710456,-1566.1331263751426,,15,46,6,766,136,192,0
-0.004105040196828712,-38.114319254084194,,454,177,336,273,52,44,13
0.022051429175876613,-2304.058470185812,,393,538,4,779,388,399,208
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.013657402566546437,-158.60873523938818,,788,194,1290,603,135,0,0
0.0027037058887995824,-100.86475424754875,,1244,672,2084,1674,555,520,949
-0.0017004441260516324,-185.68842410923202,,1080,472,1576,1001,355,314,17
0.01888889998912189,-1049.8259667550342,,251,295,3,376,154,156,144
0.021897403616617062,-56100.723866683285,,5575,7577,4,11771,6877,7325,11051
-0.003958482609839994,-76.0764386341217,,898,352,1167,1276,205,83,20
-0.013571824014657098,-27.755623192420398,,214,53,210,107,20,0,0
0.005342698094743206,-227.888406480688,,356,218,517,653,181,84,5
-0.005937467472488346,-70.8826089846864,,455,162,529,475,88,16,0
0.012911836409675151,-231.30838084189122,,966,853,1200,1274,777,1235,3056
-0.013271608542367992,-95.4799976202689,,488,122,230,423,22,17,8
0.0008210446108539299,-112.40228510096432,,1035,511,1399,1160,343,314,722
-0.004037700075277897,-172.9912977593229,,524,205,843,603,91,63,0
-0.01477883697496419,-169.05022140173108,,1390,324,1765,783,143,0,0
-0.0013654738594626927,-48.234108089663735,,1162,517,1684,1106,271,236,191
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.009513181229269927,-1042.643089571303,,627,470,1333,1157,427,337,4
0.02382145127180185,-3793.9803298658862,,488,727,4,1252,698,636,581
0.0322641829935478,-47.1144160530926,,1,2,5,39,0,3,0
0.030310930903074032,-2167.6163356195225,,211,429,5,813,361,344,17
0.04060522212123047,-2314.691673086476,,35,116,6,1181,268,429,4
-0.016662673422131017,-26.931791400470786,,270,57,58,64,4,9,6
0.025518610880090106,-90.9100210340916,,3,4,13,106,8,0,0
0.004404453481408598,-47.55581279005715,,525,308,519,704,224,239,175
0.020163456283059662,-3104.3955814809074,,457,571,4,936,418,405,984
0.0026272244577349073,-55.06955268249814,,656,353,748,701,256,224,101
-0.010288897522566218,-59.55061307652784,,772,223,712,513,41,47,13
0.03330072525572028,-276.68963666019306,,20,46,5,191,31,38,1
-0.0032460379838005274,-67.58523236901044,,693,281,857,759,132,116,19
-0.011251675483796412,-130.5942395712225,,714,197,235,542,37,46,58
0.02417936762416745,-3872.1409598984783,,426,646,4,1291,804,672,956
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.004519576867122807,-34.32295009647402,,598,228,528,426,67,87,67
-0.010588090751247212,-59.60418594908175,,22,6,117,100,2,5,0
0.021988678510868966,-3407.535481894168,,449,612,4,1073,558,568,1229
0.04236179621045073,-2123.2235357532186,,22,79,6,1223,285,359,21
-0.015623288071404683,-71.84978026439802,,412,92,566,234,44,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0035522225147908443,-74.40450109973612,,509,203,283,540,82,87,57
0.021054337819402278,-1207.033491792079,,238,310,4,446,144,178,88
-0.014140857064404582,-59.02795685520726,,374,90,542,274,41,0,0
0.0010138100718205928,-125.95036567738336,,933,465,420,837,233,281,430
-0.9977403895589626,-10.581252936457235,,152,0,0,0,0,0,0
0.004509595647693977,-103.30009985563716,,206,121,46,123,10,21,6
0.0014138345852572828,-128.3750688013415,,756,384,660,802,235,260,46
-0.012803710885536834,-69.11562044039138,,626,160,803,506,62,0,0
-0.01724319043760437,-25.427453354550188,,537,111,156,99,10,10,18
-0.003813593548687374,-62.550964051610265,,593,234,171,255,70,96,93
-0.00927974009137593,-4.585080138095226,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0253248327905061,-2306.1859391144194,,272,435,4,862,359,348,161
-0.013114773240843688,-72.07523229233433,,436,110,606,307,64,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.01666471131727114,-635.629988435434,,212,224,3,231,87,167,163
0.025324060458509948,-6541.169131143922,,649,1039,4,2020,1645,1596,562
0.02141032768566508,-4061.6005073420106,,648,860,4,1227,572,639,852
0.003978212353641125,-52.251814105576706,,593,341,1673,1473,527,336,410
0.01890485293121217,-1456.0735609947483,,317,373,3,490,224,203,314
-0.0023342608101086593,-83.49910206652646,,950,403,1342,945,254,197,26
-0.014782707778836987,-183.05963294989735,,592,138,1278,560,122,0,0
0.00030989383612836717,-29.525332799084012,,5,2,14,5,0,3,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.007396837030443327,-99.18995251851405,,619,419,1086,896,373,539,1050
0.0001525288317811846,-30.85463092164458,,890,425,1030,869,248,230,188
0.011346201594581669,-844.3178365887929,,534,437,1470,1184,409,430,15
0.01027498536385426,-386.92547880448825,,1330,1034,993,3263,1243,1817,1448
-0.0068755569695128855,-81.56758912092849,,546,186,729,479,62,43,2
-0.0024191634079730817,-56.79875069132944,,536,226,287,484,108,76,54
0.02179635557892979,-2199.222338450294,,319,431,4,752,340,218,341
-0.013089353740726135,-66.76524166525763,,369,93,520,262,58,0,0
-0.010646616127878341,-34.66738833194723,,70,19,82,136,13,0,0
-0.0003910647119170015,-53.668750821986386,,1256,585,1526,1057,334,271,405
-0.0027189549170556822,-39.34627156658471,,567,236,583,514,108,81,30
-0.00965011790157214,-35.75041009549549,,149,44,213,179,35,0,0
-0.004801912863339292,-34.362105613331764,,470,177,531,359,76,50,81
0.008089838686191488,-221.1792892469191,,376,263,609,420,179,126,18
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.011615815879866747,-223.17401279845296,,465,126,1210,677,211,0,0
0.004481865753756859,-917.8514583238294,,670,394,1980,1528,372,281,2
0.004322455234609192,-96.5517583901125,,295,172,85,369,139,161,187
-0.01271785738459913,-53.86479233391298,,361,93,499,283,47,0,0
0.0037722618044696804,-42.51127379614369,,1238,704,1470,1448,509,487,398
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.00143206983252598,-71.92198519387867,,851,433,583,851,254,231,140
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0010402852696302586,-108.47855856655771,,1295,646,1513,1577,453,323,744
0.02764702377500834,-1703.9724590374678,,242,433,4,576,341,275,18
0.004677125240931161,-110.32400391049185,,1211,720,1651,1516,562,538,1190
-0.0037990651373241,-54.189246658798375,,1068,422,1201,1169,175,128,126
0.0002212134580029221,-76.7939080873313,,671,322,865,686,224,156,403
0.003859243008185211,-157.9189887320495,,1028,587,1969,1708,747,525,1169
-0.006616898342069554,-36.84005841742333,,993,343,873,568,99,79,114
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0032845890015111845,-100.13874847776893,,348,141,941,494,182,81,18
0.0028675336584204547,-57.488774163894135,,1217,663,1467,1308,491,390,626
0.0021690791511444793,-69.36298169568755,,840,442,904,939,311,279,100
0.0013870027527613051,-40.36132385848169,,1015,515,1554,1384,384,317,381
-0.031515716794067214,-124.57294839125079,,186,19,480,130,7,0,0
-0.00111069462230735,-55.89059635560306,,630,283,657,513,144,153,38
0.0010101244723819407,-48.04795735230741,,1352,674,1821,1528,404,393,518
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.006363681255582261,-417.0322875114008,,778,501,965,923,284,203,17
0.00234373918587607,-36.295569748950875,,751,399,1211,913,303,271,306
0.013162683986327299,-251.71186328075308,,93,83,3,99,13,9,1
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.026646725400713254,-2670.1854369620596,,245,418,4,990,562,506,80
-0.006442946231101883,-7.1178362315024755,,1,0,2,0,0,0,0
-0.011077352507646233,-85.48288531455253,,508,141,813,528,98,0,0
-0.01783338846136853,-83.17291616795757,,423,85,635,237,34,0,0
-0.034486421001530966,-14.617562942544392,,143,12,37,4,0,0,0
0.023365650158594434,-2675.4157303270686,,351,511,4,920,461,350,117
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.027155832148303274,-30.691104602061184,,85,10,20,3,1,0,0
0.02173742815585745,-2105.624617332992,,357,481,4,725,405,386,368
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.02153978746387456,-90.92880803367453,,4,5,165,40,9,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0012569599854598712,-69.50948924647109,,821,414,1073,912,259,243,499
0.02772938710313707,-7122.44290630762,,545,980,4,2336,1507,1650,563
0.017563372672311662,-1170.405118166921,,301,332,3,395,166,142,103
-0.022737777999988776,-36.18256827959457,,575,91,288,93,3,5,3
-0.01371511932938789,-143.2328042436237,,802,197,1243,586,124,0,0
0.023203327792545324,-3888.7913483762586,,473,684,4,1252,587,525,686
-4.3099104926560064e-05,-172.88218483620886,,646,306,2838,2391,581,352,98
0.00491627457225874,-355.24932322682344,,710,427,1221,913,271,211,16
-0.014036721234618212,-82.2918853804201,,444,107,709,342,61,0,0
-0.013705011049510052,-72.67002052160419,,430,105,637,294,58,0,0
0.020394548722171987,-2458.1514433208017,,352,445,4,763,479,633,1627
