Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2
-0.0058550728432477306,-12.25794779204636,,571,239,239
0.018017229716664564,-41.32109364237418,,67,49,2
-0.0006412619958463261,-16.79773960540954,,2445,1162,1771
0.007376117863786434,-44.40833977674988,,3089,1779,2328
-0.02454216296135344,-8.455436041516776,,379,101,93
0.11414765390060536,-24063.636844173205,,1737,12979,22
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.017588120556118556,-38.85691492970567,,1050,773,1078
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.022361799140064035,-151.40275577005613,,174,143,2
0.0015490850436407615,-152.97203230036578,,2399,1201,712
-0.09295470368252727,-3.3647238309125242,,34,1,0
-0.004608858876105967,-17.060653775451737,,1387,599,631
-0.0035521494034263567,-24.74316625353463,,2699,1196,1295
-0.017323047224824226,-8.618988121315176,,304,96,82
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.005007508924736007,-15.357635119725574,,978,418,424
-0.0020884629788722217,-74.43157009677972,,2689,1234,2989
-0.02062936803292535,-12.013244975752155,,166,48,88
-0.018555597425554276,-26.207828317453533,,702,217,394
-0.020502854951029655,-19.942243014416135,,485,143,247
-0.023410993490753092,-9.156833755775445,,750,206,166
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.0029128666819457994,-11.211045753227385,,794,357,494
-0.008640929432917919,-305.8613717437689,,4431,1738,5314
0.06601133787962557,-3931.051178107752,,1012,2381,7
0.003630457825365329,-25.884667795687417,,4540,2391,3791
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.6568347554764558,2.990135165007859,,26,0,0
0.022835022644752172,-67.1677690461148,,137,114,10
0.026894402355536647,-64.26449420674359,,2260,2080,4235
-0.021784157734280593,-16.737200562016113,,553,158,79
0.03527177809666853,-238.66941307926044,,194,218,3
-0.03722766008645253,-2.0128502508786728,,2,0,0
0.014678334678099036,-25.040452980984767,,1820,1249,2314
0.08989088020794382,-5066.380729936838,,773,3227,12
0.0018966621375182385,-20.69843213552239,,3403,1719,2707
-0.9999999,-29.626102442312128,,408,0,0
-0.008822063308467907,-12.03227060888561,,1137,444,478
0.007750202275506776,-25.743008623511894,,2715,1578,3225
-0.037619783832183014,-10.868133775512439,,130,25,36
-0.9999999,-6.806618222555925,,183,0,0
-0.008386053372300185,-18.001867216280367,,602,237,454
-0.005436983682460945,-14.12254217464352,,1312,555,620
-0.9999999,-13.278316555759462,,219,0,0
0.0005604087470574785,-13.221327226268386,,668,326,398
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.009841572718739734,-27.482260521355297,,3478,2126,3980
0.02348639363658606,-96.20800955187642,,119,100,2
-0.9999999,-2.2849244618872184,,91,0,0
-8.163512053175996e-05,-20.683113002415617,,3115,1500,2460
-0.0064289624894864296,-8.805471912645109,,248,102,120
-0.0315387037514759,-7.591315232278408,,78,17,4
-0.017133492901792658,-4.760825147786425,,10,3,0
0.07773882984951276,-9063.639352246644,,1602,4996,9
0.017199491910283783,-63.992196193864835,,3665,2673,4509
0.03291290786776215,-150.18942281896727,,141,149,3
-0.016918007756322483,-9.67784741530073,,379,121,94
0.008413815781690696,-52.45645714897101,,98,57,1
0.009413527794255007,-8.67480995531413,,101,61,96
-0.017377812971540153,-7.663963535143151,,74,23,36
0.07279851207491375,-4207.583095193719,,934,2587,8
0.08159813865630455,-5938.6648025013,,1041,3561,10
0.025901455157726634,-327.37993653005367,,299,268,2
-0.005962146494981968,-8.505387660352326,,207,86,114
-0.00778013325537884,-15.898326545421913,,2725,1091,1227
-0.03247234596433168,-5.831183922382035,,45,9,2
0.06594719767594315,-1537.2055712809724,,470,1104,7
0.038539228181830136,-441.08931924677563,,296,360,3
0.049795281794885064,-508.4124421518045,,266,424,4
-0.012224587168560987,-12.719307841322376,,114,41,11
0.0013553528594350533,-23.63838489854692,,1795,895,1055
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.038290581321572266,-8.211019178252705,,10,1,3
-0.07136094288003829,-3.840255430166771,,39,3,1
-0.014712173342648249,-11.191066118688813,,1525,517,526
-0.00394206376721111,-269.25829786648336,,2322,1019,357
-0.009998599080202383,-11.945900612763964,,457,173,275
0.008522144872808318,-18.58204151087598,,1818,1076,1930
0.00040567824017329144,-15.021306263033292,,1671,814,1159
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.015569404981507398,-19.579145957879703,,417,138,271
-0.005193370012784384,-17.05880961058145,,2719,1158,1676
-0.09814323639563641,-4.444273710036617,,59,2,0
-0.0018833080838227133,-12.620969000869966,,1171,540,789
-0.006119257307190369,-18.18546101955456,,2400,1000,1502
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.013946080386545597,-78.61972202389362,,1273,439,1138
-0.057393538044287325,-1.5315882332709756,,6,0,0
-0.015664697247036966,-14.126736450189682,,50,16,0
0.0015278912949809676,-14.221461828034588,,373,186,189
0.011910264427237187,-71.88119043107147,,118,75,1
-0.013047395668716048,-108.69256728472656,,1539,543,1527
0.05008323770900276,-339.0230029376725,,192,308,4
-0.02014608052894116,-20.02750970066223,,348,103,203
-0.01726063618472962,-19.4802987596533,,322,102,213
-0.009782563762796256,-64.4337380138814,,956,364,1033
0.005964637865120006,-15.818100553813318,,1268,706,1103
-0.011938927113061652,-118.87511361572125,,1953,707,1914
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.017418074461678756,-7.29948201795518,,119,37,35
-0.0030808160026641737,-25.785331985910258,,3370,1510,2525
-0.01982730883368215,-8.272912252682108,,260,77,62
-0.009112711400279985,-109.48443768828356,,1587,615,1823
-0.00322221556692882,-17.505990351226238,,942,420,784
-0.006794658752852797,-9.390018750578143,,231,94,93
0.0008570305835651102,-9.670034588068448,,151,74,155
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.0853501398176754,-4.0971417125723395,,39,2,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.016781511572665105,-106.94326262483037,,1819,586,1442
0.012283355083265106,-37.447404601993725,,69,44,1
0.11003846926889856,-5321.08155345052,,539,3649,20
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.9999999,-7.275880941099284,,33,0,0
0.01900243439461598,-32.81261225700151,,13,9,73
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.04362497553451037,-1449.812300126509,,698,959,4
-0.08740719327798709,-1.3525724593518866,,17,1,0
0.013934834775098177,-18.200818718781505,,732,493,799
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.033729401069032154,-395.2287777629704,,298,323,3
-0.02145491301276376,-7.093402297685287,,115,33,31
-0.027043127620334135,-11.829304475817903,,312,78,35
-0.020534143280742923,-8.369145180724807,,293,86,68
0.00165726162734698,-18.540406007075052,,2753,1382,2137
-0.012317785042523923,-2.7606578362822907,,4,1,2
-0.024623302680099306,-9.12526169790851,,142,37,18
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.0017018480838373014,-8.730716610374555,,47,23,12
-0.0021291337801685344,-10.057567872385706,,309,141,165
-0.004974712935492656,-15.941464346838607,,563,241,208
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.0033165918423391757,-21.56733603931836,,1871,978,1914
-0.0014051905098049176,-38.997489945646706,,159,74,7
-0.011486838093644113,-110.33102616617535,,1711,626,1742
-0.005269253036559477,-2.354076271227319,,1,0,1
0.061706429475792676,-5635.661306114991,,1490,3162,6
-0.004554327675946227,-16.241942406487738,,108,46,11
-0.007665454926357533,-25.48299416239567,,180,72,13
-0.0147106211709171,-147.34861763439673,,351,119,1
-0.019123231359888828,-14.57345492251876,,459,140,77
-0.011628350191291485,-10.319364409208223,,262,95,74
0.05747568276806887,-657.7620959857629,,281,538,5
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.045420040377778,-90.00398080783448,,74,106,4
0.010240108000281696,-21.367438619514314,,1926,1188,2062
0.0001434141791649777,-8.203585211488976,,45,21,11
-0.01511369731272863,-7.8559834021710575,,59,19,7
-0.010526014869768155,-12.371795787432788,,1143,428,426
0.0015610597551153852,-24.867557880997502,,4855,2433,3834
0.0033371021022820966,-7.25801746702321,,44,23,28
-0.007558119077808089,-13.719505931133199,,909,366,358
-0.02021975366768946,-6.38091274894845,,60,17,9
0.07490805551110484,-7328.823243954635,,1420,4137,8
0.05464570168623907,-1920.8668264876792,,705,1263,5
-0.0158557443637474,-14.791245511700165,,305,100,53
0.015849923028718054,-87.58957117638796,,128,90,2
0.0042652965830066196,-48.90771559508531,,2773,1482,1649
-0.0023497256465575367,-19.029966348960905,,893,407,395
-0.03763793874827832,-16.71011829232921,,400,78,22
-0.01202127306592148,-13.738669161239603,,2894,1046,1184
0.0006285043013859086,-20.462082170892785,,3484,1707,2486
-0.01682495961025866,-10.758538190083259,,388,125,169
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.005846645944699443,-55.09671931795431,,569,238,822
-0.006345432144300974,-73.39345179708327,,856,354,1175
-0.014454960237891005,-7.8432963125822965,,156,53,49
-0.035880515377421394,-8.914503414662889,,233,47,19
-0.0014791352461956432,-46.3538597566352,,832,387,1141
-0.01402211335814969,-8.67138775491048,,309,106,123
0.019759369926142405,-110.80771315893017,,143,110,2
0.0015349137676886598,-19.386960570192116,,2989,1497,2387
-0.005269253036559477,-2.354076271227319,,1,0,1
0.002557832767840491,-17.962495223923117,,2115,1085,1580
-0.018291179612389196,-10.92666543579988,,273,84,51
-0.02754069805374098,-6.92835830748005,,126,31,23
0.07550762159544562,-7907.499966952885,,1495,4419,8
-0.033666886043033875,-8.086402012943276,,221,47,23
0.008158139422374568,-28.309100377503647,,4042,2373,4327
0.021120814451054078,-48.13762495962161,,3832,3070,8087
0.018470011882994183,-27.097982497480025,,758,570,1897
-0.020072443806633068,-14.79214767904714,,57,16,0
0.004228184900253081,-18.296781476462943,,2235,1194,1903
0.00746904927527283,-22.906889456557394,,1977,1141,1719
-0.04270564405444527,-72.70787570953676,,345,59,0
-0.010095699314583192,-153.42620506301472,,2108,798,2406
-0.0018844984614860296,-18.991825875664876,,3581,1652,2307
0.005487019887654013,-99.44393365543542,,173,95,1
-0.008032360012975526,-148.73976834473203,,2088,831,2560
-0.022466656284859894,-12.203428616364683,,354,99,52
0.0011180143477866559,-14.233237211614451,,1432,710,1124
-0.02828215962473147,-2.0516382491050216,,5,1,0
-0.0057305019683378845,-106.7823523254794,,1393,586,1905
-0.009349969487112308,-142.9003410053018,,1937,747,2284
-0.02102326073898337,-11.62965422637479,,299,87,47
-0.0715676299970496,-6.917871186763966,,119,10,0
-0.017642110295247454,-9.1321223832119,,569,179,170
0.07027564014200073,-5466.207389373309,,1221,3183,7
-0.04118513720121937,-337.38533047186974,,1404,252,19
-0.0026301728727834085,-117.5446467972904,,1746,791,2574
0.030123694259349902,-141.0888189842651,,4400,4376,9221
0.004243062695558019,-19.959001647004825,,2044,1092,1578
-0.029778625223883682,-7.984698310362841,,210,49,27
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.028088940553489306,-5.306888381715568,,1,0,1
-0.01810307614459552,-12.15657236564672,,514,160,107
0.024179269540332664,-118.01076374435058,,138,119,2
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.06080330153156202,-5971.5559977952,,1593,3308,6
-0.020830942583106117,-42.184132966685354,,1494,437,734
0.002617741729387192,-49.70366813777114,,2705,1390,1449
0.0656253597800899,-9105.469897262436,,2059,4801,7
-0.05342656693256441,-2.3323408553586837,,17,2,0
0.0029870961645141513,-21.287385662971687,,3121,1618,2754
0.020878621042844797,-62.72402453293863,,89,70,2
-0.014495465444135058,-12.073622787801748,,313,106,69
-0.0008344332139803984,-13.195245565446388,,1136,537,721
-0.008744136853220421,-127.76298172793872,,1927,754,2223
-0.004273442516021985,-16.353212648974758,,136,59,19
-0.036095592865014736,-17.495448546798713,,316,64,17
0.00028818863188492284,-22.411598999102896,,4382,2129,3166
-0.01854232084775334,-13.341195763665857,,433,133,79
-0.019921430010153143,-8.875817744403099,,152,45,63
0.002103957766406812,-54.63498409341264,,2245,1139,1068
0.0023116608448315373,-19.814289355287634,,2847,1452,2421
0.013642378794582778,-30.117748845009196,,1639,1097,1730
0.06822588284729504,-8448.626199129,,1833,4549,7
0.017493292573820568,-45.87501774809779,,91,66,4
0.03485269669751314,-96.71523287883377,,96,106,3
-0.01934151891367503,-9.199086248036961,,127,38,16
-0.006937368668431521,-49.12792145790115,,1497,611,1396
0.06774872010293684,-7088.3866230100975,,1597,3918,7
-0.028786498432590523,-5.170473190317367,,40,9,5
-0.01723963173082904,-10.503386842698209,,973,310,272
0.07725178581174989,-13349.63304377723,,2243,6914,9
-0.6568347554717994,1.678836073085088,,43,0,0
0.0028703419029404422,-16.466122267687595,,1715,886,1536
-0.019568627131916008,-7.754698816886204,,142,42,31
-0.01220524745490869,-13.60205000545211,,45,16,1
-0.020183699598262852,-13.770603713187503,,287,85,41
-0.05511525319662268,-6.131838104945818,,42,5,0
0.014110595405467833,-75.85988809861263,,3061,2073,2796
0.0035297435222514098,-139.97026154597404,,2061,1082,665
-0.0014542002015041624,-15.25330730047327,,1055,491,571
-0.005198034957253818,-10.53521683121598,,549,233,343
0.004102178754712168,-23.62066825815047,,1646,876,1108
-0.017309920864406643,-13.74073575377085,,542,172,251
-0.042422599818181896,-2.3199375911888094,,11,1,1
-0.0059354983650293305,-11.137859678781357,,738,308,357
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.02538974819633937,-7.567832111800513,,166,43,42
-0.0006337045561378134,-28.53334842180122,,1515,720,710
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.026305440024479782,-14.4945357764163,,475,121,55
-0.9999999,-12.449110212235528,,285,0,0
-0.012855309425016875,-13.03220219901406,,417,147,104
-0.01787964054192482,-13.427371324905433,,340,106,59
-0.01598270344708157,-19.939213191356277,,415,136,66
0.030487811407324053,-247.4030075257602,,219,219,3
-0.034648879647918775,-7.965935355646845,,122,25,6
-0.027569998840882078,-13.084231401669776,,262,65,25
-0.03021872469493738,-13.340857007331753,,393,91,37
0.0005462412124647821,-15.159855378654909,,839,410,781
-0.03253775529950107,-7.731178096894312,,237,52,29
-0.01528490694279084,-23.910511778848644,,660,220,116
-0.03694440112523143,-10.210315880039136,,321,63,24
-0.004445132151068019,-11.730347329427492,,389,168,165
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.004958126496125281,-20.074520147217175,,1837,787,1313
-0.026655901026222707,-10.799183378452039,,238,60,27
-0.009001263896392544,-6.442785587679217,,43,16,22
-0.012797422745314986,-8.034921117527887,,61,21,8
-0.00014609512353406205,-25.83779490333928,,3894,1873,3192
0.030799476504823745,-100.51155693533372,,107,108,3
-0.9999999,-7.241014609932794,,97,0,0
-0.006729203766781955,-18.83138588619645,,417,171,114
0.0041341978729633405,-25.22407277540702,,3541,1887,3430
-0.0059955531057801345,-24.018295075931288,,745,311,227
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.01635371094248882,-8.47751020450163,,135,44,63
0.005802766125386526,-23.45690353187601,,116,64,15
-0.009711843296284675,-62.76634343625338,,1396,533,1302
-0.014418934976255158,-108.4884292437994,,1801,615,1586
-0.013432417402592444,-11.828158802845808,,640,223,185
-0.021807197006774668,-5.9481537513725735,,55,15,10
0.01731379612449194,-69.21385438279434,,126,92,4
-0.0017326517710496295,-19.55694779269334,,100,46,8
-0.00783584490618053,-6.0566844857555395,,10,3,1
-0.02650049759923153,-11.705949604783779,,336,85,40
-0.006153155371951996,-18.929837362134354,,419,174,118
-0.003757032424413146,-12.613117381048017,,618,272,291
-0.01215150698931845,-9.772438790515034,,602,217,257
-0.027713973056276486,-14.536606258392023,,229,56,19
-0.00670692784875546,-10.502274513958675,,345,141,138
0.06513741174614397,-9190.235075820932,,2096,4830,6
-0.011656743413875898,-34.73137098770716,,1389,506,320
-0.039728640818441296,-8.077610485423122,,601,111,58
-0.004719704078714737,-15.939112962604671,,2737,1179,1629
0.0009663052403062894,-37.01533245145099,,3918,1935,2305
-0.010351162484404663,-14.288689643336625,,1556,585,571
-0.0012426889602241663,-21.727261383855673,,3386,1586,2571
0.008168813562577506,-22.069856562500874,,2110,1239,1990
-0.000734560724520817,-12.675354062886838,,1108,525,745
-0.04851886267424526,-1.6703613726856745,,4,0,0
-0.008532251175830164,-12.858877582972692,,850,334,325
-0.003948516236063399,-368.5255727866013,,1884,827,204
0.05812552939850622,-9181.46376176939,,2418,4709,5
0.0022260356460221805,-22.165814573938047,,3799,1934,3006
-0.0004680018417658983,-17.31614693542353,,2630,1255,1907
0.001068560611491469,-12.045201750782978,,771,381,628
-0.021495763172245583,-7.955716161455314,,199,57,42
-0.0011084837966414138,-14.677423120119819,,1761,827,1152
0.007398994183573344,-79.28728397471176,,240,138,10
-0.01562580534176494,-171.92625296302788,,2989,991,2497
-0.018473473178639243,-12.569915433358235,,723,224,156
-0.9999999,-23.308555038533513,,307,0,0
-0.003439806025583332,-17.921084214529074,,2896,1287,1923
-0.010805347813571151,-11.200364865109183,,693,258,246
-0.030450835539716985,-10.640259731655757,,100,23,3
-0.01690135541226585,-253.96782705080972,,684,220,24
0.01087948091498184,-99.10597594886607,,3192,2000,2218
0.0025315265432980733,-25.259655975786572,,4689,2405,3887
-0.025980560201773358,-11.829437039158332,,498,128,68
-0.01983673823400995,-26.87248611661957,,430,128,46
-0.02451784262454532,-7.3859182564439445,,124,33,21
-0.024061710521593428,-165.77385452182702,,805,218,30
-0.9999999,-8.247059109694725,,137,0,0
-0.004827051719405151,-13.885367421754081,,652,280,275
0.0011962043008567807,-20.402707349956234,,2999,1489,2478
-0.017289388487622244,-14.091496910642752,,228,72,34
0.00040746707804314823,-20.32131427723956,,3551,1731,2540
-0.0037179537733901392,-10.094535794572323,,467,206,301
0.003298824706370658,-19.312951168719806,,1378,720,927
0.02921948749944494,-464.06163429260357,,370,360,2
0.008618075404900331,-23.622584448772525,,139,82,28
-0.001625845579072899,-19.631220379925793,,3499,1624,2466
-0.015974642214213,-95.51553656352775,,1362,448,1194
0.005987178159397823,-19.944274406644553,,1546,861,1769
-0.0022294084511439325,-19.71779851511033,,3776,1727,2555
-0.01074760438782485,-15.683752722881039,,1178,439,383
-0.016044472344627202,-10.664248795821992,,473,155,119
-0.0010981267165604078,-18.879012099753748,,133,62,18
0.014155633371343117,-19.727162180435922,,940,637,1070
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.9999999,-9.639902384869165,,178,0,0
-0.08960597880723245,-4.214550124489062,,45,2,0
-0.00016562388995355545,-19.941533192196502,,51,24,1
-0.010312115805556478,-12.693996780517587,,520,195,162
0.029216049041232574,-190.9830009689261,,183,178,2
-0.015700159847383672,-10.204321971916809,,352,116,87
-5.0804747249624804e-05,-26.9565409910698,,5243,2527,4094
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.002898606297292802,-26.22311002480585,,4911,2541,4015
0.00800873785282457,-33.09565704719272,,1073,627,691
0.07164266463843624,-12221.840837165119,,2335,6291,8
0.01416947477261066,-249.40649470524284,,303,205,2
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.007873342126164603,-13.086636890203838,,969,387,574
-0.016743072007693687,-60.80525203852392,,348,112,447
-0.009813972298507997,-171.844190486651,,2466,940,2804
-0.02002995675328423,-13.03135643386306,,330,98,52
-0.0061717656889623855,-90.89978613749857,,1317,548,1687
0.0012688710592812166,-63.35924647879406,,131,65,1
-0.02483754185438267,-9.798619803834185,,329,87,50
-0.018517782367763743,-8.855327300214643,,253,78,57
-0.027691825569771063,-10.120889894673128,,187,46,20
-0.012793130580086989,-12.738395329589494,,619,219,175
0.001598001457731632,-25.22105034394699,,3510,1760,2377
0.036604416293027416,-526.4708730747416,,354,411,3
0.0179078189117151,-26.419102260343124,,46,34,2
-0.018466546708170863,-9.711579240110556,,111,34,12
-0.008622104306281254,-6.767202309761327,,51,20,15
-0.01934792826679905,-7.529563317261008,,150,45,47
0.00144726503087109,-28.77148082029354,,5512,2754,3936
-0.014395926539059523,-8.052969494651968,,91,31,21
0.010607981012177713,-625.1312512837028,,680,423,1
-0.014732122828968533,-11.408082204008828,,452,153,217
-0.03418688969879177,-5.539551077162891,,68,14,8
0.004722251477109362,-23.08706209181179,,1329,718,1588
-0.005734129490957248,-9.366310964542167,,295,124,184
0.008814190804540361,-31.847662821808374,,4668,2784,5140
0.0018599971306152976,-23.664407060507813,,4082,2060,3403
-0.03244945510869628,-8.618214023156543,,411,91,49
0.0038520571342815927,-22.757563188062793,,622,329,318
0.005759243304891926,-21.240302227662628,,2816,1560,2630
0.07153154513545656,-540.1578540514438,,183,491,8
0.0044102438498775,-52.97223333894402,,4851,2603,3269
-0.01645102817526218,-15.119710952542283,,317,103,53
0.01832511520997521,-51.872392862464494,,4989,3738,9156
0.0016804592712070252,-74.52082959846322,,148,74,1
0.00475765037993547,-51.30282113917959,,3976,2151,2629
-0.013363178279883026,-16.191488411709077,,571,200,132
0.06555777567502945,-427.98642990898793,,171,398,7
-0.022356591016964477,-11.025035991673835,,438,123,74
-0.012837953492598884,-7.343766829792401,,76,26,18
-0.026992062199615013,-14.053523567442845,,281,70,27
0.0850273142548446,-2700.7708838179046,,509,1890,11
-0.030248074811092162,-7.368597989216239,,176,41,35
-0.02796234508562311,-12.737417578467102,,156,38,7
-0.04851886267424526,-1.6703613726856745,,4,0,0
-0.02828215962473147,-2.0516382491050216,,5,1,0
-0.03671010212221339,-8.443443648884735,,517,103,53
-0.0347367484332778,-14.143100085413604,,283,59,18
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.6568347554759315,2.8276062810622618,,36,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.007412787511399038,-81.97640666806761,,1279,516,1509
-0.01976783969911297,-19.71581496639544,,492,147,68
-0.05119356291700829,-8.869379798684534,,2076,293,116
-0.003760700521507112,-1408.9936144592612,,1774,782,1
0.006053514038721025,-141.33126398166752,,4751,2652,2521
-0.009909632580192475,-8.050674983074723,,24,9,1
-0.02513194291964192,-15.552108605578749,,66,17,0
0.08411046719895852,-3048.36223421369,,572,2078,10
0.06271280977084026,-3563.208959324522,,997,2167,6
-0.9999999,-6.4694517345365625,,231,0,0
0.06662227276646192,-5095.921953818335,,1240,2961,7
0.032463074221062226,-78.07433159567168,,144,151,18
-0.9999999,-2.9330459585821167,,67,0,0
0.01966835485955673,-53.38523728910738,,80,61,2
-0.031499039567048935,-10.666338937136514,,229,51,20
0.048826199616515666,-626.2807768789525,,320,498,4
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.014458361277849986,-15.913045359982862,,627,213,341
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.055607758285000676,-4766.557648465969,,1466,2688,5
0.0718643711592831,-6317.1725561780295,,1334,3613,8
-0.0072826933802729935,-30.77677787773723,,774,313,722
-0.0009778941334687135,-76.18684985381674,,1427,672,2031
-0.012533756731799722,-13.3382757286328,,302,107,196
-0.9999999,-14.846200379659582,,238,0,0
-0.008538206857867249,-24.340345126352958,,1242,488,884
-0.016383356470409737,-13.252444000123656,,2614,851,778
-0.021680849031311494,-7.581149619838014,,153,43,32
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.048325872200079244,-2638.931362858352,,1039,1599,4
-0.040649821686256776,-5.058146002619864,,44,8,6
-0.011748555859901987,-55.251531189493406,,1066,388,954
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.017368259238689624,-86.43486093789838,,123,90,2
-0.02815370763399906,-5.853877320779976,,52,12,5
-0.012871051845906032,-154.33590171763976,,2503,887,2393
0.00271740484554039,-19.206458024517204,,2350,1210,2113
-0.05908367638884031,-4.949167492907183,,86,10,2
0.08069352550366007,-5521.6286558885795,,998,3341,10
-0.018594557749906187,-10.238548234855354,,208,64,96
-0.0361578741807738,-8.869378700202688,,245,49,20
0.021224287145962056,-65.91693955371213,,92,73,2
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.057088976210634565,-1933.1994947908559,,675,1282,5
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.01640381760821871,-26.343171000651203,,1852,1325,2578
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.02072605316747637,-6.845067467849775,,88,25,23
-0.011016038281720493,-9.611215803576528,,406,150,147
0.011625126479597379,-2.4226063440818297,,1,0,1
0.06623109850327896,-8426.697446467806,,1905,4507,7
0.00018564174450757306,-20.850133853776104,,130,63,16
-0.018978819216652495,-7.512218328001753,,158,48,46
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.015616333050717357,-95.7570224373394,,1637,543,1352
0.007513260709142894,-37.78360901199556,,2684,1551,2079
-0.010109433559512934,-11.948776434983914,,326,123,94
0.09147216745754086,-7904.007310652775,,1082,4691,13
0.0004966909331844327,-30.75864756658391,,1298,634,1452
-0.03592941551252321,-9.199919793630215,,251,51,20
0.002681689773081207,-46.84630045511403,,658,338,213
-0.015560275220991873,-108.18782236510717,,1364,453,1288
-0.013819695392511763,-51.71237125470756,,1462,506,1051
-0.00585673166643653,-17.078034061094016,,3289,1379,1890
-0.9999999,-12.344040742038475,,156,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.06295032505931848,-4634.104454151925,,1234,2698,6
0.015488685768066071,-36.16882556080353,,63,44,2
-0.03733938690002688,-9.691400884746477,,505,99,43
0.06241612329234715,-595.9603766611621,,236,509,6
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.026090626357570423,-7.246281195516206,,155,40,34
-0.025608753679376834,-12.53551655416816,,292,76,33
-0.01483636340318726,-25.604789930190197,,1223,413,260
0.019577481834869133,-146.57176215360994,,179,138,2
0.06278614931350229,-40156.62587366738,,7800,16991,6
-0.01852009869316656,-20.064882475782007,,1349,417,267
-0.008847682126613753,-7.2735758559357855,,80,31,41
-0.9999999,-15.172650426138539,,205,0,0
-0.011280120590560015,-59.60383178840215,,1904,701,1478
-0.00029572384666113477,-20.62114065605673,,3820,1830,2642
-0.027706332105865518,-10.0025839814367,,863,214,136
-0.011616922892840068,-13.228794191247342,,740,270,227
-0.00916469362961689,-71.7269777519333,,2623,1016,2158
-0.01256632242874056,-18.065199049228013,,738,263,444
-0.0312497139987847,-18.505885348158728,,443,101,33
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.032909527435684705,-2.726011092907072,,1,1,3
-9.669260596587015e-05,-13.783207392132848,,700,337,395
0.059137747466943405,-1009.488940570978,,673,1343,66
0.0007739297577504479,-9.50983292001968,,12,5,1
0.05724224913725272,-3104.045846832832,,993,1893,5
0.05543996140480212,-373.98334443249007,,187,341,5
-0.02368450819746024,-8.368789093243134,,103,28,9
0.03819574899174625,-14.949651240444583,,8,9,3
-0.024152089607281543,-8.892075056708642,,146,39,20
0.025583201447427678,-309.860364570736,,288,256,2
-0.004544814080530573,-17.25585916058941,,2474,1070,1603
-0.9999999,-23.95271426643226,,587,0,0
0.041444518086228,-231.3872725591369,,168,219,3
-0.01959017155088797,-9.936257509169788,,469,141,103
-0.9999999,-28.48305523326765,,601,0,0
0.04666440904202225,-245.26537436380838,,159,235,4
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.024263090773613775,-5.0043621513674665,,28,7,4
-0.012987079383167153,-15.108286685763556,,298,105,207
0.07066123816317171,-6445.031634243775,,1390,3657,7
0.049618722380134164,-1471.5523215058088,,627,995,4
-0.02517238724898861,-6.8464954801862445,,88,23,11
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.013961326599916536,-11.090073181323374,,442,152,119
0.02062046480686977,-129.4209086706997,,159,125,2
-0.008543914287611235,-87.66689319766347,,1207,474,1434
0.0020601341742992494,-59.230055144624764,,3921,1988,2124
