Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7,Estimated_Read_Number_t8,Estimated_Read_Number_t9
-0.012731109454688859,-19.91953828564861,,55,34,14,4,3,3,2,1,4,0
-0.011599050336030347,-23.672377799496388,,75,48,23,4,4,3,4,4,3,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
0.0001760170433198465,-115.20671436543776,,519,449,932,729,793,713,590,337,350,30
-0.01610077665715688,-46.3565526756113,,94,55,22,2,5,1,1,3,0,0
-0.02242110395530454,-32.56301103277831,,310,156,60,12,9,7,3,2,3,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.010346922261195999,-48.504923392241,,203,136,33,10,9,5,3,3,6,1
-0.03542409696775399,-41.14735903382518,,639,235,66,11,3,2,1,3,2,0
0.002487121900904567,-622.6248672550992,,1232,1128,3360,3711,4873,4648,4484,3483,4465,502
-0.014145231795035884,-39.23447202107943,,70,43,5,0,2,1,1,2,1,0
0.0020755205902169118,-170.94647945121562,,3196,2898,3808,4103,4583,4304,3360,2643,2700,305
0.0019721614709892034,-136.390972019823,,2605,2356,3282,3227,3640,3360,2517,1956,2024,237
-0.022269121101003257,-56.99894643425911,,435,219,59,16,5,9,5,2,4,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.013973297252364856,-19.63569394253869,,7,4,1,0,0,1,0,0,0,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.008736364674445727,-38.163104133195816,,650,454,377,229,169,139,78,43,38,3
-0.018971102857232656,-56.559051707554936,,165,90,12,0,5,3,3,2,8,0
-0.0006651745659844704,-44.76585422716037,,226,191,180,200,244,176,106,57,59,12
-0.023713062974320222,-21.31307291308215,,75,36,15,8,5,2,0,0,1,0
-0.02548632928951916,-29.410477083109452,,337,157,73,25,16,9,2,0,0,0
0.0012277442312607946,-315.86470329081226,,1059,941,2368,2149,2433,2315,2051,1480,1600,129
0.002244580691499171,-65.37938695685779,,1151,1048,1362,1241,1493,1117,799,607,949,140
-0.010376697256163003,-27.3588064264899,,55,36,35,18,16,12,5,1,2,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.008752995028240182,-25.68363382121314,,62,43,41,18,25,11,6,7,5,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
0.0024134795734175657,-128.8987888258271,,2700,2468,3270,3331,3738,3542,2704,2218,2177,284
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.01209258088079746,-29.30077011674017,,139,89,98,48,52,20,3,3,3,0
0.0004564567798390623,-228.7247069634351,,1375,1199,2245,1842,2151,1999,1726,1130,1331,104
0.0009542150649377613,-162.46089380207658,,599,528,1258,1124,1197,1053,884,546,674,63
-0.013915701199651324,-10.940258789478994,,8,4,3,1,0,0,0,0,0,0
-0.03406153048234567,-25.380404318400586,,62,23,3,0,0,0,0,0,0,0
-0.00044247968822811075,-143.39245598638374,,3510,2996,3491,3014,3097,2354,2286,1741,1916,155
-0.019648244353136023,-43.407027312964246,,369,198,62,15,8,7,5,6,6,0
0.021237780345339928,-434.5785881075679,,2976,4274,5298,4870,5857,5925,5324,7217,16717,7598
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
0.0019184121680180279,-73.38513687605189,,786,710,513,680,815,650,559,381,523,95
-0.01121885991121708,-43.653024142781746,,397,261,154,78,69,50,19,10,9,2
0.0010948098964074955,-94.3123375924948,,1711,1515,1955,1893,2084,1842,1382,1027,1003,119
-0.004899085147006758,-41.98901417317499,,211,161,227,142,125,77,61,37,32,2
-0.009997226883520791,-41.04152016977716,,683,463,313,192,174,112,96,55,50,3
0.0006805658679637002,-9.058429976923772,,2,1,0,0,0,0,0,0,0,0
-0.020769601769545128,-55.41188462409518,,351,183,38,11,9,3,5,4,7,0
-0.022928411083190936,-52.202575941084184,,466,231,81,24,20,5,3,5,2,0
-0.014060110347822065,-28.93489109267557,,189,116,88,36,24,12,5,7,9,0
-0.01740595730599441,-36.14584109218047,,733,416,232,112,84,60,33,12,11,0
-0.016605655254433742,-54.04509768805198,,485,280,106,56,38,17,5,7,9,0
-0.028591293176664943,-56.12244809484261,,453,196,36,11,17,9,4,5,11,0
0.0012329314332541162,-128.48136084375676,,2597,2307,3192,2790,3087,2715,2238,1495,1740,199
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.002426448240965339,-56.14213542892247,,1277,1039,846,823,700,637,382,283,296,38
-0.0364577332120961,-23.18195338206077,,109,39,5,2,1,1,0,0,0,0
-0.01663580961381228,-51.810318840122356,,424,245,99,31,22,9,5,3,9,0
-0.017772440620779276,-25.7144085359533,,101,56,28,6,2,2,1,4,2,0
-0.02791704774659809,-31.144291550613328,,228,100,27,5,3,2,3,0,1,0
-0.021632516291957636,-57.51842387753531,,644,330,103,48,32,15,8,5,9,0
0.0012527429741568102,-352.4610203379621,,1101,978,2056,1711,1841,1995,2376,2217,2898,273
-0.024896333707509967,-32.80837434404608,,422,200,76,30,24,17,5,2,3,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.003661359889046192,-67.86110424294222,,1906,1506,1190,1115,975,899,493,402,378,35
0.0008378877399787439,-92.95438204652004,,2367,2083,2429,2366,2738,2314,1646,1228,1277,144
-0.0028002170866880775,-32.369513016836606,,19,15,11,3,10,5,1,5,6,0
-0.016310844072486744,-42.29223719133253,,567,330,155,78,76,52,37,22,32,3
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.0004405645164784009,-83.15158013461843,,1783,1522,1291,1459,1427,1354,821,720,720,90
-0.017401604080511987,-29.25856983870222,,138,78,45,19,21,6,1,0,1,0
-0.03222178759303751,-40.16072083026815,,246,97,18,4,1,2,0,2,3,0
-0.018004144868012335,-31.15276602427005,,162,90,24,9,6,4,4,4,3,0
-0.02244593647891334,-37.42211395107234,,451,227,108,46,21,9,2,4,6,0
-0.01776247823263518,-57.472277189671125,,247,139,27,10,3,4,2,4,5,0
-0.006994936658865065,-55.68231636445469,,345,251,305,261,148,67,82,31,39,1
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.00877284624807066,-43.70526298504852,,1003,701,596,386,312,227,103,39,26,2
-0.011913765781443259,-29.8037211570023,,51,33,11,4,7,2,3,2,7,0
0.003052594437112699,-535.2717542652506,,367,340,942,1141,1616,1751,2380,2868,5265,771
-0.019158007382553792,-35.14060915927843,,135,73,21,5,4,3,0,1,1,0
0.0008059876510242477,-223.82496590583142,,927,815,1893,1597,1783,1652,1356,907,1024,84
0.00187070086230699,-99.66974150022361,,1973,1780,2020,2187,2460,2368,1843,1495,1616,195
0.0012174087415960586,-228.63530937198868,,959,851,1943,1777,2101,1831,1590,1024,1027,85
-0.020954327740579468,-54.09493012795106,,356,185,57,25,24,7,3,5,1,0
-0.017700979183629152,-51.75582527751669,,579,326,134,84,69,33,15,4,9,0
-0.02485836154966082,-39.95370196230311,,282,133,39,12,9,2,4,1,3,0
-0.02088052206833548,-55.546582009781574,,449,234,66,14,10,6,6,6,17,0
-0.028804454851693147,-70.60652460227207,,684,295,70,20,14,18,13,8,22,1
0.0022175200347638894,-107.88679983235765,,3322,3022,3860,3797,3993,3676,2843,2362,2827,372
0.00013978648908499237,-95.48603032283303,,1995,1727,2015,2076,1967,1550,1274,914,784,97
0.0009109147816696063,-205.31795205637522,,988,871,1841,1605,1890,1703,1403,985,1032,88
0.0005335386737273812,-171.9407974326079,,1023,893,1591,1217,1503,1217,1303,1002,1178,98
-0.024758805251700863,-57.365071781983616,,603,287,90,37,17,6,6,1,2,0
-0.008737423062844875,-44.06790730472893,,50,34,19,7,0,6,4,4,11,0
-0.030147705301160198,-21.21342918088606,,75,31,19,1,1,0,0,0,0,0
-0.018462651296152363,-32.6093474349378,,348,192,143,65,34,17,5,1,5,0
-0.0007974687344010929,-85.84062175067659,,3340,2827,3192,2588,2726,2322,1601,1208,1228,120
-0.005326784227382725,-41.42638255373025,,664,504,464,354,315,215,136,72,81,8
-0.014164568166434457,-24.664487057042788,,152,93,62,20,9,7,5,3,4,0
0.0006915940088577602,-193.43097811447154,,824,722,1629,1347,1621,1441,1153,741,753,61
-0.006500935128494324,-51.57798099648544,,1381,1019,994,687,631,373,202,106,71,5
-0.015252264157095465,-36.90647804287177,,572,342,201,116,87,59,17,20,7,0
-0.0004999911221618553,-243.24798543867365,,2877,2452,2902,2927,3142,1812,2237,1621,1968,145
0.018046852548201875,-81.884932474445,,1812,2410,3619,4380,6323,7629,8182,12141,25825,9474
-0.034454544245636085,-38.60776812361425,,365,137,49,14,5,0,0,1,0,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.002761589698455311,-69.78097477775346,,2302,1858,1988,1559,1341,1190,754,456,425,40
0.0003061189355881809,-101.91752324190199,,1641,1426,1697,1277,1275,1096,862,880,1485,207
-0.03076566955590531,-54.22293731436169,,602,248,55,17,9,5,2,3,4,0
-0.008302245008585991,-45.695875550039574,,1082,764,578,405,351,265,164,65,76,4
-0.006012700482274763,-47.26106812716659,,298,222,304,197,153,91,75,32,44,1
-0.0011086430927590724,-71.59277693660063,,1678,1409,1704,1418,1363,1136,776,482,485,48
-0.02209887615068299,-29.58309037746941,,224,113,44,14,11,4,2,2,2,0
-0.021273536680797997,-55.54796388915647,,453,234,56,17,9,7,5,4,5,0
-0.01872981264395361,-44.47752106878953,,359,197,69,34,26,15,5,3,13,0
0.002385007481401415,-106.02561362323411,,2113,1930,1949,2392,2752,2341,2033,1745,2156,271
-0.02337062544997716,-6.3952055616445485,,6,2,1,0,0,0,0,0,0,0
-0.013790262730664972,-40.27742898410652,,729,451,255,174,131,91,31,18,14,1
-0.0445172136810624,-12.990290556651509,,32,9,2,0,0,0,0,0,0,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-3.3094087396722677e-06,-102.71465674635591,,492,424,788,589,740,607,559,342,406,30
-0.0013876971798664067,-46.82436573103408,,74,61,11,7,3,0,5,3,10,1
-0.026644622855425223,-27.362696031857844,,82,37,3,1,2,1,1,0,0,0
0.0006096255252428257,-162.51884081932008,,3697,3236,4024,3899,4281,3805,2906,2134,2087,197
-0.010104854460606142,-49.085857221286936,,530,358,180,165,117,100,94,59,69,4
-0.031528307273972635,-29.256742799925608,,167,67,12,4,3,2,0,0,0,0
-0.021647185638599027,-34.25070157167299,,402,206,93,33,25,10,6,2,4,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.009468533158621973,-52.14774753357925,,468,321,199,107,61,51,32,13,41,3
0.0003630193445376944,-69.72731398750503,,1761,1532,1388,1425,1641,1429,979,755,860,99
0.00210981962765437,-146.4794132844598,,1740,1579,2014,1542,1926,1914,1971,2054,2187,210
0.0010450661405135876,-10.052962438626446,,1,0,2,0,0,0,0,0,0,0
-0.01445559202142918,-27.940336609192332,,82,50,8,4,2,1,1,1,2,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.024861140620632112,-45.87910201945152,,426,202,67,17,12,9,8,9,19,1
-0.001609877177949505,-85.38453683089404,,704,584,927,671,667,509,413,205,195,18
-0.020978485405599774,-46.51184191319313,,468,244,110,43,28,14,5,2,6,0
-0.0022277478311451496,-70.0280206136404,,1565,1279,1179,1188,1169,936,463,322,279,35
-0.004089525346168762,-52.08837169899657,,1240,969,760,483,452,298,193,162,293,42
-0.023774336046018328,-29.724343118606118,,681,332,161,72,51,20,11,2,2,0
-0.0007106898863491716,-50.264485752189564,,1465,1242,1161,876,898,771,598,402,485,73
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.0134604714921644,-36.90237435968884,,471,294,176,102,87,41,11,4,5,0
-0.008345411698230587,-29.43799662052022,,36,25,1,4,1,2,0,0,3,0
-0.0003266659702807692,-57.46608731154699,,1524,1304,1414,1248,1314,1040,768,566,654,70
-0.010713703465685663,-43.007206510090604,,561,374,219,188,134,124,61,38,30,2
-0.005672035082927757,-76.79962268095196,,528,397,674,385,291,150,98,36,35,3
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.01819344097441275,-43.398786251123,,188,104,26,3,3,5,4,3,10,0
-0.01682090520141033,-45.06689739497585,,136,78,12,1,4,1,2,3,5,0
-0.017917912586779022,-35.44133898805748,,280,157,68,41,33,23,7,5,1,0
-0.014082196206020496,-26.65274547297094,,32,19,6,4,7,0,0,1,0,0
-0.015977872879861688,-24.156158983979427,,58,34,13,2,6,2,2,0,0,0
0.00046589566457310057,-123.99265128117278,,437,381,808,765,893,782,614,459,534,33
-0.020904822666981973,-48.70737130555157,,366,191,58,10,6,5,5,2,5,0
-0.026789111321655977,-27.293817438187087,,101,45,9,0,1,1,1,2,0,0
-0.0010986189005141537,-56.18255188349097,,895,752,791,702,778,640,474,307,300,28
0.0016796479070691917,-333.35403641080296,,1114,1000,2359,2287,2697,2650,2507,1880,2333,203
0.001186021119003941,-167.4528918466441,,3314,2941,4062,3939,4162,3612,2924,2047,2234,246
-8.326197978660368e-05,-110.34115769656546,,1305,1123,1564,1347,1544,1116,1043,650,735,71
-0.020820764169482968,-41.498392371530656,,182,95,20,8,3,3,2,1,6,0
-0.0197163430237128,-41.211685799061264,,479,257,99,52,27,18,13,7,10,1
0.005062867485407705,-94.7592966225183,,2362,2301,2261,2735,3372,3252,2676,2939,3684,634
-0.02419071311268229,-43.292412469313305,,402,194,57,16,7,5,4,5,8,0
-0.018542950191526734,-11.261622691420795,,4,2,0,0,0,0,0,0,0,0
-0.03717091889449148,-28.267674641401335,,344,121,35,13,8,4,1,0,0,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.012340408593974747,-28.63807993369779,,192,123,62,33,20,10,9,8,10,0
-0.025860871427373894,-54.484074978673995,,673,312,111,27,17,11,9,10,11,1
-0.02453501274428594,-58.37280443288874,,877,419,137,72,35,11,7,4,7,0
-0.017766705127415447,-51.20481160808953,,438,246,108,65,33,16,6,6,2,1
-0.03081481546588962,-34.47909842467276,,99,40,14,4,0,1,0,0,1,0
-0.014531097912704497,-52.86349901082921,,351,213,70,24,14,10,8,12,10,1
0.0006202122745094813,-94.59379222847261,,2996,2623,2662,2791,2972,2625,1673,1470,1470,189
-0.9904185934732836,-80.18542841187977,,779,0,0,0,0,0,0,0,0,0
-0.014749250427972484,-38.114859334042606,,791,479,306,163,112,62,47,13,15,1
-0.019636920397747407,-66.80196101022172,,409,220,48,13,6,6,3,7,5,1
-0.020781084774677903,-35.69823664755882,,560,293,142,64,44,32,15,13,19,1
-0.019063331927277327,-39.001232005313675,,1725,941,544,254,199,93,34,26,24,1
-0.01349407162376153,-15.658404951467706,,6,3,0,1,0,1,0,0,0,0
-0.013307170578753294,-27.173724077892018,,96,60,28,4,5,4,4,1,4,0
-0.008768886568220594,-46.7798757321946,,150,104,33,14,8,1,1,6,11,2
-0.021940545661696384,-19.585081614178332,,58,29,8,2,2,2,1,0,1,0
-0.02539671136112387,-57.581342045819454,,717,336,126,44,15,10,7,4,2,0
-0.020170898953567426,-31.356778299874605,,254,135,46,14,8,5,5,3,4,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.014135232542714262,-36.967008916051164,,160,98,52,9,5,8,8,3,8,0
-0.03699179709707571,-17.49411051563314,,39,13,1,0,0,0,0,0,0,0
-0.03577539656048058,-40.193019445999035,,390,142,29,4,2,1,1,1,2,0
0.0013479163349870253,-224.3026587412299,,663,590,1419,1381,1605,1503,1464,1017,1204,98
-0.01799952476706001,-47.14739101391062,,1406,787,441,186,141,99,87,52,44,1
-0.01679711617285569,-35.23366702058651,,143,82,17,4,5,3,3,1,2,0
0.0006590619794762474,-8.555234573837303,,1,0,1,0,0,0,0,0,0,0
-0.002246947907062747,-100.09295488871086,,2007,1640,2080,1796,1671,1252,715,383,309,23
-0.021084777542819476,-37.467699900403346,,744,386,187,91,54,43,20,16,27,1
-0.023553060131706487,-23.148025017427535,,94,46,11,2,2,2,0,2,1,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.017715686059024717,-34.90969122880125,,173,97,28,6,3,6,2,2,4,0
-0.03207906896746915,-42.24403690671233,,193,77,10,3,1,0,0,0,0,0
-0.012559773825139847,-26.315672340336143,,102,65,28,8,4,4,2,4,7,0
-0.018599642007860906,-46.477213774334864,,513,283,111,77,59,12,6,3,7,0
-0.010232698110395825,-38.422948083283586,,293,197,99,74,52,32,15,4,12,1
0.001751176261364916,-123.28284956046697,,1618,1455,2233,2148,2312,2131,1645,1264,1284,139
-0.026157979468888058,-40.72472792732971,,199,91,14,5,4,1,1,0,2,0
-0.01978130699943543,-36.916273345910675,,422,226,87,50,43,18,11,6,7,0
-0.02870442841914412,-40.923123439722474,,148,64,6,2,1,0,0,2,2,0
0.005597509828539738,-505.17270860467386,,3684,3635,5793,7344,9777,10460,10998,12004,16402,2306
0.0122735766759105,-87.36438430954625,,444,514,445,315,306,242,201,218,568,192
-0.018381673761874752,-34.7743781337905,,187,103,36,20,17,10,15,13,16,1
-0.02080016167011836,-28.14403779255997,,278,145,103,30,21,3,2,1,1,0
-0.01998732356781955,-26.49578656399031,,170,90,40,11,8,4,2,3,2,0
0.0010718936550144966,-135.26880569004956,,3150,2788,3609,2918,3583,2874,2477,1941,2076,208
-0.03901984537477603,-28.039062211412883,,238,80,20,7,2,0,0,2,0,0
-0.0008201312862146908,-74.49401364011106,,2062,1744,2108,1555,1498,1254,986,716,779,74
-0.016058569385114303,-42.93270404851303,,137,80,40,7,7,1,4,1,0,0
-0.02850766044125408,-45.51874047274498,,420,182,44,19,13,8,7,4,2,0
-0.01666210176960705,-44.34622395168685,,321,185,65,35,28,28,20,10,22,1
-0.005730463497925364,-34.90353679029963,,83,62,31,9,13,7,8,6,14,0
-0.029962980035686385,-20.87995596575921,,29,12,1,0,0,0,0,0,0,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
0.0005628274880031189,-215.23084890711527,,1072,937,2033,1625,1794,1677,1332,946,1030,85
