Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4
0.05404336891572456,-206.20200186978622,,115,517,57,4,95
0.07377798510983012,-2732.867870673987,,535,3866,236,12,1411
0.05792656821673785,-959.2251189461765,,343,1694,92,5,359
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.054785136844174055,-1503.5330276161892,,570,2611,202,4,472
0.05031221998541608,-1225.665257902527,,566,2329,169,3,347
-0.002786844442871493,-29.646920085017562,,793,912,70,234,145
0.052302438611182604,-176.8601102525748,,95,410,21,4,78
0.062445958669020155,-1643.6694226942295,,494,2720,205,7,650
-0.03909233838814473,-8.35905438002364,,118,56,2,1,0
-0.027793858989231594,-96.05386659123383,,374,236,4,0,3
-0.9999999,-21.02091967807388,,81,0,0,0,0
0.05158683540635543,-65.30086929555713,,46,195,35,4,35
0.0011883959378981715,-44.244452235266884,,320,405,71,365,197
-0.01396649319092835,-15.272929300751201,,55,48,1,0,0
-0.011872303187640324,-20.56994498159809,,611,565,46,143,53
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.02040333008962229,-17.992640220222306,,203,153,13,35,7
-0.005692588320052182,-52.40536006773608,,175,187,38,214,97
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.06206009424728515,-1728.616603653283,,563,3071,270,6,674
-0.019221566709227606,-61.99920212596284,,419,324,45,170,34
0.004957469416182281,-32.798243810525456,,349,483,52,406,282
-0.009665548481914844,-29.242349302652727,,154,150,22,99,37
-0.9999999,-163.7904225589636,,67,0,0,0,0
-0.014123989206174869,-33.322616926940576,,417,365,35,189,67
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.012727393827287728,-51.26000563856607,,551,499,62,301,97
0.0004102716221753818,-45.98728093892154,,861,1069,125,481,292
-0.006381460367895071,-55.87837568912634,,810,854,46,181,116
-0.008328572707105537,-30.720058145937337,,312,314,37,169,72
0.012458186540855634,-70.07312774132467,,916,1519,146,774,690
-0.017065214775522836,-43.30032548158294,,211,172,28,71,10
-0.03226523187187024,-24.534154686183054,,128,72,6,29,2
-0.029138105498922557,-37.14120802430952,,227,138,15,50,4
-0.02539641878837284,-73.55053827785974,,435,290,39,114,10
-0.02355369347290021,-79.22698306482279,,412,287,43,121,11
-0.017993938260067288,-18.697663016808104,,290,231,11,11,5
-0.009208964658701174,-30.734644099542916,,506,499,44,174,82
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.08023627618370197,-1674.2575207909324,,267,2253,121,16,1177
-0.03306795486595642,-30.241279007068517,,9,5,1,7,0
-0.0005953532271742949,-24.26729106758266,,51,61,7,37,24
-0.01849260186704725,-20.455836951840112,,217,171,15,53,15
-0.003645851476128151,-30.427962221744764,,1232,1388,147,354,153
-0.03815117136429694,-15.488815122491589,,353,173,6,9,2
-0.021334113605952738,-38.477556087874895,,353,260,28,106,19
-0.013557872075583477,-25.842923886800342,,237,210,22,93,31
0.01088804012150742,-54.23635573138715,,938,1498,160,658,541
-0.016278550007806536,-43.066463095191175,,432,359,42,174,45
-0.004866806876089199,-20.166595727817075,,55,60,9,64,33
-0.014301184797787986,-23.743217033727113,,171,149,15,83,29
-0.001817685185811985,-46.14258714580174,,655,771,86,593,332
0.004833929629929338,-50.199390493921655,,934,1290,124,661,499
0.003950572849293115,-5.461142252713,,7,9,0,0,0
0.06520545386092462,-791.1864645804417,,246,1447,163,8,396
-0.018383363209294314,-43.571192631581226,,477,377,42,145,31
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.007343381447639329,-5.545519227589927,,1,1,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.011815719084473018,-30.263156539668778,,434,402,40,129,47
-0.016641700084313527,-71.41827882286036,,330,272,42,229,66
-0.023636020106722964,-19.659960071303743,,314,219,16,41,7
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.0034255805333916834,-24.728796371157046,,395,447,32,140,88
-0.003954155066177475,-32.8366163543564,,807,902,65,209,141
0.004201695123384923,-54.29203235636598,,1188,1616,135,409,319
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.007508564059770308,-20.053536310438005,,348,357,25,93,49
-0.9999999,-53.39137195896784,,145,0,0,0,0
-0.05351004026737872,-19.788255174657223,,88,29,2,2,0
-0.002477461467480618,-35.76901864915283,,728,843,90,262,147
-0.031199249896515412,-77.83742713791976,,131,76,18,61,4
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0361440745834981,-9.21670604257523,,1,2,0,1,5
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.02184509348212241,-43.12937897534976,,351,255,30,102,17
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.05645728911524271,-65.3901755911818,,26,123,5,5,43
0.02477681268862326,-205.9065974927595,,609,1357,94,208,314
-0.03058683028776847,-29.703504368944984,,203,119,12,28,1
-0.009686547233464175,-29.88757102137977,,402,391,48,121,35
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.006332435870487516,-43.18837995403942,,570,602,81,275,107
-0.023042762952563127,-99.67668089824295,,690,488,61,295,57
-0.011144974016303568,-32.580006370665586,,307,289,34,175,65
-0.9999999,-107.57261176633952,,164,0,0,0,0
-0.015091135737617042,-49.322425812531975,,414,354,46,189,52
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.016350079180466746,-19.204507614573888,,224,186,16,56,16
-0.005416177620624224,-23.000845265053293,,621,670,64,162,78
0.0017960738288064519,-57.32422919944763,,1103,1416,106,502,355
0.06907852840681952,-2844.37156333693,,608,3925,178,9,1239
-0.009677941114888435,-20.577298435321712,,689,671,50,106,52
-0.0018933146141286118,-70.02037679072811,,544,639,93,652,360
-0.016041420080147858,-17.813016020857795,,251,210,17,57,16
-0.004633754334979385,-16.414479330537482,,23,25,0,0,0
0.053826687398636774,-1370.3605275948262,,906,4056,271,233,1349
0.07119976431268646,-4382.948144282963,,764,5190,210,10,1883
-0.011405616452427488,-31.03013773180546,,574,537,29,146,80
-0.006396542356512375,-23.80936585616467,,750,791,60,69,44
0.0554991697504638,-2705.38775472347,,926,4315,275,5,783
-0.012736114363526223,-42.20506450084757,,424,384,51,131,30
-0.009609675530978407,-35.551434679279964,,396,386,45,213,84
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.005760968599652581,-23.747033125290635,,759,813,73,232,105
-0.011251481247687142,-30.82260271032035,,357,335,40,159,52
-0.005793203199224945,-28.08910678513935,,848,907,88,255,104
-0.0023195392718215538,-31.35734304855029,,951,1106,100,277,170
-0.017016749521598783,-118.76457971196564,,1113,910,122,480,112
-0.0024172835725841937,-58.66872421297885,,1055,1224,139,604,337
-0.020559081625106564,-43.4492189457975,,300,225,28,123,25
-0.001138294233291202,-26.93234412531215,,782,936,88,243,149
0.02314252392136817,-16.320899375300293,,13,27,2,1,3
0.009401827787158985,-249.62232505179648,,377,581,20,0,24
-0.030478831224023516,-21.35348239824636,,315,186,13,26,1
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.02406697195109853,-79.27366795326564,,362,249,38,143,19
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.042703695749241474,-373.46218109884705,,323,1107,41,54,255
0.0013409723476224622,-47.947053475972695,,747,948,64,195,172
-0.05170754919547077,-20.663806302700866,,536,190,5,2,0
-0.009561250393219136,-73.5840252393751,,1309,1280,165,367,94
-0.9999999,-129.7304719409145,,88,0,0,0,0
-0.0016461559651103222,-5.124172162156405,,1,1,0,0,0
0.03571125471599057,-6.166441825512694,,1,2,0,1,3
0.0628382668510138,-3119.9245583849424,,825,4585,301,7,1109
-0.041646339341966425,-104.78519947051228,,146,66,15,58,2
-0.004217012146532069,-24.586943866471753,,423,470,44,224,116
-0.00802856439505206,-33.14416185010554,,321,325,45,165,57
-0.0049973663898001276,-36.60005548449691,,251,273,42,232,94
-0.04756095420745245,-14.171458563900998,,64,25,1,3,0
-0.030480167874666533,-16.459252739725642,,670,396,16,22,8
-0.03188710160348184,-10.245330730117722,,32,18,1,3,0
-0.01893401536031929,-49.2237235865874,,213,166,28,63,6
-0.03952826074328597,-5.586323724071398,,1,0,0,0,0
-0.025133537296024567,-99.40191367316041,,432,290,45,193,28
-0.03311577793594934,-90.33107381237942,,234,130,24,54,0
-0.03864608858389727,-22.852929451237127,,189,91,8,8,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.9999999,-19.362639844624496,,134,0,0,0,0
-0.9999999,-107.68162721235065,,91,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.058013342239700005,-62.47978062240719,,34,168,30,5,45
-0.01340952167921846,-33.9440901827743,,274,244,32,122,33
0.014575606157719873,-4.619613274241723,,1,1,0,0,1
-0.007002816114380099,-21.650067902139696,,581,604,59,140,58
-0.011947834016870964,-19.3535026647533,,210,193,15,31,14
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.03863337919973361,-39.8817319455144,,321,156,3,0,1
0.059964069139515186,-1954.4170613443703,,594,3081,193,6,687
0.005390831508676807,-34.30379473403833,,814,1139,134,319,222
-0.004368959634799453,-45.9830811602901,,519,574,84,393,167
0.05367317912694601,-1323.0934212970808,,549,2448,165,4,410
0.002656175908927837,-39.66014479477808,,1076,1410,131,403,295
0.05607230033951113,-42.060696543050724,,12,56,23,5,26
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.01649579276117382,-75.13375570502483,,417,345,56,208,46
-0.004370503826014973,-27.899607677259638,,638,706,57,271,145
-0.031518644829257626,-6.1818217559847035,,1,0,0,0,0
-0.010928877536991205,-22.646143134674304,,36,34,0,0,1
-0.02915040049267643,-89.10472582520951,,337,205,31,138,17
0.00045823942718811825,-37.709843847490866,,624,776,59,284,209
-0.018999873707589876,-223.20415613913656,,19,14,8,98,0
0.028061715145731376,-8.100313394229339,,2,4,0,1,2
0.05023373310364726,-1092.466248123248,,494,2029,153,3,313
-0.0406767901719788,-19.667694970642557,,49,22,3,6,0
0.004907767341133652,-116.01633860869059,,2132,2950,220,935,815
-0.02632981955526236,-33.29142917915986,,253,165,17,63,9
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.01658359933206446,-43.796613067168394,,372,307,40,139,29
-0.012906609307415443,-42.163268839005944,,717,647,31,47,55
-0.0025991048158371874,-33.200265997128085,,1044,1206,95,329,200
-0.009661879150087942,-42.0929991486081,,522,509,51,241,108
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.026217983441961214,-290.65720025929954,,231,533,12,1,46
-0.0012195070907038853,-27.13329967974866,,172,205,16,46,30
-0.006266651591579224,-20.008451803085148,,464,491,49,112,46
-0.00013775869281208893,-25.15906092574083,,603,739,84,255,134
-0.007947981553618928,-43.47712369911089,,398,404,56,209,80
-0.026819306728041198,-82.83280998903255,,378,244,35,148,20
0.016017878359390572,-82.0724825361612,,579,1046,105,539,651
-0.02697673080587462,-49.53907241909469,,268,172,22,66,5
-0.007337759959463127,-30.885995090352026,,360,371,44,217,92
0.0057519681931459355,-73.57952530294321,,597,843,150,983,648
0.00045186384061381233,-28.270738881612118,,843,1048,104,359,213
0.0037096824258261813,-40.90260447074849,,745,1001,114,681,419
-0.005138529145194772,-11.076250671507394,,23,25,1,5,3
-0.03139982661829409,-23.32965835878475,,253,146,11,22,0
-0.01567977095038253,-24.043200954149206,,206,173,18,64,19
-0.01986370451487806,-45.34147495505331,,379,289,34,128,26
-0.0016964648631288886,-22.021756339628723,,344,406,32,97,60
-0.02154874049934726,-44.50067359032252,,366,268,30,105,20
0.06812695290868723,-740.6493208569315,,285,1798,226,185,1250
0.0461788666679627,-695.8271734597879,,412,1535,125,3,191
0.04447025126798547,-75.57625497267742,,43,153,6,2,29
-0.01153949875463197,-28.529795731115072,,342,318,33,149,48
-0.003824870775307599,-31.70409016149012,,361,405,52,161,75
0.004025791262929492,-66.01557821354491,,676,915,131,576,395
0.07919189115714732,-3700.965749009029,,551,4534,300,15,2150
-0.0008720226025180815,-33.5141040638477,,635,764,61,178,136
-0.007729045102935426,-32.77037279486223,,883,902,59,216,129
-0.012422547758974105,-27.883236837114172,,257,234,10,32,17
0.05268158143068459,-1991.4378168644282,,759,3306,186,4,552
-0.006737690654074774,-45.33712565577414,,579,605,70,415,190
0.0007025913327729913,-37.273610442775386,,1061,1327,122,538,340
-0.019107399641063096,-25.421330759709402,,244,189,20,66,13
0.004142565091123466,-46.21373846114646,,270,366,52,523,356
-0.013774725703273104,-50.91738752968922,,208,183,32,156,47
0.00182567167453957,-46.03215119773154,,761,978,76,242,165
0.004974025869510097,-40.43496174505144,,823,1140,103,335,250
0.038823690540638535,-74.90769326211652,,74,231,19,2,24
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.06054199064422486,-2926.150513979227,,812,4271,232,6,972
-0.006790584198724441,-27.768853361469198,,599,626,48,180,102
-0.0074139145382255914,-34.52596767768316,,737,758,44,143,98
0.0279149725035757,-351.39031518381347,,661,1589,66,80,215
-0.014104791671673167,-32.34476755764195,,311,272,30,121,39
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.016502711762772158,-78.72068971939936,,92,168,4,0,11
-0.0301428101691897,-84.36184081016147,,136,81,20,69,5
-0.02554282959850548,-47.65325884136256,,451,300,31,109,15
-0.004592974304776404,-40.18329684846669,,294,323,53,138,50
-0.008396189017234922,-24.244995688360444,,218,219,27,115,44
0.011499367751914652,-47.31883186898838,,104,168,30,85,75
0.004072486673899807,-27.19711692382802,,473,641,66,291,191
-0.005714743114360691,-21.823169738578645,,471,505,48,179,84
-0.02450937951081597,-62.35029632947629,,177,120,22,106,18
-0.025165779491103615,-35.10553173353342,,197,132,15,69,11
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.0213849020979699,-16.160256670996986,,563,414,27,35,6
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.08535838253597106,-8.522698999962612,,366,58,0,0,0
-0.05187615740983395,-7.823907776932695,,306,108,3,1,0
0.010953526603491977,-106.09000532336647,,796,1273,85,250,373
-0.002298959481165295,-49.129503867823885,,1042,1213,91,551,344
0.016530677705121073,-42.243935653484726,,139,254,39,54,56
0.06599636062033785,-1466.1870028963915,,383,2296,193,8,661
0.01515751457206186,-13.406536776696278,,11,19,1,0,2
0.08175561692824553,-2730.415962825524,,391,3422,371,17,1841
-0.020570954514102718,-53.43495414026042,,130,97,20,100,22
-0.9999999,-41.93719049656597,,216,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.002189168915698571,-39.41004866522653,,476,555,67,465,246
-0.0035074160998520036,-30.702440244707397,,791,894,67,240,144
-0.007842847439874737,-26.566837190620006,,714,727,60,157,81
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.05188431167962881,-20.927752705643904,,24,8,1,4,0
0.0015733470783515025,-27.09099092207179,,365,466,58,292,168
-0.00013380210531924001,-33.02199864435047,,547,670,58,244,171
-0.017620313198759414,-33.76670265801579,,358,288,30,126,33
0.06697581600901868,-332.7852546887738,,100,613,65,8,214
0.06602200766102523,-1427.9493677397593,,356,2135,146,8,643
0.06892388239705133,-502.4615186412631,,147,945,122,9,317
0.05508698119946259,-1475.6778743841844,,551,2542,142,4,465
-0.001462452267746859,-34.183981179397826,,289,343,51,137,66
-0.006557311514622698,-26.625120308260357,,327,343,41,174,74
-0.02170182841857265,-44.06587323356289,,241,176,24,77,12
0.0005246712922489559,-22.619455361295465,,314,391,43,180,98
-0.018545463120322174,-13.007710681087925,,68,53,5,10,3
-0.011649275025670163,-22.672236415303338,,248,230,19,96,42
-0.015594671079779337,-22.625138329863525,,144,121,14,54,14
-0.01711765739496188,-51.827393251768974,,400,326,45,150,30
-0.029522216081511503,-15.038934330891983,,145,87,5,13,3
-0.009563979006565778,-33.73890557019506,,341,333,40,189,74
0.053881587049701044,-2014.5284441135352,,717,3214,164,4,577
0.004145646292008024,-43.541209798145076,,787,1069,113,390,231
-0.011354502691495289,-29.05220497153129,,325,304,34,144,51
-0.012020993834915554,-42.01182685326513,,635,585,63,298,95
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.010321099059867318,-15.904735482334859,,49,47,2,6,4
-0.006234240701597924,-31.175026608450636,,446,472,54,279,122
0.04307713549589805,-272.6218513247865,,189,653,46,2,80
-0.0010418808553785686,-30.222715841007528,,425,509,63,324,163
-0.01710126184857973,-41.610684771066445,,191,155,24,103,24
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.08196767172614897,-4547.052165877512,,562,4943,480,17,2773
-0.07461806462815163,-7.439786905451025,,214,43,0,0,0
-0.00023495944503999604,-31.936028603954743,,635,776,84,417,242
-0.004127131251882601,-40.53591434889712,,1933,2153,166,447,269
0.05712496370529285,-1441.9514529108055,,562,2723,192,5,491
0.02036643992122825,-169.96971994381218,,1159,2324,217,1272,1672
0.048554681930643016,-1515.8437725966805,,663,2615,128,3,384
-0.005761337343706482,-21.867116557360774,,279,298,31,96,46
-0.0433543423438474,-7.192322690748637,,108,46,1,0,0
-0.011633811825975116,-28.46238746409613,,542,504,30,120,68
0.05495450965307377,-2266.218322954986,,729,3353,159,4,655
-0.01346316014934349,-37.36451281322901,,485,431,49,173,50
-0.0008691190764448182,-54.62968272513644,,898,1081,89,455,322
-0.0022748840859478934,-59.555726899878096,,536,624,92,681,336
0.00020833341664058553,-30.347914535742255,,837,1034,100,287,185
-0.013410451652595901,-23.67336589022753,,720,641,37,97,48
-0.04110264857707717,-19.203567285133214,,1,0,0,1,0
-0.006252469295463638,-39.5198646982201,,702,743,46,252,146
-0.0038830331307534672,-37.987384322429264,,763,855,55,216,144
-0.01210665821850931,-21.694830033325488,,345,317,26,114,47
0.007751702864018874,-56.65770737297415,,776,1149,158,1036,755
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.000598873148131133,-56.704107451424065,,1271,1586,151,641,438
0.02515169506232558,-162.32552758691364,,780,1754,199,2165,2818
-0.004378620796615071,-31.97097545609362,,1088,1204,110,390,210
-0.022417673848573655,-23.279361977554693,,160,114,12,44,8
-0.03497618412485211,-57.14283395462219,,167,88,14,44,2
-0.0061168163940618645,-32.39782173942389,,321,340,47,196,80
-0.001413248940579816,-40.428276352155436,,481,571,69,434,243
