874,876,118,877,764
119,43,8,22,4
0,0,0,0,0
328,526,61,81,7
487,319,33,161,59
763,631,49,262,56
0,0,0,0,0
381,377,31,175,98
0,0,0,0,0
205,458,106,43,9
0,0,0,0,0
210,344,44,159,39
270,449,76,173,27
605,668,56,81,15
0,0,0,0,0
251,412,0,181,26
0,0,0,0,0
552,538,48,66,5
928,790,74,366,95
456,245,0,189,86
904,794,141,873,293
0,0,0,0,0
353,523,64,119,30
801,987,99,609,234
176,251,0,131,28
49,22,0,30,8
84,69,0,55,17
110,108,7,62,21
555,369,44,204,86
0,0,0,0,0
513,525,52,511,197
0,0,0,0,0
514,513,38,214,100
471,386,0,249,83
518,393,0,363,234
249,80,0,2,1
869,701,20,279,111
532,636,120,543,182
855,929,75,1004,445
726,579,7,326,149
311,137,0,127,40
568,443,0,206,103
60,19,0,1,1
357,391,53,135,14
903,866,86,353,162
530,686,68,237,59
961,959,75,500,266
744,859,76,330,91
529,387,0,281,107
798,873,86,553,164
481,381,0,212,45
647,831,96,593,103
345,353,52,127,73
28,15,0,32,14
159,154,23,62,13
0,1,1,0,0
317,232,0,97,26
66,80,10,11,1
7,6,0,0,1
0,0,0,0,0
154,177,0,70,24
282,281,0,253,71
29,15,1,1,0
356,170,21,36,4
143,228,52,40,4
682,823,83,398,152
267,385,48,148,30
161,372,52,14,3
910,1771,1927,4696,1108
86,13,2,1,2
82,43,6,0,0
794,813,66,385,165
193,62,1,65,22
0,0,0,0,0
760,552,30,138,34
99,156,29,5,0
260,211,23,48,3
496,613,79,118,34
181,300,54,15,2
308,388,70,179,60
73,145,36,21,0
368,415,18,267,98
577,712,79,301,113
196,259,41,171,38
330,467,97,314,67
401,284,0,225,35
345,588,95,336,117
490,579,43,270,184
741,935,90,845,336
297,273,0,212,43
241,370,57,120,19
521,698,56,278,44
177,273,22,63,16
139,200,0,109,13
379,503,58,106,21
294,433,56,185,36
333,278,0,196,48
677,640,43,294,195
380,605,50,173,40
51,137,0,26,3
357,683,78,222,24
23,21,0,4,1
498,261,0,285,230
87,186,0,43,15
265,174,0,70,12
353,399,66,445,108
491,748,109,664,176
154,233,0,168,35
327,570,67,93,3
169,140,11,130,26
92,62,6,4,4
694,1069,142,1156,491
216,209,39,4,0
211,232,11,229,69
1107,856,110,750,361
935,800,83,418,153
0,0,0,0,0
672,740,36,254,130
72,4,0,0,1
455,485,50,89,34
374,589,86,325,44
202,393,64,85,10
384,479,71,337,101
561,761,153,292,29
128,198,25,25,2
57,230,65,8,2
29,40,0,53,14
588,824,114,195,20
957,978,94,266,163
633,1044,120,861,411
658,467,59,269,121
172,152,28,27,2
460,879,143,93,11
274,429,64,82,11
217,341,0,105,16
0,0,0,0,0
419,866,155,646,68
671,523,11,464,346
350,405,85,57,10
106,39,0,21,8
74,42,6,16,1
0,0,0,0,0
393,533,58,32,6
166,12,0,0,1
606,526,1,847,705
302,423,85,187,54
0,0,0,0,0
269,310,0,221,29
183,170,42,51,7
523,765,126,240,32
0,0,0,0,0
198,143,0,49,5
574,1033,134,228,23
0,3,0,3,0
84,174,23,2,0
629,800,79,727,219
0,0,0,0,0
35,29,0,11,1
716,906,50,425,101
233,100,0,129,41
76,85,0,34,9
443,678,131,397,49
780,905,74,570,357
327,535,61,112,25
535,327,27,82,55
104,69,0,5,1
205,236,15,8,0
223,154,0,31,8
247,907,179,76,8
239,432,75,232,48
562,610,43,543,162
227,484,98,19,0
85,40,9,3,0
0,0,0,0,0
505,471,60,368,235
1976,2433,253,1431,624
115,154,22,7,2
47,31,1,31,2
353,378,11,186,92
85,135,43,143,45
425,621,52,237,63
239,414,71,17,1
238,174,0,178,77
540,479,18,321,145
566,463,0,974,647
435,603,144,650,96
167,173,2,111,30
620,564,57,168,36
667,547,33,65,26
4,3,0,3,3
248,378,49,22,3
471,295,24,187,88
583,930,188,1695,707
1107,1065,85,1197,607
0,0,0,0,0
0,0,0,0,0
352,638,157,17,4
164,330,112,50,1
256,443,88,454,146
0,0,0,0,0
462,579,60,120,20
729,1164,148,233,56
532,668,166,127,7
241,259,25,2,0
1401,1786,183,933,338
3,6,6,1,1
847,740,127,233,87
38,26,1,0,0
386,548,100,71,5
277,436,81,24,2
166,482,67,11,2
366,562,119,294,62
1040,1078,117,458,251
66,13,0,53,19
117,200,36,12,3
316,205,0,152,46
276,603,67,132,20
648,826,71,398,159
48,147,14,96,39
149,199,0,62,31
177,356,1,104,12
0,0,0,0,0
929,1285,143,1490,423
639,576,62,192,34
863,556,0,940,672
493,805,120,510,159
0,0,0,0,0
373,473,56,246,83
59,37,0,14,2
131,96,0,30,6
0,0,0,0,0
280,111,2,3,2
137,228,33,19,2
165,422,110,256,14
0,0,0,0,0
0,0,0,0,1
62,117,0,15,3
225,246,0,121,19
0,0,0,0,0
415,231,0,218,107
783,993,87,366,254
0,0,2,1,0
326,155,0,318,89
424,377,33,142,34
118,19,0,32,6
388,416,77,144,31
105,180,53,6,2
137,74,1,0,0
90,172,41,9,3
495,422,1,492,401
287,455,65,72,12
1,1,0,0,0
187,151,5,33,10
216,287,41,90,31
0,0,0,0,0
168,258,40,40,1
181,227,3,85,10
238,359,47,100,15
305,191,15,92,55
169,95,6,18,1
765,807,82,586,283
868,987,87,367,97
8,6,0,4,0
306,526,69,40,2
329,309,13,273,125
2,0,7,0,0
125,308,54,8,2
645,567,0,542,410
515,396,33,101,30
0,0,0,0,0
516,688,81,282,72
302,234,6,165,52
263,383,62,11,1
627,489,27,347,136
1031,883,101,697,385
443,344,55,139,28
1058,659,78,414,264
905,1297,232,472,62
221,32,0,562,314
144,262,21,129,25
363,512,83,170,19
628,667,111,324,213
661,1065,120,135,16
1275,1384,157,1140,835
437,449,22,167,23
675,581,82,329,77
474,719,70,187,7
294,569,57,68,11
1016,1193,115,649,166
437,606,77,146,33
938,804,96,353,48
11,150,131,2,2
778,1358,160,812,316
1005,1311,97,409,148
159,318,74,19,6
1504,2292,238,1611,460
445,579,142,152,14
411,348,0,223,89
183,160,0,53,4
533,754,89,108,14
9,24,1,11,2
773,1033,127,488,123
450,434,28,271,99
300,249,0,236,53
381,512,60,69,9
374,481,21,464,125
459,839,130,284,28
268,581,64,87,7
74,125,0,48,7
339,632,110,158,15
182,379,43,37,4
607,747,57,289,75
590,715,0,754,236
676,794,69,99,23
967,772,88,793,349
0,0,0,0,0
221,460,36,127,26
491,441,0,428,172
277,312,0,106,32
348,421,63,49,5
943,790,68,263,105
171,373,55,248,30
256,457,131,42,10
207,371,53,75,3
239,488,103,123,10
269,580,83,105,15
49,107,0,22,3
286,417,56,176,61
395,565,85,337,79
302,482,53,150,13
438,537,59,246,121
727,787,90,334,66
301,179,0,60,11
362,457,76,189,53
0,0,0,0,0
642,786,91,728,223
